now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_cwnd,snd_una
1043000,1692480,1376,51425,122,67153,1247,1,2,0,2127982366,4889316,132.0,
1049848,1692480,1376,58273,123,67827,1248,1,2,0,2127983742,4985663,132.0,
1049913,1692480,1376,57664,124,67827,1249,1,2,0,2127983742,4898966,131.0,
1049961,1692480,1376,57712,125,68501,1250,1,2,0,2127985118,4805273,131.0,
1049991,1692480,1376,57068,126,68501,1251,1,2,0,2127986494,4757569,131.0,
1050011,1692480,1376,57088,127,69175,1252,1,2,0,2127986494,4728296,130.0,
1050061,1692480,1376,56465,128,69175,1253,1,2,0,2127986494,4675788,130.0,
1050095,1692480,1376,56499,129,69848,1254,1,2,0,2127987870,4637540,130.0,
1050116,1692480,1376,55846,130,69848,1255,1,2,0,2127987870,4634915,130.0,
1050134,1692480,1376,55864,131,70522,1256,1,2,0,2127987870,4612919,129.0,
1050154,1692480,1376,55210,132,70522,1257,1,2,0,2127987870,4593648,129.0,
1050437,1692480,1376,55493,133,71196,1258,1,2,0,2127993374,4583799,129.0,
1050465,1692480,1376,54847,134,71196,1259,1,2,0,2127993374,4693371,128.0,
1050486,1692480,1376,54868,135,71870,1260,1,2,0,2127993374,4689974,128.0,
1050506,1692480,1376,54214,136,71870,1261,1,2,0,2127993374,4686775,128.0,
1050525,1692480,1376,54233,137,72544,1262,1,2,0,2127993374,4691005,127.0,
1050544,1692480,1376,53578,138,72544,1263,1,2,0,2127993374,4694501,127.0,
1050564,1692480,1376,53598,139,73218,1264,1,2,0,2127993374,4704641,127.0,
1050583,1692480,1376,52943,140,73218,1265,1,2,0,2127993374,4713326,127.0,
1050612,1692480,1376,52972,141,73892,1266,1,2,0,2127993374,4728096,126.0,
1050634,1692480,1376,52320,142,73892,1267,1,2,0,2127993374,4740773,126.0,
1052665,1692480,1376,54351,143,74566,1268,1,2,0,2128003006,4759131,126.0,
1052710,1692480,1376,53723,144,74566,1269,1,2,0,2128003006,4967432,125.0,
1052736,1692480,1376,53749,145,75239,1270,1,2,0,2128003006,4968886,125.0,
1052757,1692480,1376,53096,146,75239,1271,1,2,0,2128003006,4969855,125.0,
1052777,1692480,1376,53116,147,75913,1272,1,2,0,2128003006,4978260,124.0,
1052796,1692480,1376,52461,148,75913,1273,1,2,0,2128003006,4985405,124.0,
1052815,1692480,1376,52480,69,53501,1274,1,2,0,2128003006,4999311,124.0,
1052834,1692480,1376,51878,70,53520,1275,1,2,0,2128003006,5011323,124.0,
1055123,1692480,1376,53856,71,54092,1276,1,2,0,2128009886,5028988,123.0,
1055199,1692480,1376,53932,72,55828,1277,1,2,0,2128011262,5176102,123.0,
1055225,1692480,1376,53958,73,55904,1278,1,2,0,2128011262,5199058,123.0,
1055249,1692480,1376,53050,74,55930,1279,1,2,0,2128011262,5191736,122.0,
1055274,1692480,1376,53075,75,55954,1280,1,2,0,2128011262,5196367,122.0,
1055293,1692480,1376,53094,76,55979,1281,1,2,0,2128011262,5200118,122.0,
1056724,1692480,1376,53593,77,55998,1282,1,2,0,2128015390,5203178,121.0,
1056810,1692480,1376,53679,78,57429,1283,1,2,0,2128016766,5292617,121.0,
1056932,1692480,1376,53801,79,57515,1284,1,2,0,2128018142,5319443,121.0,
1056969,1692480,1376,52906,80,57637,1285,1,2,0,2128019518,5345226,121.0,
1056990,1692480,1376,52927,81,57674,1286,1,2,0,2128019518,5382859,120.0,
1057010,1692480,1376,52947,82,57695,1287,1,2,0,2128019518,5388500,120.0,
1060023,1692480,1376,55028,83,57715,1288,1,2,0,2128022270,5393191,120.0,
1060084,1692480,1376,55089,84,60728,1289,1,2,0,2128022270,5432797,119.0,
1060134,1692480,1376,55139,85,60789,1290,1,2,0,2128023646,5412598,119.0,
1060173,1692480,1376,54246,86,60839,1291,1,2,0,2128025022,5425063,119.0,
1060193,1692480,1376,54266,87,60878,1292,1,2,0,2128025022,5450983,118.0,
1060216,1692480,1376,54289,88,60898,1293,1,2,0,2128026398,5446601,118.0,
1061671,1692480,1376,54812,89,60921,1294,1,2,0,2128027774,5473054,118.0,
1062378,1692480,1376,55519,90,62376,1295,1,2,0,2128029150,5493343,118.0,
1062426,1692480,1376,55567,91,63083,1296,1,2,0,2128029150,5505863,117.0,
1062471,1692480,1376,54680,92,63131,1297,1,2,0,2128030526,5489606,117.0,
1062506,1692480,1376,54715,93,63176,1298,1,2,0,2128031902,5516920,117.0,
1062525,1692480,1376,54734,94,63211,1299,1,2,0,2128031902,5544142,116.0,
1062550,1692480,1376,53827,95,63230,1300,1,2,0,2128033278,5541193,116.0,
1062571,1692480,1376,53848,96,63255,1301,1,2,0,2128033278,5580478,116.0,
1062593,1692480,1376,53870,97,63276,1302,1,2,0,2128033278,5588112,114.0,
1064059,1692480,1376,54404,98,63298,1303,1,2,0,2128034654,5594531,114.0,
1065712,1692480,1376,56057,99,64764,1304,1,2,0,2128036030,5623667,114.0,
1065799,1692480,1376,56144,100,66417,1305,1,2,0,2128037406,5631542,114.0,
1065834,1692480,1376,55247,101,66504,1306,1,2,0,2128038782,5641028,114.0,
1072110,1692480,1376,61523,102,66539,1307,1,2,0,2128040158,5664597,114.0,
1073479,1692480,1376,62892,103,72815,1308,1,2,0,2128041534,5608730,114.0,
1073568,1692480,1376,62049,104,74184,1309,1,2,0,2128042910,5548031,114.0,
1073600,1692480,1376,62081,102,63687,1310,1,2,0,2128044286,5510214,114.0,
1073631,1692480,1376,62112,103,63697,1311,1,2,0,2128045662,5481055,114.0,
1073653,1692480,1376,61199,104,63728,1312,1,2,0,2128045662,5459213,114.0,
1073676,1692480,1376,61222,97,63701,1313,1,2,0,2128045662,5426399,113.0,
1073696,1692480,1376,61242,98,63724,1314,1,2,0,2128045662,5397746,112.0,
1073716,1692480,1376,60329,99,63744,1315,1,2,0,2128045662,5372686,111.0,
1073746,1692480,1376,60359,100,63764,1316,1,2,0,2128045662,5361230,110.0,
1074282,1692480,1376,60895,101,63794,1317,1,2,0,2128047038,5350900,109.0,
1080575,1692480,1376,66255,102,64330,1318,1,2,0,2128048414,5363552,109.0,
1082163,1692480,1376,67843,103,70623,1319,1,2,0,2128049790,5318500,109.0,
1082250,1692480,1376,67930,104,72211,1320,1,2,0,2128051166,5266364,109.0,
1086635,1692480,1376,71381,105,72298,1321,1,2,0,2128052542,5224403,109.0,
1086726,1692480,1376,71472,106,76683,1322,1,2,0,2128053918,5156520,109.0,
1086762,1692480,1376,70886,107,76774,1323,1,2,0,2128055294,5101399,109.0,
1096294,1692480,1376,80418,108,76810,1324,1,2,0,2128056670,5063409,109.0,
1096384,1692480,1376,80508,109,86342,1325,1,2,0,2128058046,4944697,109.0,
1096419,1692480,1376,79609,110,86432,1326,1,2,0,2128059422,4848414,109.0,
1096446,1692480,1376,79636,111,86467,1327,1,2,0,2128059422,4778513,109.0,
1096467,1692480,1376,79657,112,86494,1328,1,2,0,2128059422,4699047,108.0,
1096487,1692480,1376,78744,113,86515,1329,1,2,0,2128059422,4631481,107.0,
1096511,1692480,1376,78768,114,86535,1330,1,2,0,2128059422,4581064,106.0,
1096530,1692480,1376,78787,115,86559,1331,1,2,0,2128059422,4537660,105.0,
1096565,1692480,1376,77889,116,86578,1332,1,2,0,2128059422,4500209,104.0,
1096584,1692480,1376,77908,117,86613,1333,1,2,0,2128059422,4474639,103.0,
1096603,1692480,1376,77927,118,86632,1334,1,2,0,2128059422,4452358,102.0,
1096624,1692480,1376,77014,119,86651,1335,1,2,0,2128059422,4432905,101.0,
1096644,1692480,1376,77034,117,79257,1336,1,2,0,2128059422,4422669,100.0,
1096668,1692480,1376,77058,118,79277,1337,1,2,0,2128059422,4413607,99.0,
1096688,1692480,1376,76134,119,79301,1338,1,2,0,2128059422,4405536,98.0,
1096707,1692480,1376,76153,116,77985,1339,1,2,0,2128059422,4405174,97.0,
1097888,1692480,1376,77334,117,78004,1340,1,2,0,2128060798,4404718,96.0,
1097952,1692480,1376,76465,118,79185,1341,1,2,0,2128062174,4417448,96.0,
1097982,1692480,1376,76495,119,79249,1342,1,2,0,2128063550,4437560,96.0,
1098002,1692480,1376,76515,120,79279,1343,1,2,0,2128063550,4457629,96.0,
1098023,1692480,1376,75603,121,79299,1344,1,2,0,2128063550,4456103,95.0,
1098042,1692480,1376,75622,122,79320,1345,1,2,0,2128063550,4461429,94.0,
1100519,1692480,1376,78099,123,79339,1346,1,2,0,2128064926,4465961,93.0,
1106679,1692480,1376,83326,124,81816,1347,1,2,0,2128066302,4473435,93.0,
1109923,1692480,1376,86570,116,85359,1348,1,2,0,2128067678,4444726,93.0,
1110012,1692480,1376,86659,117,88603,1349,1,2,0,2128069054,4399908,93.0,
1110046,1692480,1376,85767,118,88692,1350,1,2,0,2128070430,4363753,93.0,
1110072,1692480,1376,85793,119,88726,1351,1,2,0,2128070430,4341466,93.0,
1110092,1692480,1376,85813,120,88752,1352,1,2,0,2128070430,4304303,92.0,
1111408,1692480,1376,86203,121,88772,1353,1,2,0,2128071806,4272173,91.0,
1114742,1692480,1376,89537,122,90088,1354,1,2,0,2128073182,4262030,91.0,
1114829,1692480,1376,89624,123,93422,1355,1,2,0,2128074558,4234419,91.0,
1114863,1692480,1376,88731,124,93509,1356,1,2,0,2128075934,4212671,91.0,
1120408,1692480,1376,94276,125,93543,1357,1,2,0,2128077310,4201974,91.0,
1120497,1692480,1376,94365,126,99088,1358,1,2,0,2128078686,4161244,91.0,
1120531,1692480,1376,93473,127,99177,1359,1,2,0,2128080062,4128392,91.0,
1121527,1692480,1376,94469,128,99211,1360,1,2,0,2128081438,4107884,91.0,
1122176,1692480,1376,95118,129,100207,1361,1,2,0,2128082814,4086840,91.0,
1122266,1692480,1376,94282,130,100856,1362,1,2,0,2128084190,4067370,91.0,
1125109,1692480,1376,97125,131,100946,1363,1,2,0,2128085566,4057628,91.0,
1125197,1692480,1376,97213,132,103789,1364,1,2,0,2128086942,4035647,91.0,
1125231,1692480,1376,96320,133,103877,1365,1,2,0,2128088318,4018537,91.0,
1125259,1692480,1376,96348,134,103911,1366,1,2,0,2128088318,4010890,91.0,
1125278,1692480,1376,96367,135,103939,1367,1,2,0,2128088318,3988550,90.0,
1125301,1880992,1376,96000,136,103958,1368,0,2,0,2128088318,3969102,89.0,
2129778,4298624,1376,57398,128,78311,3125,0,2,0,2130560990,3595488,129.0,
2129869,4305504,1376,55399,121,90626,3130,0,2,0,2130563742,3609531,129.0,
2132447,4306880,1376,57977,54,63111,3131,0,2,0,2130569246,3624341,129.0,
2132537,4312384,1376,56415,55,63979,3135,0,2,0,2130571998,3630464,129.0,
2132570,4323392,1376,53312,37,58916,3143,0,2,0,2130574750,3641885,129.0,
2132595,4326144,1376,52553,45,58949,3145,0,2,0,2130574750,3663991,129.0,
2136002,4339904,1376,52040,47,58974,3155,0,2,0,2130588510,3708494,129.0,
2140650,4346784,1376,54727,57,62381,3160,0,2,0,2130605022,3726832,129.0,
2140712,4353664,1376,52456,62,67029,3165,0,2,0,2130607774,3737057,129.0,
2140731,4357792,1376,51709,46,57747,3168,0,2,0,2130607774,3761748,129.0,
2140748,4371552,1376,47897,49,58512,3178,0,2,0,2130607774,3796513,129.0,
2140769,4374304,1376,47152,59,60044,3180,0,2,0,2130607774,3840536,129.0,
2140783,4379808,1376,45635,61,63873,3184,0,2,0,2130607774,3913838,129.0,
2140799,4385312,1376,44119,65,64639,3188,0,2,0,2130607774,3987313,129.0,
2140814,4392192,1376,41837,69,66170,3193,0,2,0,2130607774,4068568,129.0,
2140842,4393568,1376,41865,74,67702,3194,0,2,0,2130607774,4157763,129.0,
2146209,4400448,1376,44935,75,69233,3199,0,2,0,2130631166,4254990,129.0,
2146842,4414208,1376,42122,80,69999,3209,0,2,0,2130635294,4293521,129.0,
2146879,4419712,1376,40627,90,71530,3213,0,2,0,2130635294,4337697,129.0,
2146950,4426592,1376,38401,94,75742,3218,0,2,0,2130635294,4424556,129.0,
2146971,4427968,1376,38422,99,77274,3219,0,2,0,2130635294,4520919,129.0,
2146986,4436224,1376,36140,100,78805,3225,0,2,0,2130635294,4627646,129.0,
2147004,4438976,1376,35392,106,79571,3227,0,2,0,2130635294,4735110,129.0,
2161503,4445856,1376,47594,108,81868,3232,0,2,0,2130704094,4864775,129.0,
2161543,4447232,1376,47634,113,82634,3233,0,2,0,2130704094,4791726,129.0,
2161560,4449984,1376,46885,114,84165,3235,0,2,0,2130704094,4749231,129.0,
2181753,4456864,1376,64781,116,84931,3240,0,2,0,2130712350,4722447,129.0,
2181855,4470624,1376,61056,121,96317,3250,0,2,0,2130720606,4460296,129.0,
2191226,4473376,1376,70046,129,62087,3252,0,2,0,2130732990,4268911,129.0,
2191324,4476128,1376,61496,129,71405,3254,0,2,0,2130738494,4063775,129.0,
2201637,4478880,1376,71428,129,61546,3256,0,2,0,2130741246,3977634,129.0,
2201723,4485760,1376,68850,126,71768,3261,0,2,0,2130743998,3847890,130.0,
2201757,4495392,1376,66644,126,69186,3268,0,2,0,2130746750,3723006,130.0,
2201783,4535296,1376,56690,123,69162,3297,0,2,0,2130746750,3634533,130.0,
2201812,4560064,1376,51150,103,60941,3315,0,2,0,2130746750,3582458,130.0,
2202084,4568320,1376,49725,88,54808,3321,0,2,0,2130749502,3613889,130.0,
2202107,4572448,1376,48899,94,55080,3324,0,2,0,2130749502,3682268,130.0,
2205878,4575200,1376,51822,97,55103,3326,0,2,0,2130763262,3757974,130.0,
2205927,4584832,1376,50174,99,58874,3333,0,2,0,2130766014,3802055,130.0,
2205992,4591712,1376,48542,106,58923,3338,0,2,0,2130766014,3841056,130.0,
2206177,4613728,1376,43918,111,58988,3354,0,2,0,2130766014,3897671,130.0,
2206197,4624736,1376,42215,127,59173,3362,0,2,0,2130766014,3954623,130.0,
2241329,4627488,1376,59522,127,48432,3364,0,2,0,2130889854,4051097,130.0,
2241417,4632992,1376,59148,124,66366,3368,0,2,0,2130892606,3989591,130.0,
2251942,4638496,1376,67780,128,66366,3372,0,2,0,2130898110,3936493,130.0,
2252039,4645376,1376,66910,122,70087,3377,0,2,0,2130903614,3812243,130.0,
2252064,4648128,1376,60789,127,70184,3379,0,2,0,2130903614,3716777,130.0,
2252084,4653632,1376,59793,127,70095,3383,0,2,0,2130903614,3692514,130.0,
2252193,4657760,1376,50153,129,62463,3386,0,2,0,2130906366,3674043,130.0,
2252214,4664640,1376,48673,125,69167,3391,0,2,0,2130906366,3737332,130.0,
2252235,4670144,1376,47229,67,50333,3395,0,2,0,2130906366,3797339,130.0,
2261268,4674272,1376,54798,71,51065,3398,0,2,0,2130936638,3870657,130.0,
2261349,4683904,1376,52743,74,59161,3405,0,2,0,2130939390,3870020,130.0,
2261381,4688032,1376,51417,43,55152,3408,0,2,0,2130942142,3875146,130.0,
2261427,4696288,1376,49425,46,55184,3414,0,2,0,2130942142,3904193,130.0,
2261448,4701792,1376,48087,52,55230,3418,0,2,0,2130942142,3935663,130.0,
2261468,4711424,1376,46069,56,55251,3425,0,2,0,2130942142,3982162,130.0,
2267631,4722432,1376,49515,63,55271,3433,0,2,0,2130965534,4036423,130.0,
2268720,4732064,1376,48226,71,61434,3440,0,2,0,2130971038,4051909,130.0,
2268782,4741696,1376,45571,78,62523,3447,0,2,0,2130971038,4081290,130.0,
2268808,4747200,1376,44238,85,62585,3451,0,2,0,2130971038,4130233,130.0,
2268828,4749952,1376,43579,89,62611,3453,0,2,0,2130971038,4194537,130.0,
2268846,4754080,1376,42918,91,62631,3456,0,2,0,2130971038,4266624,130.0,
2268869,4756832,1376,42261,94,62649,3458,0,2,0,2130971038,4338994,130.0,
2275439,4765088,1376,46793,96,63501,3464,0,2,0,2131002686,4419506,130.0,
2275475,4778848,1376,43433,102,69242,3474,0,2,0,2131002686,4424266,130.0,
2275497,4787104,1376,41417,112,69278,3480,0,2,0,2131002686,4451412,130.0,
2275515,4796736,1376,39057,118,69615,3487,0,2,0,2131002686,4515164,130.0,
2282921,4802240,1376,45105,125,71653,3491,0,2,0,2131035710,4597189,130.0,
2300417,4807744,1376,58696,129,76724,3495,0,2,0,2131068734,4608391,130.0,
2300507,4810496,1376,58087,127,59914,3497,0,2,0,2131072862,4459260,130.0,
2312099,4817376,1376,59025,129,60613,3502,0,2,0,2131075614,4346946,130.0,
2312203,4828384,1376,56247,119,60783,3510,0,2,0,2131083870,4264574,131.0,
2312230,4829760,1376,56274,115,59968,3511,0,2,0,2131083870,4178002,131.0,
2312250,4840768,1376,53450,116,59995,3519,0,2,0,2131083870,4133077,131.0,
2323735,4849024,1376,62802,124,60015,3525,0,2,0,2131108638,4101261,131.0,
2323833,4855904,1376,60768,130,71500,3530,0,2,0,2131114142,3992602,131.0,
2323861,4869664,1376,57728,105,62365,3540,0,2,0,2131114142,3920135,131.0,
2323883,4880672,1376,55023,115,62393,3548,0,2,0,2131114142,3870871,131.0,
2323904,4887552,1376,53063,115,56252,3553,0,2,0,2131114142,3860612,131.0,
2339715,4894432,1376,67940,95,55035,3558,0,2,0,2131154046,3874997,131.0,
2339817,4898560,1376,67108,100,70846,3561,0,2,0,2131159550,3764949,131.0,
2339839,4904064,1376,65261,103,70948,3565,0,2,0,2131159550,3687481,131.0,
2339861,4920576,1376,61583,107,70970,3577,0,2,0,2131159550,3629193,131.0,
2339886,4927456,1376,60710,90,64346,3582,0,2,0,2131159550,3586462,131.0,
2339905,4931584,1376,59832,95,64371,3585,0,2,0,2131159550,3576855,131.0,
2339924,4937088,1376,58055,98,64390,3589,0,2,0,2131159550,3581608,131.0,
2339943,4960480,1376,53588,102,64409,3606,0,2,0,2131159550,3592314,131.0,
2339979,4968736,1376,51833,115,57022,3612,0,2,0,2131159550,3608337,131.0,
2340000,4972864,1376,50958,121,57058,3615,0,2,0,2131159550,3663468,131.0,
2340018,4975616,1376,50080,124,57079,3617,0,2,0,2131159550,3727273,131.0,
2340037,4981120,1376,49204,126,57097,3621,0,2,0,2131159550,3792235,131.0,
2341024,4983872,1376,40558,130,57116,3623,0,2,0,2131165054,3850801,131.0,
2360852,4985248,1376,60386,128,58745,3624,0,2,0,2131246238,3989417,131.0,
2361255,4988000,1376,60326,129,60435,3626,0,2,0,2131246238,3933501,131.0,
2372004,4993504,1376,59366,129,60748,3630,0,2,0,2131254494,3886371,131.0,
2372103,5004512,1376,57155,128,59905,3638,0,2,0,2131259998,3850115,131.0,
2372129,5007264,1376,56510,119,59853,3640,0,2,0,2131259998,3822196,131.0,
2372150,5018272,1376,53847,121,59879,3648,0,2,0,2131259998,3822889,131.0,
2377144,5021024,1376,58170,129,59900,3650,0,2,0,2131280638,3828996,131.0,
2382463,5029280,1376,57644,131,64894,3656,0,2,0,2131288894,3814824,131.0,
2382564,5034784,1376,56324,103,58559,3660,0,2,0,2131294398,3798278,131.0,
2386631,5037536,1376,59681,107,58660,3662,0,2,0,2131302654,3797561,131.0,
2386689,5043040,1376,58319,109,62727,3666,0,2,0,2131305406,3775011,131.0,
2386717,5058176,1376,54441,113,62785,3677,0,2,0,2131308158,3760817,131.0,
2391325,5066432,1376,56918,124,62813,3683,0,2,0,2131324670,3759837,131.0,
2391377,5071936,1376,51245,130,67421,3687,0,2,0,2131327422,3753256,131.0,
2391404,5077440,1376,49827,129,68925,3691,0,2,0,2131327422,3802910,131.0,
2391408,5089824,1376,46357,70,51367,3700,0,2,0,2131327422,3856628,131.0,
2391412,5099456,1376,44291,77,50384,3707,0,2,0,2131327422,3917490,131.0,
2397932,5102208,1376,50121,84,50388,3709,0,2,0,2131353566,3997619,131.0,
2421631,5107712,1376,72441,86,56908,3713,0,2,0,2131370078,4034791,131.0,
2421673,5122848,1376,68689,90,80607,3724,0,2,0,2131375582,3859139,131.0,
2430691,5160000,1376,68049,101,80649,3751,0,2,0,2131389342,3728245,131.0,
2430757,5164128,1376,67407,125,69436,3754,0,2,0,2131394846,3608978,132.0,
2430769,5166880,1376,66711,128,69502,3756,0,2,0,2131394846,3552204,132.0,
2430779,5173760,1376,57652,130,69514,3761,0,2,0,2131394846,3513885,132.0,
2430790,5182016,1376,55507,113,58629,3767,0,2,0,2131394846,3537431,132.0,
2441063,5184768,1376,65421,119,58640,3769,0,2,0,2131434750,3566014,132.0,
2441107,5193024,1376,63308,121,68913,3775,0,2,0,2131434750,3534928,132.0,
2442038,5219168,1376,55018,127,68957,3794,0,2,0,2131437502,3512936,132.0,
2445644,5220544,1376,58624,128,59360,3795,0,2,0,2131451262,3502514,132.0,
2445696,5231552,1376,55749,129,59360,3803,0,2,0,2131451262,3528062,132.0,
2445721,5239808,1376,53578,126,58979,3809,0,2,0,2131451262,3555645,132.0,
2450787,5265952,1376,52059,126,59156,3828,0,2,0,2131469150,3601598,132.0,
2450863,5272832,1376,50083,121,59375,3833,0,2,0,2131469150,3621090,132.0,
2451099,5282464,1376,48272,124,52931,3840,0,2,0,2131469150,3688060,132.0,
2489190,5285216,1376,67537,131,53167,3842,0,2,0,2131550334,3757838,132.0,
2489281,5293472,1376,65820,129,73153,3848,0,2,0,2131553086,3682165,132.0,
2498972,5298976,1376,74035,124,72842,3852,0,2,0,2131561342,3620398,132.0,
2499071,5301728,1376,73396,128,77299,3854,0,2,0,2131566846,3514083,132.0,
2499095,5308608,1376,67222,130,77398,3859,0,2,0,2131566846,3435350,132.0,
2499120,5319616,1376,64546,92,68305,3867,0,2,0,2131566846,3402363,132.0,
2499141,5327872,1376,62252,100,68330,3873,0,2,0,2131566846,3381336,132.0,
2499553,5338880,1376,59577,106,68351,3881,0,2,0,2131569598,3385695,132.0,
2499613,5348512,1376,56550,114,68763,3888,0,2,0,2131572350,3402104,132.0,
2513155,5354016,1376,68523,113,66702,3892,0,2,0,2131617758,3436975,132.0,
2513207,5360896,1376,67003,98,71117,3897,0,2,0,2131617758,3392328,132.0,
2513230,5363648,1376,66241,103,71169,3899,0,2,0,2131617758,3364022,132.0,
2513250,5370528,1376,63947,105,71192,3904,0,2,0,2131617758,3354638,132.0,
2513288,5373280,1376,63221,95,67529,3906,0,2,0,2131617758,3351395,132.0,
2513314,5374656,1376,63247,97,67567,3907,0,2,0,2131617758,3358172,132.0,
2513335,5382912,1376,60593,98,67593,3913,0,2,0,2131617758,3368916,132.0,
2513366,5389792,1376,59160,73,62236,3918,0,2,0,2131617758,3383245,132.0,
2513396,5392544,1376,58457,78,62267,3920,0,2,0,2131617758,3408362,132.0,
2514781,5403552,1376,56913,80,62297,3928,0,2,0,2131623262,3445342,132.0,
2524011,5406304,1376,65411,88,63682,3930,0,2,0,2131653534,3473835,132.0,
2524105,5411808,1376,64040,90,72912,3934,0,2,0,2131656286,3455461,132.0,
2524132,5422816,1376,61138,94,73006,3942,0,2,0,2131656286,3443886,132.0,
2524160,5462720,1376,50547,102,73033,3971,0,2,0,2131656286,3443566,132.0,
2529086,5468224,1376,39472,131,73061,3975,0,2,0,2131671422,3463134,132.0,
2540510,5473728,1376,49376,127,66892,3979,0,2,0,2131712702,3629585,132.0,
2540897,5477856,1376,41484,131,67652,3982,0,2,0,2131715454,3706066,132.0,
2558758,5479232,1376,59345,130,74823,3983,0,2,0,2131747102,3844453,132.0,
2558848,5481984,1376,58652,131,75214,3985,0,2,0,2131749854,3851068,133.0,
2571770,5490240,1376,69151,112,64850,3991,0,2,0,2131752606,3837383,133.0,
2571792,5501248,1376,65970,103,72157,3999,0,2,0,2131758110,3727218,133.0,
2572051,5508128,1376,64228,111,72179,4004,0,2,0,2131760862,3653948,133.0,
2572057,5528768,1376,57828,116,72438,4019,0,2,0,2131760862,3613909,133.0,
2578089,5539776,1376,60669,131,72444,4027,0,2,0,2131782878,3594198,133.0,
2578102,5543904,1376,59890,99,63308,4030,0,2,0,2131782878,3574025,133.0,
2578106,5549408,1376,58310,102,63321,4034,0,2,0,2131782878,3579589,133.0,
2578428,5554912,1376,57047,106,63333,4038,0,2,0,2131785630,3596060,133.0,
2578435,5560416,1376,55470,110,64917,4042,0,2,0,2131785630,3619985,133.0,
2578899,5565920,1376,54350,114,66502,4046,0,2,0,2131785630,3653127,133.0,
2578917,5568672,1376,53575,118,68086,4048,0,2,0,2131785630,3691297,133.0,
2586028,5575552,1376,58698,118,66742,4053,0,2,0,2131811774,3737773,133.0,
2586095,5578304,1376,57970,82,62411,4055,0,2,0,2131811774,3728761,133.0,
2586102,5586560,1376,55593,84,64398,4061,0,2,0,2131811774,3736104,133.0,
2586110,5597568,1376,52569,86,57016,4069,0,2,0,2131811774,3748835,133.0,
2586119,5627840,1376,44237,94,57024,4091,0,2,0,2131811774,3778969,133.0,
2586138,5633344,1376,42798,112,51508,4095,0,2,0,2131811774,3830831,133.0,
2586144,5637472,1376,41730,113,45241,4098,0,2,0,2131811774,3949786,133.0,
2586153,5640224,1376,41023,116,45247,4100,0,2,0,2131811774,4073529,133.0,
2588287,5642976,1376,42441,118,46108,4102,0,2,0,2131820030,4199006,133.0,
2588316,5645728,1376,41755,120,47390,4104,0,2,0,2131820030,4300336,133.0,
2593272,5648480,1376,45995,122,47539,4106,0,2,0,2131847550,4400652,133.0,
2593438,5653984,1376,44729,124,52375,4110,0,2,0,2131847550,4444155,133.0,
2620999,5656736,1376,71574,128,52541,4112,0,2,0,2131924606,4489238,133.0,
2621064,5664992,1376,61899,130,80102,4118,0,2,0,2131927358,4243581,133.0,
2630159,5667744,1376,58379,133,62216,4120,0,2,0,2131935614,4055766,133.0,
2640577,5678752,1376,66171,129,69962,4128,0,2,0,2131938366,4016526,133.0,
2640680,5684256,1376,64742,109,68520,4132,0,2,0,2131943870,3894097,133.0,
2640704,5692512,1376,62469,113,68623,4138,0,2,0,2131943870,3816998,133.0,
2640725,5695264,1376,61725,119,68647,4140,0,2,0,2131943870,3764112,133.0,
2640743,5702144,1376,59844,121,70376,4145,0,2,0,2131943870,3737033,133.0,
2640766,5707648,1376,58394,97,61826,4149,0,2,0,2131943870,3719533,133.0,
2640786,5714528,1376,56205,101,61849,4154,0,2,0,2131943870,3718840,133.0,
2647561,5726912,1376,60035,106,61869,4163,0,2,0,2131971390,3729695,133.0,
2647593,5777824,1376,48169,63,61408,4200,0,2,0,2131971390,3697520,133.0,
2647763,5797088,1376,44661,90,54155,4214,0,2,0,2131974142,3697372,133.0,
2647785,5805344,1376,42844,104,54325,4220,0,2,0,2131974142,3785458,133.0,
2647803,5808096,1376,41943,110,56028,4222,0,2,0,2131974142,3905368,133.0,
2647818,5813600,1376,41038,112,57867,4226,0,2,0,2131974142,4033484,133.0,
2655144,5828736,1376,44686,116,57867,4237,0,2,0,2132003038,4152538,133.0,
2655176,5836992,1376,43185,127,61706,4243,0,2,0,2132003038,4206637,133.0,
2661182,5839744,1376,40147,133,63078,4245,0,2,0,2132030558,4289836,133.0,
2670949,5842496,1376,49590,133,71610,4247,0,2,0,2132074590,4408746,133.0,
2670984,5848000,1376,48268,129,62194,4251,0,2,0,2132074590,4411204,133.0,
2690808,5850752,1376,60584,133,62872,4253,0,2,0,2132118622,4420494,133.0,
2690899,5857632,1376,49209,133,60649,4258,0,2,0,2132122750,4334792,134.0,
2697008,5861760,1376,54580,104,58582,4261,0,2,0,2132126878,4343024,134.0,
2697096,5864512,1376,53930,107,58582,4263,0,2,0,2132131006,4296931,134.0,
2699946,5871392,1376,54566,109,60058,4268,0,2,0,2132135134,4271650,134.0,
2700029,5892032,1376,49553,114,60796,4283,0,2,0,2132143390,4228334,134.0,
2700054,5909920,1376,45270,57,52211,4296,0,2,0,2132143390,4205020,134.0,
2700076,5915424,1376,43967,70,52236,4300,0,2,0,2132143390,4242339,134.0,
2700091,5920928,1376,42678,74,52258,4304,0,2,0,2132143390,4320255,134.0,
2707684,5930560,1376,48346,61,45701,4311,0,2,0,2132179166,4405139,134.0,
