now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una
56960172,6078276,1308,26077781,2328,26080599,4648,0,0,0,3547817944,466630,3541731820
56999598,6079584,1308,26117207,2328,26080566,4649,0,0,0,3547823176,466785,3541733128
56999708,6080892,1308,26111652,2329,26119992,4650,0,0,0,3547825792,466845,3541734436
56999759,6082200,1308,26111703,2329,26117365,4651,0,0,0,3547828408,466922,3541735744
57039433,6083508,1308,26119706,2330,26117416,4652,0,0,0,3547831024,467002,3541737052
57039544,6084816,1308,26119817,2330,26119769,4653,0,0,0,3547833640,467067,3541738360
57039597,6086124,1308,26117037,2331,26119880,4654,0,0,0,3547836256,467136,3541739668
57039660,6087432,1308,26117100,2331,26119825,4655,0,0,0,3547836256,467215,3541740976
57039703,6090048,1308,26111474,2332,26119888,4657,0,0,0,3547838872,467296,3541743592
57079218,6091356,1308,26118608,2333,26119876,4658,0,0,0,3547846720,467493,3541744900
57079334,6092664,1308,26118724,2333,26118672,4659,0,0,0,3547849336,467574,3541746208
57079387,6093972,1308,26115941,2334,26118788,4660,0,0,0,3547851952,467657,3541747516
57079422,6095280,1308,26115976,2334,26118730,4661,0,0,0,3547851952,467748,3541748824
57120015,6096588,1308,26150897,2335,26118765,4662,0,0,0,3547857184,467841,3541750132
57120123,6097896,1308,26151005,2334,26159242,4663,0,0,0,3547859800,467856,3541751440
57160648,6099204,1308,26185856,2335,26159350,4664,0,0,0,3547862416,467882,3541752748
57160759,6100512,1308,26185967,2336,26199875,4665,0,0,0,3547865032,467839,3541754056
57199372,6101820,1308,26199312,2337,26199986,4666,0,0,0,3547867648,467813,3541755364
57199487,6103128,1308,26199427,2337,26199374,4667,0,0,0,3547870264,467773,3541756672
57199542,6104436,1308,26196644,2338,26199489,4668,0,0,0,3547872880,467751,3541757980
57199576,6105744,1308,26196678,2338,26199437,4669,0,0,0,3547872880,467750,3541759288
57199754,6107052,1308,26191180,2339,26199471,4670,0,0,0,3547875496,467762,3541760596
57242471,6108360,1308,26233897,2338,26199556,4671,0,0,0,3547880728,467797,3541761904
57242566,6109668,1308,26228317,2339,26242273,4672,0,0,0,3547883344,467745,3541763212
57279533,6110976,1308,26265284,2340,26242368,4673,0,0,0,3547885960,467724,3541764520
57279641,6112284,1308,26239976,2341,26279335,4674,0,0,0,3547888576,467636,3541765828
57320534,6113592,1308,26280869,2341,26240040,4675,0,0,0,3547891192,467627,3541767136
57320645,6114900,1308,26278142,2342,26280933,4676,0,0,0,3547893808,467541,3541768444
57320721,6116208,1308,26278218,2342,26280935,4677,0,0,0,3547896424,467485,3541769752
57320763,6117516,1308,26272583,2343,26281011,4678,0,0,0,3547899040,467448,3541771060
57360173,6118824,1308,26311993,2342,26280965,4679,0,0,0,3547901656,467440,3541772368
57360283,6120132,1308,26306427,2343,26320375,4680,0,0,0,3547904272,467358,3541773676
57360358,6121440,1308,26306502,2344,26320485,4681,0,0,0,3547906888,467312,3541774984
57400221,6122748,1308,26319574,2345,26320560,4682,0,0,0,3547909504,467283,3541776292
57400330,6124056,1308,26319683,2345,26319637,4683,0,0,0,3547912120,467242,3541777600
57400382,6125364,1308,26316897,2346,26319746,4684,0,0,0,3547914736,467217,3541778908
57439684,6126672,1308,26356199,2345,26319690,4685,0,0,0,3547917352,467215,3541780216
57439794,6127980,1308,26350636,2346,26358992,4686,0,0,0,3547919968,467138,3541781524
57439848,6129288,1308,26350690,2345,26359012,4687,0,0,0,3547922584,467095,3541782832
57439911,6130596,1308,26345081,2346,26359066,4688,0,0,0,3547922584,467070,3541784140
57479773,6131904,1308,26384943,2347,26359129,4689,0,0,0,3547927816,467073,3541785448
57479882,6133212,1308,26379381,2348,26398991,4690,0,0,0,3547930432,467000,3541786756
57479932,6134520,1308,26379431,2349,26399100,4691,0,0,0,3547933048,466961,3541788064
57479969,6135828,1308,26360044,2350,26399150,4692,0,0,0,3547933048,466939,3541789372
57518922,6137136,1308,26398997,2350,26360106,4693,0,0,0,3547938280,466975,3541790680
57519029,6139752,1308,26396269,2351,26399059,4695,0,0,0,3547940896,466932,3541793296
57519108,6141060,1308,26390678,2352,26399057,4696,0,0,0,3547943512,467013,3541794604
57519156,6142368,1308,26390726,2351,26399050,4697,0,0,0,3547946128,467021,3541795912
57560013,6143676,1308,26425916,2352,26399098,4698,0,0,0,3547951360,467041,3541797220
57560121,6144984,1308,26426024,2353,26439955,4699,0,0,0,3547953976,466993,3541798528
57560173,6146292,1308,26398844,2354,26440063,4700,0,0,0,3547956592,466963,3541799836
57599315,6147600,1308,26437986,2354,26398905,4701,0,0,0,3547959208,467009,3541801144
57599425,6148908,1308,26435263,2355,26438047,4702,0,0,0,3547961824,466975,3541802452
57599478,6150216,1308,26435316,2355,26438052,4703,0,0,0,3547964440,466964,3541803760
57599515,6151524,1308,26429685,2356,26438105,4704,0,0,0,3547964440,466967,3541805068
57640208,6152832,1308,26470378,2356,26438086,4705,0,0,0,3547969672,466994,3541806376
57640319,6154140,1308,26437024,2357,26478779,4706,0,0,0,3547972288,466940,3541807684
57640370,6155448,1308,26437075,2357,26437087,4707,0,0,0,3547974904,466979,3541808992
57640436,6156756,1308,26434308,2358,26437138,4708,0,0,0,3547974904,467025,3541810300
57640479,6158064,1308,26434351,2358,26437097,4709,0,0,0,3547977520,467084,3541811608
57679781,6160680,1308,26438767,2359,26437140,4711,0,0,0,3547982752,467148,3541814224
57679905,6161988,1308,26436058,2360,26438830,4712,0,0,0,3547987984,467306,3541815532
57679944,6163296,1308,26436097,2360,26438845,4713,0,0,0,3547987984,467375,3541816840
57720087,6164604,1308,26470572,2361,26438884,4714,0,0,0,3547993216,467449,3541818148
57720197,6165912,1308,26470682,2361,26478974,4715,0,0,0,3547995832,467449,3541819456
57720251,6167220,1308,26438359,2362,26479084,4716,0,0,0,3547998448,467461,3541820764
57760134,6168528,1308,26478242,2362,26438420,4717,0,0,0,3548001064,467556,3541822072
57760245,6171144,1308,26475518,2363,26478303,4719,0,0,0,3548003680,467563,3541824688
57760299,6172452,1308,26469901,2364,26478306,4720,0,0,0,3548006296,467686,3541825996
57760576,6173760,1308,26470178,2364,26478305,4721,0,0,0,3548008912,467732,3541827304
57799333,6175068,1308,26473913,2365,26478582,4722,0,0,0,3548014144,467784,3541828612
57799441,6176376,1308,26474021,2365,26473975,4723,0,0,0,3548016760,467834,3541829920
57799495,6177684,1308,26471239,2366,26474083,4724,0,0,0,3548019376,467889,3541831228
57799771,6178992,1308,26471515,2365,26474029,4725,0,0,0,3548021992,467957,3541832536
57839815,6180300,1308,26505888,2366,26474305,4726,0,0,0,3548024608,468027,3541833844
57839921,6181608,1308,26505994,2367,26514349,4727,0,0,0,3548027224,468025,3541835152
57839974,6182916,1308,26472448,2368,26514455,4728,0,0,0,3548029840,468036,3541836460
57883222,6184224,1308,26515696,2368,26472510,4729,0,0,0,3548032456,468131,3541837768
57883331,6185532,1308,26512968,2369,26515758,4730,0,0,0,3548035072,468132,3541839076
57883382,6186840,1308,26513019,2369,26515757,4731,0,0,0,3548037688,468150,3541840384
57919755,6189456,1308,26517410,2370,26515808,4733,0,0,0,3548040304,468179,3541843000
57919879,6190764,1308,26514696,2371,26517470,4734,0,0,0,3548045536,468305,3541844308
57919929,6192072,1308,26514746,2371,26517475,4735,0,0,0,3548045536,468348,3541845616
57959658,6193380,1308,26517551,2372,26517525,4736,0,0,0,3548050768,468397,3541846924
57959768,6194688,1308,26517661,2372,26517612,4737,0,0,0,3548053384,468447,3541848232
57959819,6195996,1308,26514872,2373,26517722,4738,0,0,0,3548056000,468502,3541849540
57999639,6197304,1308,26554692,2373,26517645,4739,0,0,0,3548058616,468569,3541850848
57999749,6198612,1308,26516888,2374,26557465,4740,0,0,0,3548061232,468552,3541852156
57999800,6199920,1308,26516939,2374,26516950,4741,0,0,0,3548063848,468633,3541853464
57999836,6201228,1308,26514133,2375,26517001,4742,0,0,0,3548063848,468716,3541854772
57999868,6202536,1308,26514165,2375,26516927,4743,0,0,0,3548063848,468807,3541856080
58042527,6205152,1308,26551137,2376,26516959,4745,0,0,0,3548071696,468899,3541858696
58042647,6206460,1308,26520168,2377,26559565,4746,0,0,0,3548076928,469008,3541860004
58042688,6207768,1308,26520209,2377,26520230,4747,0,0,0,3548076928,469099,3541861312
58042724,6209076,1308,26517400,2378,26520271,4748,0,0,0,3548076928,469190,3541862620
58042755,6210384,1308,26517431,2378,26520198,4749,0,0,0,3548076928,469289,3541863928
58079958,6211692,1308,26548943,2379,26520229,4750,0,0,0,3548087392,469387,3541865236
58080066,6213000,1308,26549051,2379,26557375,4751,0,0,0,3548090008,469416,3541866544
58080120,6214308,1308,26517443,2380,26557483,4752,0,0,0,3548092624,469453,3541867852
58080157,6215616,1308,26517480,2380,26517505,4753,0,0,0,3548092624,469568,3541869160
58080580,6216924,1308,26515056,2381,26517542,4754,0,0,0,3548095240,469681,3541870468
58120292,6218232,1308,26554768,2381,26517856,4755,0,0,0,3548100472,469797,3541871776
58120402,6219540,1308,26549182,2382,26557568,4756,0,0,0,3548103088,469824,3541873084
58120476,6220848,1308,26549256,2381,26557591,4757,0,0,0,3548105704,469871,3541874392
58120537,6222156,1308,26543621,2382,26557665,4758,0,0,0,3548108320,469925,3541875700
58159783,6223464,1308,26582867,2383,26557726,4759,0,0,0,3548110936,469997,3541877008
58159894,6226080,1308,26557653,2384,26596972,4761,0,0,0,3548113552,469985,3541879624
58159951,6227388,1308,26554861,2385,26557712,4762,0,0,0,3548116168,470142,3541880932
58159986,6228696,1308,26554896,2385,26557663,4763,0,0,0,3548116168,470211,3541882240
58160018,6230004,1308,26549230,2386,26557698,4764,0,0,0,3548116168,470284,3541883548
58199649,6231312,1308,26588861,2385,26557640,4765,0,0,0,3548126632,470372,3541884856
58199745,6232620,1308,26583259,2386,26597271,4766,0,0,0,3548129248,470374,3541886164
58199792,6233928,1308,26583306,2387,26597367,4767,0,0,0,3548131864,470401,3541887472
58199823,6235236,1308,26557473,2388,26597414,4768,0,0,0,3548131864,470436,3541888780
58199877,6236544,1308,26557527,2388,26557535,4769,0,0,0,3548131864,470536,3541890088
58239745,6237852,1308,26594546,2389,26557589,4770,0,0,0,3548139712,470636,3541891396
58239874,6239160,1308,26594675,2389,26597349,4771,0,0,0,3548142328,470654,3541892704
58239926,6240468,1308,26589027,2390,26597478,4772,0,0,0,3548144944,470682,3541894012
58239965,6241776,1308,26589066,2389,26597440,4773,0,0,0,3548144944,470731,3541895320
58240006,6243084,1308,26583408,2390,26597479,4774,0,0,0,3548144944,470786,3541896628
58279725,6244392,1308,26623127,2391,26597520,4775,0,0,0,3548152792,470859,3541897936
58279834,6245700,1308,26599531,2392,26637239,4776,0,0,0,3548155408,470847,3541899244
58279891,6247008,1308,26599588,2392,26599592,4777,0,0,0,3548158024,470902,3541900552
58279929,6248316,1308,26596776,2393,26599649,4778,0,0,0,3548158024,470961,3541901860
58279990,6249624,1308,26596837,2393,26599580,4779,0,0,0,3548158024,471032,3541903168
58319143,6250932,1308,26630291,2394,26599641,4780,0,0,0,3548165872,471106,3541904476
58320054,6252240,1308,26631202,2393,26638704,4781,0,0,0,3548168488,471109,3541905784
58320143,6253548,1308,26625594,2394,26639615,4782,0,0,0,3548171104,471122,3541907092
58320188,6254856,1308,26625639,2395,26639704,4783,0,0,0,3548173720,471158,3541908400
58320224,6256164,1308,26600241,2396,26639749,4784,0,0,0,3548173720,471202,3541909708
58362328,6257472,1308,26642345,2396,26600302,4785,0,0,0,3548178952,471308,3541911016
58362439,6258780,1308,26639607,2397,26642406,4786,0,0,0,3548181568,471321,3541912324
58362492,6260088,1308,26639660,2397,26642408,4787,0,0,0,3548184184,471350,3541913632
58362528,6261396,1308,26633997,2398,26642461,4788,0,0,0,3548184184,471388,3541914940
58362560,6262704,1308,26634029,2398,26642443,4789,0,0,0,3548184184,471445,3541916248
58399581,6264012,1308,26636770,2399,26642475,4790,0,0,0,3548192032,471508,3541917556
58399690,6265320,1308,26636879,2399,26636835,4791,0,0,0,3548194648,471569,3541918864
58399744,6266628,1308,26634084,2400,26636944,4792,0,0,0,3548197264,471635,3541920172
58442914,6267936,1308,26677254,2399,26636888,4793,0,0,0,3548199880,471711,3541921480
58443026,6269244,1308,26671668,2400,26680058,4794,0,0,0,3548202496,471694,3541922788
58443078,6270552,1308,26671720,2401,26680170,4795,0,0,0,3548205112,471704,3541924096
58479638,6271860,1308,26679386,2402,26680222,4796,0,0,0,3548207728,471724,3541925404
58519736,6273168,1308,26719484,2402,26679447,4797,0,0,0,3548210344,471738,3541926712
58519847,6274476,1308,26716746,2403,26719545,4798,0,0,0,3548212960,471673,3541928020
58519899,6275784,1308,26716798,2403,26719548,4799,0,0,0,3548215576,471635,3541929328
58559105,6277092,1308,26750304,2404,26719600,4800,0,0,0,3548218192,471613,3541930636
58559224,6278400,1308,26750423,2404,26758752,4801,0,0,0,3548220808,471533,3541931944
58559278,6279708,1308,26715874,2405,26758871,4802,0,0,0,3548223424,471475,3541933252
58559312,6281016,1308,26715908,2405,26715936,4803,0,0,0,3548223424,471512,3541934560
58559547,6282324,1308,26713292,2406,26715970,4804,0,0,0,3548226040,471557,3541935868
58600689,6283632,1308,26754434,2406,26716096,4805,0,0,0,3548231272,471615,3541937176
58600798,6284940,1308,26748840,2407,26757238,4806,0,0,0,3548233888,471586,3541938484
58600849,6286248,1308,26748891,2407,26757090,4807,0,0,0,3548236504,471586,3541939792
58640170,6287556,1308,26782508,2408,26757141,4808,0,0,0,3548239120,471598,3541941100
58640279,6288864,1308,26782617,2408,26796386,4809,0,0,0,3548241736,471547,3541942408
58640331,6290172,1308,26757801,2409,26796495,4810,0,0,0,3548244352,471514,3541943716
58640371,6291480,1308,26757841,2409,26757863,4811,0,0,0,3548244352,471552,3541945024
58640409,6292788,1308,26755027,2410,26757903,4812,0,0,0,3548244352,471597,3541946332
58683162,6294096,1308,26797780,2410,26757812,4813,0,0,0,3548252200,471655,3541947640
58683273,6295404,1308,26792187,2411,26800565,4814,0,0,0,3548254816,471624,3541948948
58685345,6296712,1308,26794259,2411,26800619,4815,0,0,0,3548257432,471621,3541950256
58685447,6298020,1308,26762502,2412,26802691,4816,0,0,0,3548260048,471627,3541951564
58685891,6299328,1308,26762946,2412,26762564,4817,0,0,0,3548260048,471714,3541952872
58719033,6300636,1308,26793235,2413,26763008,4818,0,0,0,3548265280,471801,3541954180
58719140,6301944,1308,26793342,2413,26796040,4819,0,0,0,3548267896,471823,3541955488
58719193,6303252,1308,26787692,2414,26796147,4820,0,0,0,3548270512,471854,3541956796
58719228,6304560,1308,26787727,2413,26796106,4821,0,0,0,3548270512,471905,3541958104
58759441,6305868,1308,26822237,2414,26796141,4822,0,0,0,3548275744,471963,3541959412
58759549,6307176,1308,26822345,2415,26836354,4823,0,0,0,3548278360,471949,3541960720
58759601,6309792,1308,26797049,2416,26836462,4825,0,0,0,3548280976,471949,3541963336
58759636,6311100,1308,26794233,2417,26797111,4826,0,0,0,3548280976,472115,3541964644
58759668,6312408,1308,26794265,2417,26797024,4827,0,0,0,3548280976,472193,3541965952
58800029,6313716,1308,26828923,2418,26797056,4828,0,0,0,3548291440,472273,3541967260
58800138,6315024,1308,26829032,2417,26837327,4829,0,0,0,3548294056,472279,3541968568
58800546,6316332,1308,26823738,2418,26837436,4830,0,0,0,3548296672,472297,3541969876
58800630,6317640,1308,26823822,2419,26837844,4831,0,0,0,3548299288,472336,3541971184
58839312,6320256,1308,26839239,2420,26837928,4833,0,0,0,3548301904,472382,3541973800
58839433,6321564,1308,26836509,2421,26839299,4834,0,0,0,3548307136,472498,3541975108
58839473,6322872,1308,26836549,2421,26839315,4835,0,0,0,3548307136,472532,3541976416
58839508,6324180,1308,26799766,2422,26839355,4836,0,0,0,3548307136,472575,3541977724
58879109,6325488,1308,26839367,2422,26799828,4837,0,0,0,3548314984,472705,3541979032
58879221,6326796,1308,26836628,2423,26839429,4838,0,0,0,3548317600,472744,3541980340
58879273,6328104,1308,26836680,2423,26839433,4839,0,0,0,3548320216,472796,3541981648
58879309,6329412,1308,26831013,2424,26839485,4840,0,0,0,3548320216,472854,3541982956
58919481,6330720,1308,26871185,2424,26839468,4841,0,0,0,3548325448,472929,3541984264
58919592,6333336,1308,26839489,2425,26879640,4843,0,0,0,3548328064,472918,3541986880
58919669,6334644,1308,26836713,2426,26839552,4844,0,0,0,3548330680,473089,3541988188
58919711,6335952,1308,26836755,2426,26839519,4845,0,0,0,3548333296,473171,3541989496
58959339,6337260,1308,26870677,2427,26839561,4846,0,0,0,3548338528,473255,3541990804
58959448,6338568,1308,26870786,2425,26879095,4847,0,0,0,3548341144,473265,3541992112
58959529,6339876,1308,26865164,2426,26879204,4848,0,0,0,3548343760,473287,3541993420
58959576,6341184,1308,26865211,2427,26879285,4849,0,0,0,3548346376,473330,3541994728
58959611,6342492,1308,26859543,2428,26879332,4850,0,0,0,3548346376,473380,3541996036
58999829,6343800,1308,26899761,2429,26879367,4851,0,0,0,3548351608,473448,3541997344
58999939,6345108,1308,26880623,2430,26919585,4852,0,0,0,3548354224,473431,3541998652
58999990,6346416,1308,26880674,2430,26880685,4853,0,0,0,3548356840,473471,3541999960
59039436,6347724,1308,26917268,2431,26880736,4854,0,0,0,3548359456,473518,3542001268
59039544,6349032,1308,26917376,2431,26920074,4855,0,0,0,3548362072,473491,3542002576
59039598,6350340,1308,26911726,2432,26920182,4856,0,0,0,3548364688,473478,3542003884
59039633,6351648,1308,26911761,2432,26920183,4857,0,0,0,3548364688,473492,3542005192
59079223,6352956,1308,26918357,2433,26920218,4858,0,0,0,3548369920,473517,3542006500
59079331,6354264,1308,26918465,2433,26918421,4859,0,0,0,3548372536,473536,3542007808
59079416,6355572,1308,26915699,2434,26918529,4860,0,0,0,3548375152,473564,3542009116
59119071,6356880,1308,26955354,2434,26918504,4861,0,0,0,3548377768,473607,3542010424
59119179,6358188,1308,26949760,2435,26958159,4862,0,0,0,3548380384,473570,3542011732
59119237,6359496,1308,26949818,2435,26958189,4863,0,0,0,3548383000,473562,3542013040
59119940,6360804,1308,26919949,2436,26958247,4864,0,0,0,3548385616,473567,3542014348
59120581,6362112,1308,26920590,2436,26920011,4865,0,0,0,3548385616,473649,3542015656
59160189,6363420,1308,26957347,2437,26920652,4866,0,0,0,3548390848,473731,3542016964
59160299,6364728,1308,26957457,2437,26960150,4867,0,0,0,3548393464,473735,3542018272
59160352,6367344,1308,26951807,2438,26960260,4869,0,0,0,3548396080,473750,3542020888
59160388,6368652,1308,26946144,2438,26960226,4870,0,0,0,3548396080,473885,3542022196
59199285,6369960,1308,26985041,2439,26960262,4871,0,0,0,3548403928,473942,3542023504
59199397,6371268,1308,26959167,2440,26999159,4872,0,0,0,3548406544,473919,3542024812
59199448,6372576,1308,26959218,2440,26959231,4873,0,0,0,3548409160,473968,3542026120
59199511,6375192,1308,26956431,2441,26959282,4875,0,0,0,3548409160,474023,3542028736
59199553,6376500,1308,26950774,2442,26959235,4876,0,0,0,3548411776,474186,3542030044
59239660,6377808,1308,26990881,2442,26959224,4877,0,0,0,3548419624,474269,3542031352
59239770,6379116,1308,26960200,2443,26999331,4878,0,0,0,3548422240,474265,3542032660
59239821,6380424,1308,26960251,2443,26960265,4879,0,0,0,3548424856,474341,3542033968
59239861,6381732,1308,26957441,2444,26960316,4880,0,0,0,3548424856,474419,3542035276
59279555,6383040,1308,26997135,2444,26960244,4881,0,0,0,3548430088,474507,3542036584
59279664,6384348,1308,26991544,2445,26999938,4882,0,0,0,3548432704,474508,3542037892
59279715,6385656,1308,26991595,2444,26999958,4883,0,0,0,3548435320,474533,3542039200
59279752,6386964,1308,26985933,2445,27000009,4884,0,0,0,3548435320,474567,3542040508
59279784,6388272,1308,26985965,2446,27000046,4885,0,0,0,3548435320,474622,3542041816
59319242,6389580,1308,26999164,2447,27000078,4886,0,0,0,3548443168,474681,3542043124
59319360,6390888,1308,26999282,2447,26999224,4887,0,0,0,3548445784,474717,3542044432
59319416,6392196,1308,26959565,2448,26999342,4888,0,0,0,3548448400,474759,3542045740
59319730,6393504,1308,26959879,2448,26959626,4889,0,0,0,3548451016,474896,3542047048
59359268,6394812,1308,26996566,2449,26959940,4890,0,0,0,3548453632,475027,3542048356
59359376,6396120,1308,26996674,2449,26999371,4891,0,0,0,3548456248,475074,3542049664
59359429,6398736,1308,26991024,2450,26999479,4893,0,0,0,3548458864,475126,3542052280
59359465,6400044,1308,26959343,2451,26999477,4894,0,0,0,3548458864,475293,3542053588
59359498,6401352,1308,26959376,2451,26959407,4895,0,0,0,3548458864,475437,3542054896
59399221,6402660,1308,26996246,2452,26959440,4896,0,0,0,3548469328,475574,3542056204
59399328,6403968,1308,26996353,2452,26999053,4897,0,0,0,3548471944,475625,3542057512
59399380,6405276,1308,26990698,2453,26999160,4898,0,0,0,3548474560,475682,3542058820
59399414,6406584,1308,26990732,2453,26999132,4899,0,0,0,3548474560,475756,3542060128
59440066,6409200,1308,27000331,2454,26999166,4901,0,0,0,3548479792,475833,3542062744
59440186,6410508,1308,26997597,2454,27000394,4902,0,0,0,3548485024,475989,3542064052
59440226,6411816,1308,26997637,2455,27000514,4903,0,0,0,3548485024,476058,3542065360
59440262,6414432,1308,26991966,2456,27000554,4905,0,0,0,3548485024,476130,3542067976
59440294,6415740,1308,26986289,2456,27000421,4906,0,0,0,3548485024,476315,3542069284
59479651,6417048,1308,27025646,2457,27000453,4907,0,0,0,3548498104,476417,3542070592
59479764,6419664,1308,26999577,2458,27039810,4909,0,0,0,3548500720,476431,3542073208
59479818,6420972,1308,26996777,2458,26999640,4910,0,0,0,3548503336,476610,3542074516
59479853,6422280,1308,26996812,2459,26999694,4911,0,0,0,3548503336,476700,3542075824
59519928,6423588,1308,27031179,2460,26999729,4912,0,0,0,3548511184,476791,3542077132
59520037,6424896,1308,27031288,2458,27039606,4913,0,0,0,3548513800,476807,3542078440
59520093,6426204,1308,27025636,2459,27039715,4914,0,0,0,3548516416,476833,3542079748
59520127,6427512,1308,27025670,2460,27039771,4915,0,0,0,3548516416,476880,3542081056
59559632,6428820,1308,27059467,2461,27039805,4916,0,0,0,3548521648,476933,3542082364
59559742,6430128,1308,27059577,2462,27079310,4917,0,0,0,3548524264,476917,3542083672
59559823,6431436,1308,27040121,2463,27079420,4918,0,0,0,3548526880,476915,3542084980
59559866,6432744,1308,27040164,2463,27040185,4919,0,0,0,3548529496,476968,3542086288
59559902,6434052,1308,27037345,2464,27040228,4920,0,0,0,3548529496,477026,3542087596
59599605,6435360,1308,27077048,2464,27037608,4921,0,0,0,3548534728,477096,3542088904
59599715,6436668,1308,27071449,2465,27077311,4922,0,0,0,3548537344,477081,3542090212
59599766,6437976,1308,27071500,2465,27077320,4923,0,0,0,3548539960,477093,3542091520
59599803,6439284,1308,27065828,2466,27077371,4924,0,0,0,3548539960,477115,3542092828
59639522,6440592,1308,27105547,2466,27077356,4925,0,0,0,3548545192,477159,3542094136
59639632,6441900,1308,27079501,2467,27117075,4926,0,0,0,3548547808,477122,3542095444
59639689,6443208,1308,27079558,2467,27079564,4927,0,0,0,3548550424,477159,3542096752
59639727,6444516,1308,27076741,2468,27079621,4928,0,0,0,3548550424,477204,3542098060
59639785,6445824,1308,27076799,2468,27079550,4929,0,0,0,3548550424,477261,3542099368
59680124,6447132,1308,27111429,2469,27079608,4930,0,0,0,3548558272,477323,3542100676
59680232,6448440,1308,27111537,2468,27119859,4931,0,0,0,3548560888,477313,3542101984
59680284,6449748,1308,27105883,2469,27119967,4932,0,0,0,3548563504,477316,3542103292
59680318,6451056,1308,27105917,2470,27120019,4933,0,0,0,3548563504,477343,3542104600
59719341,6452364,1308,27117053,2471,27120053,4934,0,0,0,3548568736,477379,3542105908
59719450,6453672,1308,27117162,2471,27117118,4935,0,0,0,3548571352,477397,3542107216
59719504,6454980,1308,27114363,2472,27117227,4936,0,0,0,3548573968,477426,3542108524
59719539,6456288,1308,27114398,2472,27117170,4937,0,0,0,3548573968,477469,3542109832
59719718,6457596,1308,27108870,2473,27117205,4938,0,0,0,3548576584,477518,3542111140
59759434,6458904,1308,27148586,2472,27117295,4939,0,0,0,3548581816,477586,3542112448
59759768,6460212,1308,27143215,2473,27157011,4940,0,0,0,3548584432,477570,3542113756
59759855,6461520,1308,27143302,2474,27157345,4941,0,0,0,3548587048,477580,3542115064
59759902,6462828,1308,27119967,2475,27157432,4942,0,0,0,3548589664,477600,3542116372
59800025,6464136,1308,27160090,2475,27120030,4943,0,0,0,3548592280,477681,3542117680
59800137,6465444,1308,27157350,2476,27160153,4944,0,0,0,3548594896,477676,3542118988
59800189,6466752,1308,27157402,2476,27160156,4945,0,0,0,3548597512,477689,3542120296
59800226,6468060,1308,27151735,2477,27160208,4946,0,0,0,3548597512,477713,3542121604
59800257,6469368,1308,27151766,2476,27160154,4947,0,0,0,3548597512,477759,3542122912
59839824,6470676,1308,27185632,2477,27160185,4948,0,0,0,3548605360,477810,3542124220
59839933,6471984,1308,27185741,2478,27199752,4949,0,0,0,3548607976,477793,3542125528
59839985,6473292,1308,27160186,2479,27199861,4950,0,0,0,3548610592,477789,3542126836
59840020,6474600,1308,27160221,2479,27160250,4951,0,0,0,3548610592,477855,3542128144
59879372,6475908,1308,27196722,2480,27160285,4952,0,0,0,3548615824,477924,3542129452
59879480,6477216,1308,27196830,2479,27199528,4953,0,0,0,3548618440,477916,3542130760
59879532,6478524,1308,27191184,2480,27199636,4954,0,0,0,3548621056,477921,3542132068
59879566,6479832,1308,27191218,2479,27199594,4955,0,0,0,3548621056,477950,3542133376
59879599,6481140,1308,27185556,2480,27199628,4956,0,0,0,3548621056,477987,3542134684
59919374,6482448,1308,27225331,2481,27199661,4957,0,0,0,3548628904,478044,3542135992
59919485,6485064,1308,27219746,2482,27239436,4959,0,0,0,3548631520,478019,3542138608
59919539,6486372,1308,27199563,2484,27239547,4960,0,0,0,3548634136,478117,3542139916
59919603,6487680,1308,27199627,2484,27199624,4961,0,0,0,3548634136,478175,3542141224
59959867,6488988,1308,27237043,2485,27199688,4962,0,0,0,3548641984,478238,3542142532
59959975,6490296,1308,27237151,2485,27239846,4963,0,0,0,3548644600,478222,3542143840
59960030,6491604,1308,27231512,2486,27239954,4964,0,0,0,3548647216,478221,3542145148
59960074,6492912,1308,27231556,2486,27239954,4965,0,0,0,3548647216,478244,3542146456
59999651,6494220,1308,27239876,2487,27239998,4966,0,0,0,3548652448,478276,3542147764
59999758,6495528,1308,27239983,2487,27239941,4967,0,0,0,3548655064,478297,3542149072
59999811,6496836,1308,27237189,2488,27240048,4968,0,0,0,3548657680,478328,3542150380
59999846,6498144,1308,27237224,2488,27239991,4969,0,0,0,3548657680,478373,3542151688
59999879,6499452,1308,27231563,2489,27240026,4970,0,0,0,3548657680,478425,3542152996
59999939,6500760,1308,27231623,2489,27240009,4971,0,0,0,3548657680,478494,3542154304
60039835,6502068,1308,27240002,2490,27240069,4972,0,0,0,3548668144,478567,3542155612
60039943,6503376,1308,27240110,2490,27240066,4973,0,0,0,3548670760,478624,3542156920
60039995,6504684,1308,27237315,2491,27240174,4974,0,0,0,3548673376,478685,3542158228
60040029,6505992,1308,27237349,2491,27240117,4975,0,0,0,3548673376,478758,3542159536
60040063,6507300,1308,27231689,2492,27240151,4976,0,0,0,3548673376,478833,3542160844
60079783,6508608,1308,27271409,2491,27240090,4977,0,0,0,3548681224,478923,3542162152
60079894,6509916,1308,27265826,2492,27279810,4978,0,0,0,3548683840,478926,3542163460
60079945,6511224,1308,27265877,2493,27279921,4979,0,0,0,3548686456,478954,3542164768
60079982,6512532,1308,27240240,2494,27279972,4980,0,0,0,3548686456,478990,3542166076
