now_us,bytes_acked,mss,rtt_us,tp_deliver_rate,tp_interval,tp_delivered,lost_pkt,total_retrans_pkt,app_limited,snd_nxt,sk_pacing_rate,snd_una,cwnd_MB,ssthresh_pkt
14978241,3122196,1308,1032386,669,1329857,2388,0,0,0,257365394,1360265,256469414,1.1772,48
14978285,3123504,1308,1029161,670,1329857,2389,0,0,0,257365394,1362779,256470722,1.178508,48
14978312,3124812,1308,1029188,670,1330811,2390,0,0,0,257365394,1364189,256472030,1.178508,48
14978334,3126120,1308,1014034,671,1330811,2391,0,0,0,257365394,1365420,256473338,1.178508,48
14978353,3127428,1308,1014053,671,1345987,2392,0,0,0,257365394,1369005,256474646,1.178508,48
14978373,3128736,1308,1012434,672,1345987,2393,0,0,0,257365394,1373677,256475954,1.179816,48
14978391,3130044,1308,1012452,672,1345311,2394,0,0,0,257365394,1376718,256477262,1.179816,48
14978410,3132660,1308,1009190,673,1345311,2396,0,0,0,257365394,1379388,256479878,1.179816,48
14978429,3133968,1308,1005914,670,1343961,2397,0,0,0,257365394,1383814,256481186,1.181124,48
14978447,3135276,1308,1005932,671,1347256,2398,0,0,0,257365394,1386915,256482494,1.181124,48
14978466,3136584,1308,1002655,672,1347256,2399,0,0,0,257365394,1389636,256483802,1.181124,48
14978484,3137892,1308,1002673,673,1350552,2400,0,0,0,257365394,1392587,256485110,1.181124,48
14978504,3139200,1308,998725,674,1350552,2401,0,0,0,257365394,1396720,256486418,1.182432,48
14978903,3140508,1308,999124,674,1352204,2402,0,0,0,257365394,1399677,256487726,1.182432,48
14978996,3141816,1308,996594,675,1352204,2403,0,0,0,257365394,1402205,256489034,1.182432,48
14979031,3143124,1308,996629,674,1352512,2404,0,0,0,257365394,1404865,256490342,1.182432,48
14979061,3144432,1308,993353,675,1352512,2405,0,0,0,257365394,1408750,256491650,1.18374,48
14979088,3145740,1308,993380,674,1353502,2406,0,0,0,257365394,1411371,256492958,1.18374,48
14979196,3147048,1308,990182,675,1353502,2407,0,0,0,257365394,1413667,256494266,1.18374,48
14979223,3148356,1308,990209,674,1354493,2408,0,0,0,257365394,1416247,256495574,1.18374,48
15004132,3150972,1308,1011813,675,1354493,2410,0,0,0,257402018,1420074,256498190,1.185048,48
15004185,3152280,1308,1004939,677,1357798,2411,0,0,0,257402018,1418230,256499498,1.185048,48
15004219,3153588,1308,1004145,677,1364725,2412,0,0,0,257402018,1417834,256500806,1.185048,48
15004248,3154896,1308,1004174,676,1363238,2413,0,0,0,257402018,1419193,256502114,1.186356,48
15004299,3156204,1308,1000908,677,1363238,2414,0,0,0,257402018,1419007,256503422,1.186356,48
15004327,3157512,1308,1000936,677,1364239,2415,0,0,0,257402018,1419422,256504730,1.186356,48
15018204,3158820,1308,1011492,678,1364239,2416,0,0,0,257420330,1419781,256506038,1.186356,48
15018265,3160128,1308,1011553,677,1365245,2417,0,0,0,257420330,1419791,256507346,1.187664,48
15018300,3161436,1308,998635,678,1365245,2418,0,0,0,257420330,1418423,256508654,1.187664,48
15018329,3162744,1308,998664,678,1378198,2419,0,0,0,257420330,1419507,256509962,1.187664,48
15018356,3164052,1308,997027,679,1378198,2420,0,0,0,257420330,1420452,256511270,1.187664,48
15018382,3165360,1308,997053,678,1377546,2421,0,0,0,257420330,1423136,256512578,1.188972,48
15018416,3166668,1308,993752,679,1377546,2422,0,0,0,257420330,1424112,256513886,1.188972,48
15018443,3167976,1308,993779,675,1373956,2423,0,0,0,257420330,1425554,256515194,1.188972,48
15018487,3169284,1308,990480,676,1373956,2424,0,0,0,257420330,1426814,256516502,1.188972,48
15018513,3170592,1308,990506,677,1377299,2425,0,0,0,257420330,1430080,256517810,1.19028,48
15018540,3171900,1308,987190,678,1377299,2426,0,0,0,257420330,1431562,256519118,1.19028,48
15018565,3173208,1308,987215,679,1380642,2427,0,0,0,257420330,1433458,256520426,1.19028,48
15018591,3174516,1308,979030,680,1380642,2428,0,0,0,257420330,1435116,256521734,1.19028,48
15018617,3175824,1308,979056,680,1388853,2429,0,0,0,257420330,1439630,256523042,1.191588,48
15018642,3177132,1308,977409,681,1388853,2430,0,0,0,257420330,1442205,256524350,1.191588,48
15018668,3178440,1308,977435,681,1388219,2431,0,0,0,257420330,1444767,256525658,1.191588,48
15018714,3179748,1308,974130,682,1388219,2432,0,0,0,257420330,1447011,256526966,1.191588,48
15018742,3181056,1308,974158,679,1386960,2433,0,0,0,257420330,1451178,256528274,1.192896,48
15018768,3182364,1308,970825,680,1386960,2434,0,0,0,257420330,1453437,256529582,1.192896,48
15018830,3183672,1308,970887,681,1390319,2435,0,0,0,257420330,1456036,256530890,1.192896,48
15018859,3184980,1308,959487,682,1390319,2436,0,0,0,257420330,1458306,256532198,1.192896,48
15018885,3186288,1308,959513,682,1401748,2437,0,0,0,257420330,1464028,256533506,1.194204,48
15019189,3187596,1308,958136,683,1401748,2438,0,0,0,257422946,1467649,256534814,1.194204,48
15019225,3188904,1308,958172,683,1401124,2439,0,0,0,257422946,1471093,256536122,1.194204,48
15019252,3190212,1308,954831,684,1401124,2440,0,0,0,257422946,1474112,256537430,1.194204,48
15019277,3191520,1308,954856,681,1399906,2441,0,0,0,257422946,1479019,256538738,1.195512,48
15019304,3192828,1308,951505,682,1399906,2442,0,0,0,257422946,1481906,256540046,1.195512,48
15019329,3194136,1308,951530,680,1400991,2443,0,0,0,257422946,1485086,256541354,1.195512,48
15019376,3195444,1308,948201,681,1400991,2444,0,0,0,257422946,1487874,256542662,1.195512,48
15019402,3196752,1308,948227,682,1404367,2445,0,0,0,257422946,1492599,256543970,1.19682,48
15044951,3198060,1308,970400,683,1404367,2446,0,0,0,257459570,1495313,256545278,1.19682,48
15045010,3199368,1308,970459,684,1407743,2447,0,0,0,257459570,1493381,256546586,1.19682,48
15045045,3200676,1308,965205,685,1407743,2448,0,0,0,257459570,1491682,256547894,1.19682,48
15045073,3201984,1308,965233,685,1410739,2449,0,0,0,257459570,1492845,256549202,1.198128,48
15045265,3203292,1308,963736,686,1410739,2450,0,0,0,257462186,1492431,256550510,1.198128,48
15045316,3204600,1308,963787,686,1412428,2451,0,0,0,257462186,1492359,256551818,1.198128,48
15057568,3207216,1308,972661,687,1412428,2453,0,0,0,257480498,1492286,256554434,1.198128,48
15057630,3209832,1308,969342,685,1411220,2455,0,0,0,257480498,1492133,256557050,1.199436,48
15057664,3211140,1308,965994,687,1414601,2456,0,0,0,257480498,1491218,256558358,1.199436,48
15057693,3212448,1308,966023,688,1417983,2457,0,0,0,257480498,1492691,256559666,1.200744,48
15057723,3213756,1308,959161,689,1417983,2458,0,0,0,257480498,1492550,256560974,1.200744,48
15057749,3215064,1308,959187,689,1422582,2459,0,0,0,257480498,1493755,256562282,1.200744,48
15057776,3216372,1308,957520,690,1422582,2460,0,0,0,257480498,1494805,256563590,1.200744,48
15057840,3217680,1308,957584,689,1421983,2461,0,0,0,257480498,1497679,256564898,1.202052,48
15057890,3220296,1308,954240,690,1421983,2463,0,0,0,257480498,1498758,256567514,1.202052,48
15057918,3221604,1308,950867,687,1420791,2464,0,0,0,257480498,1500356,256568822,1.202052,48
15057947,3222912,1308,950896,688,1424192,2465,0,0,0,257480498,1504051,256570130,1.20336,48
15057981,3224220,1308,947529,689,1424192,2466,0,0,0,257480498,1505854,256571438,1.20336,48
15058007,3225528,1308,947555,690,1427593,2467,0,0,0,257480498,1508098,256572746,1.20336,48
15058033,3226836,1308,937634,691,1427593,2468,0,0,0,257480498,1510062,256574054,1.20336,48
15058058,3228144,1308,937659,691,1435247,2469,0,0,0,257480498,1515396,256575362,1.204668,48
15058100,3229452,1308,936000,692,1435247,2470,0,0,0,257480498,1518636,256576670,1.204668,48
15058126,3230760,1308,936026,692,1436948,2471,0,0,0,257480498,1521815,256577978,1.204668,48
15058152,3232068,1308,932648,693,1436948,2472,0,0,0,257480498,1524602,256579286,1.204668,48
15058178,3233376,1308,932674,692,1438075,2473,0,0,0,257480498,1529390,256580594,1.205976,48
15058203,3234684,1308,929291,693,1438075,2474,0,0,0,257480498,1532135,256581902,1.205976,48
15058229,3235992,1308,929317,692,1439207,2475,0,0,0,257480498,1535234,256583210,1.205976,48
15058255,3237300,1308,925934,693,1439207,2476,0,0,0,257480498,1537951,256584518,1.205976,48
15058280,3238608,1308,925959,694,1442616,2477,0,0,0,257480498,1542701,256585826,1.207284,48
15058316,3239916,1308,918781,695,1442616,2478,0,0,0,257480498,1545403,256587134,1.207284,48
15059561,3241224,1308,920026,695,1447565,2479,0,0,0,257483114,1549260,256588442,1.207284,48
15084510,3243840,1308,943267,696,1447565,2481,0,0,0,257522354,1552391,256591058,1.207284,48
15084567,3245148,1308,939907,697,1449273,2482,0,0,0,257522354,1551987,256592366,1.208592,48
15084602,3246456,1308,939942,695,1448161,2483,0,0,0,257522354,1550862,256593674,1.208592,48
15084631,3247764,1308,936547,696,1448161,2484,0,0,0,257522354,1549872,256594982,1.208592,48
15085266,3249072,1308,937182,694,1449320,2485,0,0,0,257522354,1551387,256596290,1.2099,48
15085306,3250380,1308,933801,695,1449320,2486,0,0,0,257522354,1551113,256597598,1.2099,48
15097942,3251688,1308,946437,696,1452741,2487,0,0,0,257540666,1551573,256598906,1.2099,48
15098002,3252996,1308,943077,697,1452741,2488,0,0,0,257540666,1549360,256600214,1.2099,48
15098037,3254304,1308,943112,698,1456161,2489,0,0,0,257540666,1549796,256601522,1.211208,48
15098066,3255612,1308,937663,699,1456161,2490,0,0,0,257540666,1548706,256602830,1.211208,48
15098092,3256920,1308,937689,699,1459378,2491,0,0,0,257540666,1548877,256604138,1.211208,48
15098119,3258228,1308,936003,700,1459378,2492,0,0,0,257540666,1549022,256605446,1.211208,48
15098144,3259536,1308,936028,699,1458830,2493,0,0,0,257540666,1551169,256606754,1.212516,48
15098207,3260844,1308,932658,700,1458830,2494,0,0,0,257540666,1551580,256608062,1.212516,48
15098253,3262152,1308,932704,697,1457742,2495,0,0,0,257543282,1552637,256609370,1.212516,48
15098281,3263460,1308,929295,698,1457742,2496,0,0,0,257543282,1553553,256610678,1.212516,48
15098307,3264768,1308,929321,699,1461179,2497,0,0,0,257543282,1556742,256611986,1.213824,48
15098332,3267384,1308,925910,700,1461179,2499,0,0,0,257543282,1558062,256614602,1.213824,48
15098358,3268692,1308,918857,702,1464615,2500,0,0,0,257543282,1559931,256615910,1.213824,48
15098384,3270000,1308,918883,702,1471694,2501,0,0,0,257543282,1564732,256617218,1.215132,48
15098409,3271308,1308,917189,703,1471694,2502,0,0,0,257543282,1567467,256618526,1.215132,48
15098450,3272616,1308,917230,702,1471152,2503,0,0,0,257543282,1570225,256619834,1.215132,48
15098476,3273924,1308,913811,703,1471152,2504,0,0,0,257543282,1572638,256621142,1.215132,48
15098502,3275232,1308,913837,700,1464955,2505,0,0,0,257543282,1577179,256622450,1.21644,48
15098528,3276540,1308,910420,701,1464955,2506,0,0,0,257543282,1579674,256623758,1.21644,48
15098553,3277848,1308,910445,701,1467264,2507,0,0,0,257543282,1582596,256625066,1.21644,48
15098581,3279156,1308,907030,702,1467264,2508,0,0,0,257543282,1585156,256626374,1.21644,48
15098607,3280464,1308,907056,703,1470707,2509,0,0,0,257543282,1589848,256627682,1.217748,48
15098952,3281772,1308,903958,704,1470707,2510,0,0,0,257543282,1592465,256628990,1.217748,48
15098986,3283080,1308,903992,705,1474150,2511,0,0,0,257543282,1595437,256630298,1.217748,48
15099014,3284388,1308,899203,706,1474150,2512,0,0,0,257543282,1598039,256631606,1.217748,48
15099040,3285696,1308,898367,706,1478967,2513,0,0,0,257543282,1603092,256632914,1.219056,48
15099065,3287004,1308,898392,706,1477564,2514,0,0,0,257543282,1606208,256634222,1.219056,48
15099091,3288312,1308,894969,707,1477564,2515,0,0,0,257543282,1608939,256635530,1.219056,48
15099116,3289620,1308,894994,706,1478751,2516,0,0,0,257543282,1612095,256636838,1.219056,48
15099445,3290928,1308,891868,707,1478751,2517,0,0,0,257543282,1616595,256638146,1.220364,48
15099484,3292236,1308,891907,706,1479947,2518,0,0,0,257543282,1619726,256639454,1.220364,48
15099512,3293544,1308,888480,707,1479947,2519,0,0,0,257543282,1622467,256640762,1.220364,48
15119109,3294852,1308,908077,707,1483402,2520,0,0,0,257574674,1625645,256642070,1.220364,48
15119189,3297468,1308,904699,708,1483402,2522,0,0,0,257577290,1625754,256644686,1.221672,48
15119226,3298776,1308,901319,703,1451751,2523,0,0,0,257577290,1625087,256645994,1.221672,48
15119417,3300084,1308,901510,704,1455168,2524,0,0,0,257577290,1625265,256647302,1.221672,48
15119473,3301392,1308,898148,705,1455168,2525,0,0,0,257577290,1627117,256648610,1.22298,48
15119506,3302700,1308,898181,706,1458586,2526,0,0,0,257577290,1627975,256649918,1.22298,48
15124848,3304008,1308,900106,707,1458586,2527,0,0,0,257585138,1628718,256651226,1.22298,48
15139359,3305316,1308,914617,708,1462003,2528,0,0,0,257608682,1628934,256652534,1.22298,48
15139420,3306624,1308,911261,709,1462003,2529,0,0,0,257608682,1627588,256653842,1.224288,48
15139455,3307932,1308,911296,710,1465420,2530,0,0,0,257608682,1625650,256655150,1.224288,48
15159300,3309240,1308,914329,711,1465420,2531,0,0,0,257640074,1623950,256656458,1.224288,48
15159404,3310548,1308,913577,711,1482232,2532,0,0,0,257642690,1621786,256657766,1.224288,48
15159444,3311856,1308,913617,711,1480846,2533,0,0,0,257642690,1621796,256659074,1.225596,48
15159476,3313164,1308,910224,712,1480846,2534,0,0,0,257642690,1620284,256660382,1.225596,48
15159503,3314472,1308,910251,711,1482036,2535,0,0,0,257642690,1619718,256661690,1.225596,48
15199672,3315780,1308,946991,712,1482036,2536,0,0,0,257705474,1619218,256662998,1.225596,48
15199732,3317088,1308,947051,703,1474344,2537,0,0,0,257705474,1612357,256664306,1.226904,48
15199774,3318396,1308,943675,704,1474344,2538,0,0,0,257705474,1604904,256665614,1.226904,48
15245215,3319704,1308,989116,705,1477762,2539,0,0,0,257778722,1599171,256666922,1.226904,48
15285077,3321012,1308,1025559,706,1477762,2540,0,0,0,257844122,1586132,256668230,1.228212,48
15285133,3322320,1308,1025615,707,1481181,2541,0,0,0,257844122,1565838,256669538,1.228212,48
15285169,3323628,1308,1022233,708,1481181,2542,0,0,0,257844122,1548490,256670846,1.228212,48
15324589,3324936,1308,1061653,709,1484599,2543,0,0,0,257900366,1535932,256672154,1.22952,48
15324619,3326244,1308,1058265,710,1484599,2544,0,0,0,257900366,1515998,256673462,1.22952,48
15365061,3327552,1308,1098707,711,1488017,2545,0,0,0,257902982,1499620,256674770,1.22952,48
15365167,3328860,1308,1095395,712,1488017,2546,0,0,0,257905598,1479627,256676078,1.230828,48
15365200,3330168,1308,1095428,713,1491435,2547,0,0,0,257905598,1461838,256677386,1.230828,48
15404836,3331476,1308,1131646,714,1491435,2548,0,0,0,257908214,1446615,256678694,1.230828,48
15404952,3332784,1308,1131762,715,1494853,2549,0,0,0,257910830,1428797,256680002,1.232136,48
15404996,3334092,1308,1120429,716,1494853,2550,0,0,0,257910830,1412261,256681310,1.232136,48
15405039,3335400,1308,1120472,716,1506230,2551,0,0,0,257913446,1399979,256682618,1.232136,48
15444529,3338016,1308,1158250,717,1506230,2553,0,0,0,257916062,1390873,256685234,1.233444,48
15444649,3339324,1308,1154938,718,1505721,2554,0,0,0,257918678,1375672,256686542,1.233444,48
15444704,3340632,1308,1154993,706,1481921,2555,0,0,0,257921294,1364605,256687850,1.234752,48
15444740,3341940,1308,1151622,707,1481921,2556,0,0,0,257921294,1353823,256689158,1.234752,48
15479541,3343248,1308,1186423,708,1485328,2557,0,0,0,257923910,1345041,256690466,1.234752,48
15479664,3344556,1308,1183139,709,1485328,2558,0,0,0,257926526,1333630,256691774,1.23606,48
15479702,3345864,1308,1183177,710,1488735,2559,0,0,0,257926526,1323082,256693082,1.23606,48
15479748,3347172,1308,1179817,711,1488735,2560,0,0,0,257929142,1313983,256694390,1.23606,48
15479780,3348480,1308,1179849,712,1492141,2561,0,0,0,257929142,1307990,256695698,1.237368,48
15524701,3349788,1308,1221363,713,1492141,2562,0,0,0,257933066,1301592,256697006,1.237368,48
15524817,3351096,1308,1221479,714,1495548,2563,0,0,0,257934374,1290201,256698314,1.237368,48
15524869,3352404,1308,1218124,715,1495548,2564,0,0,0,257936990,1281733,256699622,1.238676,48
15524902,3353712,1308,1218157,716,1498955,2565,0,0,0,257936990,1273711,256700930,1.238676,48
15524942,3355020,1308,1214790,717,1498955,2566,0,0,0,257939606,1266768,256702238,1.238676,48
15539470,3356328,1308,1229318,718,1502362,2567,0,0,0,257942222,1262537,256703546,1.239984,48
15559974,3357636,1308,1246415,719,1502362,2568,0,0,0,257943530,1255777,256704854,1.239984,48
15599850,3358944,1308,1286291,720,1505769,2569,0,0,0,257944838,1247681,256706162,1.239984,48
15599975,3360252,1308,1283010,721,1505769,2570,0,0,0,257947454,1236851,256707470,1.241292,48
15640042,3361560,1308,1323077,722,1509175,2571,0,0,0,257947454,1226829,256708778,1.241292,48
15640164,3362868,1308,1319792,723,1509175,2572,0,0,0,257950070,1214502,256710086,1.2426,48
15680002,3364176,1308,1359630,724,1512582,2573,0,0,0,257952686,1203228,256711394,1.2426,48
15680122,3365484,1308,1355285,725,1512582,2574,0,0,0,257955302,1190046,256712702,1.243908,48
15680248,3366792,1308,1354557,725,1514827,2575,0,0,0,257955302,1178191,256714010,1.243908,48
15680295,3368100,1308,1354604,725,1515681,2576,0,0,0,257957918,1169320,256715318,1.245216,48
15719708,3369408,1308,1390597,726,1515681,2577,0,0,0,257960534,1160611,256716626,1.245216,48
15719827,3370716,1308,1390716,725,1516897,2578,0,0,0,257963150,1150313,256717934,1.246524,48
15759760,3372024,1308,1427222,726,1516897,2579,0,0,0,257963150,1140408,256719242,1.246524,48
15759873,3373332,1308,1427335,715,1487629,2580,0,0,0,257965766,1129170,256720550,1.247832,48
15799073,3374640,1308,1463141,716,1487629,2581,0,0,0,257968382,1118497,256721858,1.247832,48
15799190,3375948,1308,1463258,717,1491023,2582,0,0,0,257970998,1106815,256723166,1.24914,48
15839894,3377256,1308,1500569,718,1491023,2583,0,0,0,257970998,1095796,256724474,1.24914,48
15840014,3378564,1308,1500689,719,1514594,2584,0,0,0,257973614,1083807,256725782,1.250448,48
15840065,3379872,1308,1497346,720,1514714,2585,0,0,0,257976230,1072556,256727090,1.250448,48
15840101,3381180,1308,1497382,721,1514765,2586,0,0,0,257976230,1064328,256728398,1.251756,48
15884862,3382488,1308,1538750,722,1514801,2587,0,0,0,257978846,1056277,256729706,1.251756,48
15884998,3383796,1308,1538886,723,1559562,2588,0,0,0,257981462,1046646,256731014,1.253064,48
15885053,3385104,1308,1535547,724,1559698,2589,0,0,0,257984078,1037419,256732322,1.253064,48
15885089,3386412,1308,1535583,725,1559753,2590,0,0,0,257984078,1030847,256733630,1.254372,48
15919104,3387720,1308,1566205,726,1559789,2591,0,0,0,257986694,1024238,256734938,1.254372,48
15919225,3389028,1308,1566326,727,1593804,2592,0,0,0,257989310,1016952,256736246,1.25568,48
15919299,3391644,1308,1563006,728,1593925,2594,0,0,0,257991926,1009743,256738862,1.25568,48
15919738,3392952,1308,1560052,730,1593999,2595,0,0,0,257994542,1004841,256740170,1.256988,48
15959706,3394260,1308,1600020,731,1594438,2596,0,0,0,257998466,1000974,256741478,1.258296,48
15959827,3395568,1308,1595605,732,1634406,2597,0,0,0,257999774,993439,256742786,1.258296,48
15959883,3396876,1308,1595661,732,1595680,2598,0,0,0,258002390,988321,256744094,1.259604,48
16000232,3398184,1308,1633751,733,1595736,2599,0,0,0,258002390,982996,256745402,1.259604,48
16000353,3399492,1308,1633872,732,1635926,2600,0,0,0,258005006,976390,256746710,1.260912,48
16000405,3400800,1308,1630516,733,1636047,2601,0,0,0,258007622,969804,256748018,1.260912,48
16039799,3402108,1308,1669910,733,1636054,2602,0,0,0,258010238,965372,256749326,1.26222,48
16039917,3403416,1308,1666617,734,1675448,2603,0,0,0,258011546,957673,256750634,1.26222,48
16039965,3404724,1308,1666665,725,1674650,2604,0,0,0,258014162,952267,256751942,1.263528,48
16040000,3406032,1308,1663291,726,1674698,2605,0,0,0,258014162,946735,256753250,1.263528,48
16080054,3407340,1308,1703345,727,1674733,2606,0,0,0,258016778,943169,256754558,1.264836,48
16080172,3408648,1308,1700054,728,1714787,2607,0,0,0,258019394,936326,256755866,1.264836,48
16080227,3409956,1308,1700109,729,1714905,2608,0,0,0,258022010,931617,256757174,1.266144,48
16120182,3411264,1308,1736655,730,1714960,2609,0,0,0,258022010,926701,256758482,1.266144,48
16120298,3412572,1308,1736771,731,1754915,2610,0,0,0,258024626,920841,256759790,1.267452,48
16120351,3413880,1308,1733415,732,1755031,2611,0,0,0,258027242,914949,256761098,1.267452,48
16159960,3415188,1308,1773024,733,1755084,2612,0,0,0,258029858,911023,256762406,1.26876,48
16160078,3416496,1308,1769733,734,1794693,2613,0,0,0,258031166,904138,256763714,1.26876,48
16160128,3417804,1308,1769783,735,1794811,2614,0,0,0,258033782,899342,256765022,1.270068,48
16160162,3419112,1308,1755591,736,1794861,2615,0,0,0,258033782,894387,256766330,1.270068,48
16160200,3420420,1308,1755629,736,1755664,2616,0,0,0,258036398,891936,256767638,1.271376,48
16160233,3423036,1308,1753955,737,1755702,2618,0,0,0,258036398,889003,256770254,1.271376,48
16199342,3424344,1308,1789645,738,1755615,2619,0,0,0,258041630,887473,256771562,1.272684,48
16199463,3425652,1308,1789766,726,1794317,2620,0,0,0,258044246,883969,256772870,1.273992,48
16199515,3426960,1308,1786417,727,1794438,2621,0,0,0,258046862,880133,256774178,1.273992,48
16199550,3428268,1308,1786452,728,1794490,2622,0,0,0,258046862,877914,256775486,1.2753,48
16199581,3429576,1308,1783082,729,1794525,2623,0,0,0,258046862,875198,256776794,1.2753,48
16199732,3430884,1308,1783233,730,1794556,2624,0,0,0,258049478,873941,256778102,1.276608,48
16203926,3432192,1308,1784026,731,1794707,2625,0,0,0,258052094,872054,256779410,1.276608,48
16203996,3433500,1308,1784096,732,1798901,2626,0,0,0,258052094,871253,256780718,1.277916,48
16204047,3434808,1308,1780746,733,1798971,2627,0,0,0,258054710,869771,256782026,1.277916,48
16239319,3436116,1308,1816018,734,1799022,2628,0,0,0,258059942,869574,256783334,1.279224,48
16239441,3437424,1308,1812739,735,1834294,2629,0,0,0,258062558,866463,256784642,1.279224,48
16239492,3438732,1308,1812790,736,1834416,2630,0,0,0,258065174,864841,256785950,1.280532,48
16239527,3440040,1308,1809424,737,1834467,2631,0,0,0,258065174,862656,256787258,1.280532,48
16239559,3441348,1308,1809456,738,1834502,2632,0,0,0,258065174,861836,256788566,1.28184,48
16279751,3442656,1308,1846247,739,1834534,2633,0,0,0,258070406,860350,256789874,1.28184,48
16279871,3443964,1308,1846367,740,1874726,2634,0,0,0,258073022,857728,256791182,1.283148,48
16279914,3445272,1308,1843009,741,1874846,2635,0,0,0,258073022,854682,256792490,1.283148,48
16279958,3446580,1308,1843053,742,1874889,2636,0,0,0,258075638,853101,256793798,1.284456,48
16279992,3447888,1308,1839686,743,1874933,2637,0,0,0,258075638,850964,256795106,1.284456,48
16280022,3449196,1308,1839716,744,1874967,2638,0,0,0,258075638,850165,256796414,1.285764,48
16285077,3450504,1308,1839647,745,1874997,2639,0,0,0,258080870,848711,256797722,1.285764,48
16324286,3451812,1308,1878004,745,1839722,2640,0,0,0,258083486,848309,256799030,1.287072,48
16324405,3453120,1308,1878123,745,1878813,2641,0,0,0,258086102,844982,256800338,1.287072,48
16324457,3454428,1308,1874763,746,1878932,2642,0,0,0,258088718,842942,256801646,1.28838,48
16324490,3455736,1308,1874796,744,1878897,2643,0,0,0,258088718,840613,256802954,1.28838,48
16324523,3457044,1308,1871436,745,1878930,2644,0,0,0,258088718,839436,256804262,1.289688,48
16360255,3458352,1308,1907168,735,1878628,2645,0,0,0,258093950,837857,256805570,1.289688,48
16360372,3459660,1308,1904047,736,1914360,2646,0,0,0,258096566,835313,256806878,1.290996,48
16360413,3460968,1308,1904088,737,1914477,2647,0,0,0,258096566,832540,256808186,1.290996,48
16360459,3462276,1308,1900896,738,1914518,2648,0,0,0,258099182,830967,256809494,1.292304,48
16360491,3463584,1308,1900928,739,1914564,2649,0,0,0,258099182,829041,256810802,1.292304,48
16360523,3464892,1308,1897722,740,1914596,2650,0,0,0,258099182,828199,256812110,1.293612,48
16364579,3466200,1308,1901778,741,1914628,2651,0,0,0,258104414,826910,256813418,1.293612,48
16364644,3467508,1308,1898606,742,1918684,2652,0,0,0,258104414,826398,256814726,1.29492,48
16399927,3468816,1308,1933889,743,1918749,2653,0,0,0,258109646,825395,256816034,1.29492,48
16400045,3470124,1308,1930769,744,1954032,2654,0,0,0,258112262,823425,256817342,1.296228,48
16400086,3471432,1308,1930810,745,1954150,2655,0,0,0,258112262,821157,256818650,1.296228,48
16400133,3472740,1308,1927619,746,1954191,2656,0,0,0,258114878,820007,256819958,1.297536,48
16400165,3474048,1308,1927651,747,1954238,2657,0,0,0,258114878,818455,256821266,1.297536,48
16400199,3475356,1308,1924448,748,1954270,2658,0,0,0,258114878,817924,256822574,1.298844,48
16405131,3476664,1308,1929380,749,1954304,2659,0,0,0,258120110,816912,256823882,1.298844,48
16405215,3477972,1308,1920029,750,1959236,2660,0,0,0,258122726,816588,256825190,1.300152,48
16405251,3479280,1308,1920065,750,1920102,2661,0,0,0,258122726,816085,256826498,1.300152,48
16405281,3480588,1308,1918480,751,1920138,2662,0,0,0,258122726,816464,256827806,1.30146,48
16405307,3481896,1308,1918506,751,1920048,2663,0,0,0,258122726,816162,256829114,1.30146,48
16405335,3483204,1308,1915312,752,1920074,2664,0,0,0,258122726,816717,256830422,1.302768,48
16405360,3484512,1308,1915337,741,1919693,2665,0,0,0,258122726,816655,256831730,1.302768,48
16405386,3485820,1308,1912356,742,1919718,2666,0,0,0,258122726,817420,256833038,1.304076,48
16405431,3487128,1308,1912401,743,1919744,2667,0,0,0,258122726,817530,256834346,1.304076,48
16405458,3488436,1308,1909421,744,1919789,2668,0,0,0,258122726,818445,256835654,1.305384,48
16405484,3489744,1308,1909447,745,1919816,2669,0,0,0,258122726,818687,256836962,1.305384,48
16405509,3491052,1308,1906465,746,1919842,2670,0,0,0,258122726,819718,256838270,1.306692,48
16405534,3492360,1308,1906490,747,1919867,2671,0,0,0,258122726,820062,256839578,1.306692,48
16405560,3493668,1308,1903509,748,1919892,2672,0,0,0,258122726,821183,256840886,1.308,48
16405586,3494976,1308,1903535,749,1919918,2673,0,0,0,258122726,821606,256842194,1.308,48
16405612,3496284,1308,1900554,750,1919944,2674,0,0,0,258122726,822798,256843502,1.309308,48
16405649,3497592,1308,1900591,751,1919970,2675,0,0,0,258122726,823282,256844810,1.309308,48
16439111,3500208,1308,1931046,752,1920007,2677,0,0,0,258148886,824527,256847426,1.310616,48
16439200,3502824,1308,1928128,754,1953469,2679,0,0,0,258148886,824076,256850042,1.311924,48
16439238,3504132,1308,1925159,756,1953558,2680,0,0,0,258148886,823941,256851350,1.313232,48
16439271,3505440,1308,1925192,757,1953596,2681,0,0,0,258148886,823266,256852658,1.313232,48
16439525,3506748,1308,1914658,758,1953629,2682,0,0,0,258148886,823493,256853966,1.31454,48
16439564,3508056,1308,1913946,758,1914733,2683,0,0,0,258148886,823542,256855274,1.31454,48
16444513,3509364,1308,1918895,757,1914617,2684,0,0,0,258154118,824442,256856582,1.315848,48
16444576,3510672,1308,1915960,758,1919566,2685,0,0,0,258154118,824246,256857890,1.315848,48
16444609,3511980,1308,1915993,758,1919579,2686,0,0,0,258154118,825052,256859198,1.317156,48
16444667,3513288,1308,1913057,759,1919612,2687,0,0,0,258154118,825038,256860506,1.317156,48
