now_us,each_delv_MB,ss_status,lost_pkt,cwnd_MB,ssthresh_pkt,rtt_us,total_delv_B,total_retrans_pkt,total_sent_B,cwnd_pkt
16405431,1308,2,0,1.304076,48,1912401,3487128,0,4775508,997
16405458,1308,2,0,1.305384,48,1909421,3488436,0,4775508,998
16405484,1308,2,0,1.305384,48,1909447,3489744,0,4775508,998
16405509,1308,2,0,1.306692,48,1906465,3491052,0,4775508,999
16405534,1308,2,0,1.306692,48,1906490,3492360,0,4775508,999
16405560,1308,2,0,1.308,48,1903509,3493668,0,4775508,1000
16405586,1308,2,0,1.308,48,1903535,3494976,0,4775508,1000
16405612,1308,2,0,1.309308,48,1900554,3496284,0,4775508,1001
16405649,1308,2,0,1.309308,48,1900591,3497592,0,4775508,1001
16439111,2616,2,0,1.310616,48,1931046,3500208,0,4801668,1002
16439200,2616,2,0,1.311924,48,1928128,3502824,0,4801668,1003
16439238,1308,2,0,1.313232,48,1925159,3504132,0,4801668,1004
16439271,1308,2,0,1.313232,48,1925192,3505440,0,4801668,1004
16439525,1308,2,0,1.31454,48,1914658,3506748,0,4801668,1005
16439564,1308,2,0,1.31454,48,1913946,3508056,0,4801668,1005
16444513,1308,2,0,1.315848,48,1918895,3509364,0,4806900,1006
16444576,1308,2,0,1.315848,48,1915960,3510672,0,4806900,1006
16444609,1308,2,0,1.317156,48,1915993,3511980,0,4806900,1007
16444667,1308,2,0,1.317156,48,1913057,3513288,0,4806900,1007
16444695,1308,2,0,1.318464,48,1913085,3514596,0,4806900,1008
16444722,1308,2,0,1.318464,48,1910166,3515904,0,4806900,1008
16444747,1308,2,0,1.319772,48,1910191,3517212,0,4806900,1009
16444774,1308,2,0,1.319772,48,1907273,3518520,0,4806900,1009
16444839,1308,2,0,1.32108,48,1907338,3519828,0,4806900,1010
16444867,1308,2,0,1.32108,48,1904421,3521136,0,4806900,1010
16444893,1308,2,0,1.322388,48,1904447,3522444,0,4806900,1011
16444932,1308,2,0,1.322388,48,1901540,3523752,0,4806900,1011
16444958,1308,2,0,1.323696,48,1901566,3525060,0,4806900,1012
16445083,1308,2,0,1.323696,48,1898746,3526368,0,4806900,1012
16445113,1308,2,0,1.325004,48,1898776,3527676,0,4806900,1013
16480093,1308,2,0,1.325004,48,1930811,3528984,0,4835676,1013
16480180,1308,2,0,1.326312,48,1930898,3530292,0,4835676,1014
16480219,1308,2,0,1.326312,48,1927992,3531600,0,4835676,1014
16480251,1308,2,0,1.32762,48,1928024,3532908,0,4835676,1015
16480308,1308,2,0,1.32762,48,1920055,3534216,0,4835676,1015
16480340,1308,2,0,1.328928,48,1919350,3535524,0,4835676,1016
16484234,1308,2,0,1.328928,48,1923244,3536832,0,4840908,1016
16484288,1308,2,0,1.330236,48,1920351,3538140,0,4840908,1017
16484322,1308,2,0,1.330236,48,1920385,3539448,0,4840908,1017
16484353,1308,2,0,1.331544,48,1917469,3540756,0,4840908,1018
16484380,1308,2,0,1.331544,48,1917496,3542064,0,4840908,1018
16484407,1308,2,0,1.332852,48,1914739,3543372,0,4840908,1019
16484432,1308,2,0,1.332852,48,1914764,3544680,0,4840908,1019
16484458,1308,2,0,1.33416,48,1912006,3545988,0,4840908,1020
16484502,1308,2,0,1.33416,48,1912050,3547296,0,4840908,1020
16484530,1308,2,0,1.335468,48,1909333,3548604,0,4840908,1021
16484556,1308,2,0,1.335468,48,1909359,3549912,0,4840908,1021
16484581,1308,2,0,1.336776,48,1906639,3551220,0,4840908,1022
16484606,1308,2,0,1.336776,48,1906664,3552528,0,4840908,1022
16484632,1308,2,0,1.338084,48,1903945,3553836,0,4840908,1023
16484658,1308,2,0,1.338084,48,1903971,3555144,0,4840908,1023
16484683,1308,2,0,1.339392,48,1901250,3556452,0,4840908,1024
16519118,1308,2,0,1.339392,48,1935685,3557760,0,4869684,1024
16519207,1308,2,0,1.3407,48,1933029,3559068,0,4869684,1025
16519244,1308,2,0,1.3407,48,1933066,3560376,0,4869684,1025
16519277,1308,2,0,1.342008,48,1930354,3561684,0,4869684,1026
16519360,1308,2,0,1.342008,48,1930437,3562992,0,4869684,1026
16519390,1308,2,0,1.343316,48,1927722,3564300,0,4869684,1027
16524406,1308,2,0,1.343316,48,1932738,3565608,0,4872300,1027
16524468,1308,2,0,1.344624,48,1930055,3566916,0,4872300,1028
16524501,1308,2,0,1.344624,48,1930088,3568224,0,4872300,1028
16524532,1308,2,0,1.345932,48,1927374,3569532,0,4872300,1029
16524558,1308,2,0,1.345932,48,1927400,3570840,0,4872300,1029
16524583,1308,2,0,1.34724,48,1924680,3572148,0,4872300,1030
16524637,1308,2,0,1.34724,48,1924734,3573456,0,4872300,1030
16537449,1308,2,0,1.348548,48,1934801,3574764,0,4885380,1031
16537509,1308,2,0,1.348548,48,1934861,3576072,0,4885380,1031
16537544,1308,2,0,1.349856,48,1932151,3577380,0,4885380,1032
16537572,1308,2,0,1.349856,48,1932179,3578688,0,4885380,1032
16537635,1308,2,0,1.351164,48,1929497,3579996,0,4885380,1033
16537663,1308,2,0,1.351164,48,1929525,3581304,0,4885380,1033
16537689,1308,2,0,1.352472,48,1926864,3582612,0,4885380,1034
16537715,1308,2,0,1.352472,48,1926890,3583920,0,4885380,1034
16537741,1308,2,0,1.35378,48,1924269,3585228,0,4885380,1035
16537766,1308,2,0,1.35378,48,1924294,3586536,0,4885380,1035
16537830,1308,2,0,1.355088,48,1921711,3587844,0,4885380,1036
16537858,1308,2,0,1.355088,48,1921739,3589152,0,4885380,1036
16538059,2616,2,0,1.356396,48,1919293,3591768,0,4885380,1037
16538092,1308,2,0,1.357704,48,1916679,3593076,0,4885380,1038
16538137,1308,2,0,1.357704,48,1916724,3594384,0,4885380,1038
16564048,1308,2,0,1.359012,48,1939988,3595692,0,4906308,1039
16564107,1308,2,0,1.359012,48,1940047,3597000,0,4906308,1039
16564144,1308,2,0,1.36032,48,1937437,3598308,0,4906308,1040
16564172,1308,2,0,1.36032,48,1937465,3599616,0,4906308,1040
16564200,1308,2,0,1.361628,48,1934846,3600924,0,4906308,1041
16564258,1308,2,0,1.361628,48,1934904,3602232,0,4906308,1041
16564285,1308,2,0,1.362936,48,1932284,3603540,0,4906308,1042
16564311,1308,2,0,1.362936,48,1932310,3604848,0,4906308,1042
16564338,1308,2,0,1.364244,48,1929690,3606156,0,4906308,1043
16564364,1308,2,0,1.364244,48,1929716,3607464,0,4906308,1043
16564390,1308,2,0,1.365552,48,1927095,3608772,0,4906308,1044
16564416,1308,2,0,1.365552,48,1927121,3610080,0,4906308,1044
16564442,1308,2,0,1.36686,48,1924500,3611388,0,4906308,1045
16564484,1308,2,0,1.36686,48,1924542,3612696,0,4906308,1045
16564511,1308,2,0,1.368168,48,1921922,3614004,0,4906308,1046
16564536,1308,2,0,1.368168,48,1921947,3615312,0,4906308,1046
16564562,1308,2,0,1.369476,48,1919326,3616620,0,4906308,1047
16564587,1308,2,0,1.369476,48,1919351,3617928,0,4906308,1047
16564613,1308,2,0,1.370784,48,1916786,3619236,0,4906308,1048
16564644,1308,2,0,1.370784,48,1916817,3620544,0,4906308,1048
16564670,1308,2,0,1.372092,48,1914253,3621852,0,4906308,1049
16564706,1308,2,0,1.372092,48,1914289,3623160,0,4906308,1049
16603369,1308,2,0,1.3734,48,1950392,3624468,0,4940316,1050
16603454,1308,2,0,1.3734,48,1950477,3625776,0,4940316,1050
16603496,1308,2,0,1.374708,48,1947959,3627084,0,4940316,1051
16603529,1308,2,0,1.374708,48,1947992,3628392,0,4940316,1051
16603560,1308,2,0,1.376016,48,1945464,3629700,0,4940316,1052
16603589,1308,2,0,1.376016,48,1945493,3631008,0,4940316,1052
16603620,1308,2,0,1.377324,48,1942964,3632316,0,4940316,1053
16603649,1308,2,0,1.377324,48,1942993,3633624,0,4940316,1053
16603697,1308,2,0,1.378632,48,1940482,3634932,0,4940316,1054
16603727,1308,2,0,1.378632,48,1940512,3636240,0,4940316,1054
16603758,1308,2,0,1.37994,48,1937983,3637548,0,4940316,1055
16603789,1308,2,0,1.37994,48,1938014,3638856,0,4940316,1055
16604357,1308,2,0,1.381248,48,1936023,3640164,0,4940316,1056
16604395,1308,2,0,1.381248,48,1936061,3641472,0,4940316,1056
16604424,1308,2,0,1.382556,48,1933530,3642780,0,4940316,1057
16604449,1308,2,0,1.382556,48,1933555,3644088,0,4940316,1057
16604476,1308,2,0,1.383864,48,1931023,3645396,0,4940316,1058
16604501,1308,2,0,1.383864,48,1931048,3646704,0,4940316,1058
16604553,1308,2,0,1.385172,48,1928540,3648012,0,4940316,1059
16604580,1308,2,0,1.385172,48,1928567,3649320,0,4940316,1059
16604605,1308,2,0,1.38648,48,1926033,3650628,0,4940316,1060
16604631,1308,2,0,1.38648,48,1926059,3651936,0,4940316,1060
16639416,1308,2,0,1.387788,48,1958284,3653244,0,4971708,1061
16639475,1308,2,0,1.387788,48,1958343,3654552,0,4971708,1061
16639512,1308,2,0,1.389096,48,1955821,3655860,0,4971708,1062
16639715,1308,2,0,1.389096,48,1956024,3657168,0,4971708,1062
16639744,1308,2,0,1.390404,48,1953493,3658476,0,4971708,1063
16639828,1308,2,0,1.390404,48,1953577,3659784,0,4971708,1063
16644848,1308,2,0,1.391712,48,1956093,3661092,0,4976940,1064
16644908,1308,2,0,1.391712,48,1956153,3662400,0,4976940,1064
16644945,1308,2,0,1.39302,48,1953686,3663708,0,4976940,1065
16644974,1308,2,0,1.39302,48,1953715,3665016,0,4976940,1065
16645001,1308,2,0,1.394328,48,1951291,3666324,0,4976940,1066
16645028,1308,2,0,1.394328,48,1951318,3667632,0,4976940,1066
16645054,1308,2,0,1.395636,48,1948894,3668940,0,4976940,1067
16645080,1308,2,0,1.395636,48,1948920,3670248,0,4976940,1067
16645127,1308,2,0,1.396944,48,1946516,3671556,0,4976940,1068
16645153,1308,2,0,1.396944,48,1946542,3672864,0,4976940,1068
16645181,2616,2,0,1.398252,48,1944119,3675480,0,4976940,1069
16645207,1308,2,0,1.39956,48,1941694,3676788,0,4976940,1070
16645233,1308,2,0,1.39956,48,1941720,3678096,0,4976940,1070
16645259,1308,2,0,1.400868,48,1939295,3679404,0,4976940,1071
16679929,1308,2,0,1.400868,48,1973965,3680712,0,5005716,1071
16680017,1308,2,0,1.402176,48,1971603,3682020,0,5005716,1072
16680055,1308,2,0,1.402176,48,1971641,3683328,0,5005716,1072
16680090,1308,2,0,1.403484,48,1969225,3684636,0,5005716,1073
16680120,1308,2,0,1.403484,48,1969255,3685944,0,5005716,1073
16680150,1308,2,0,1.404792,48,1966834,3687252,0,5005716,1074
16683979,1308,2,0,1.404792,48,1970663,3688560,0,5010948,1074
16684042,1308,2,0,1.4061,48,1968275,3689868,0,5010948,1075
16684607,1308,2,0,1.4061,48,1968840,3691176,0,5010948,1075
16684667,1308,2,0,1.407408,48,1966449,3692484,0,5010948,1076
16684700,1308,2,0,1.407408,48,1966482,3693792,0,5010948,1076
16724358,1308,2,0,1.408716,48,2003690,3695100,0,5044956,1077
16724444,1308,2,0,1.408716,48,2003776,3696408,0,5044956,1077
16724484,1308,2,0,1.410024,48,2001365,3697716,0,5044956,1078
16759289,1308,2,0,1.410024,48,2036170,3699024,0,5073732,1078
16759464,1308,2,0,1.411332,48,2033894,3700332,0,5073732,1079
16799605,1308,2,0,1.411332,48,2074035,3701640,0,5107740,1079
16799691,1308,2,0,1.41264,48,2071753,3702948,0,5107740,1080
16844297,1308,2,0,1.41264,48,2116359,3704256,0,5115588,1080
16844416,1308,2,0,1.413948,48,2114110,3705564,0,5118204,1081
16924215,1308,2,0,1.413948,48,2193909,3706872,0,5118204,1081
16924335,1308,2,0,1.415256,48,2191693,3708180,0,5120820,1082
16960730,1308,2,0,1.415256,48,2228088,3709488,0,5123436,1082
16999775,1308,2,0,1.416564,48,2264796,3710796,0,5126052,1083
17045398,1308,2,0,1.416564,48,2310419,3712104,0,5127360,1083
17045519,1308,2,0,1.417872,48,2308203,3713412,0,5129976,1084
17079575,1308,2,0,1.417872,48,2342259,3714720,0,5129976,1084
17079708,1308,2,0,1.41918,48,2340055,3716028,0,5132592,1085
17125062,1308,2,0,1.41918,48,2385409,3717336,0,5135208,1085
17125190,1308,2,0,1.420488,48,2383200,3718644,0,5137824,1086
17160026,1308,2,0,1.420488,48,2418036,3719952,0,5137824,1086
17160157,1308,2,0,1.421796,48,2415830,3721260,0,5141748,1087
17199724,1308,2,0,1.421796,48,2455397,3722568,0,5141748,1087
17199854,1308,2,0,1.423104,48,2453190,3723876,0,5144364,1088
17245181,1308,2,0,1.423104,48,2498517,3725184,0,5146980,1088
17245302,1308,2,0,1.424412,48,2496301,3726492,0,5149596,1089
17279736,1308,2,0,1.424412,48,2530735,3727800,0,5149596,1089
17320130,1308,2,0,1.42572,48,2568793,3729108,0,5152212,1090
17320247,1308,2,0,1.42572,48,2568910,3730416,0,5154828,1090
17365094,2616,2,0,1.427028,48,2611420,3733032,0,5157444,1091
17365221,1308,2,0,1.428336,48,2609210,3734340,0,5160060,1092
17400169,1308,2,0,1.428336,48,2644158,3735648,0,5162676,1092
17400293,1308,2,0,1.429644,48,2641945,3736956,0,5165292,1093
17444735,1308,2,0,1.429644,48,2686387,3738264,0,5165292,1093
17444857,2616,2,0,1.430952,48,2684172,3740880,0,5167908,1094
17479820,1308,2,0,1.43226,48,2716798,3742188,0,5173140,1095
17479934,1308,2,0,1.43226,48,2716912,3743496,0,5174448,1095
17520015,1308,2,0,1.433568,48,2754656,3744804,0,5177064,1096
17520134,1308,2,0,1.433568,48,2754775,3746112,0,5178372,1096
17559471,1308,2,0,1.434876,48,2791841,3747420,0,5180988,1097
17559608,1308,2,0,1.434876,48,2791978,3748728,0,5182296,1097
17559663,1308,2,0,1.436184,48,2789762,3750036,0,5184912,1098
17604534,1308,2,0,1.436184,48,2834633,3751344,0,5184912,1098
17604652,1308,2,0,1.437492,48,2832517,3752652,0,5187528,1099
17604702,1308,2,0,1.437492,48,2832567,3753960,0,5190144,1099
17604736,1308,2,0,1.4388,48,2830366,3755268,0,5190144,1100
17604768,1308,2,0,1.4388,48,2830398,3756576,0,5190144,1100
17604799,1308,2,0,1.440108,48,2828195,3757884,0,5190144,1101
17644929,1308,2,0,1.440108,48,2868325,3759192,0,5197992,1101
17645048,1308,2,0,1.441416,48,2866209,3760500,0,5200608,1102
17645088,1308,2,0,1.441416,48,2866249,3761808,0,5200608,1102
17680034,1308,2,0,1.442724,48,2898961,3763116,0,5203224,1103
17680152,1308,2,0,1.442724,48,2899079,3764424,0,5205840,1103
17719992,1308,2,0,1.444032,48,2936684,3765732,0,5208456,1104
17720106,1308,2,0,1.444032,48,2936798,3767040,0,5209764,1104
17765054,1308,2,0,1.44534,48,2979511,3768348,0,5212380,1105
17765180,1308,2,0,1.44534,48,2979637,3769656,0,5213688,1105
17799672,1308,2,0,1.446648,48,3011895,3770964,0,5216304,1106
17799788,1308,2,0,1.446648,48,3012011,3772272,0,5217612,1106
17799842,1308,2,0,1.447956,48,3009830,3773580,0,5220228,1107
17799876,1308,2,0,1.447956,48,3009864,3774888,0,5220228,1107
17799915,1308,2,0,1.449264,48,3007669,3776196,0,5222844,1108
17799946,1308,2,0,1.449264,48,3007700,3777504,0,5222844,1108
17805312,1308,2,0,1.450572,48,3010831,3778812,0,5225460,1109
17805371,1308,2,0,1.450572,48,3010890,3780120,0,5225460,1109
17839882,1308,2,0,1.45188,48,3043167,3781428,0,5230692,1110
17840008,1308,2,0,1.45188,48,3043293,3782736,0,5233308,1110
17840061,1308,2,0,1.453188,48,3041111,3784044,0,5235924,1111
17879550,1308,2,0,1.453188,48,3080600,3785352,0,5235924,1111
17879681,1308,2,0,1.454496,48,3078497,3786660,0,5239848,1112
17879720,1308,2,0,1.454496,48,3078536,3787968,0,5239848,1112
17879762,1308,2,0,1.455804,48,3076343,3789276,0,5242464,1113
17879795,1308,2,0,1.455804,48,3076376,3790584,0,5242464,1113
17919509,1308,2,0,1.457112,48,3113855,3791892,0,5247696,1114
17919547,1308,2,0,1.457112,48,3113893,3793200,0,5249004,1114
17919561,1308,2,0,1.45842,48,3111732,3794508,0,5251620,1115
17959717,1308,2,0,1.45842,48,3151888,3795816,0,5251620,1115
17959768,1308,2,0,1.459728,48,3149764,3797124,0,5254236,1116
17959786,1308,2,0,1.459728,48,3149782,3798432,0,5256852,1116
17959799,1308,2,0,1.461036,48,3147651,3799740,0,5256852,1117
18000141,1308,2,0,1.461036,48,3187993,3801048,0,5259468,1117
18000260,2616,2,0,1.462344,48,3185969,3803664,0,5262084,1118
18000469,1308,2,0,1.463652,48,3184034,3804972,0,5267316,1119
18039671,1308,2,0,1.463652,48,3223236,3806280,0,5267316,1119
18079451,1308,2,0,1.46496,48,3260872,3807588,0,5269932,1120
18124847,1308,2,0,1.46496,48,3306268,3808896,0,5272548,1120
18164493,1308,2,0,1.466268,48,3343771,3810204,0,5275164,1121
18199396,1308,2,0,1.466268,48,3378674,3811512,0,5276472,1121
18244381,1308,2,0,1.467576,48,3421515,3812820,0,5279088,1122
18244499,1308,2,0,1.467576,48,3421633,3814128,0,5280396,1122
18278359,2616,2,0,1.468884,48,3453350,3816744,0,5283012,1123
18278479,1308,2,0,1.470192,48,3451326,3818052,0,5285628,1124
18319568,1308,2,0,1.470192,48,3492415,3819360,0,5288244,1124
18364284,2616,2,0,1.4715,48,3534987,3821976,0,5290860,1125
18364443,1308,2,0,1.472808,48,3533003,3823284,0,5293476,1126
18371916,1308,2,0,1.472808,48,3540476,3824592,0,5296092,1126
18399983,1308,2,0,1.474116,48,3566399,3825900,0,5298708,1127
18439984,1308,2,0,1.474116,48,3606400,3827208,0,5300016,1127
18440103,1308,2,0,1.475424,48,3604376,3828516,0,5302632,1128
18485295,1308,2,0,1.475424,48,3649568,3829824,0,5302632,1128
18504602,1308,2,0,1.476732,48,3666731,3831132,0,5305248,1129
18525126,1308,2,0,1.476732,48,3687255,3832440,0,5307864,1129
18525248,1308,2,0,1.47804,48,3685233,3833748,0,5310480,1130
18564710,1308,2,0,1.47804,48,3724695,3835056,0,5310480,1130
18564836,1308,2,0,1.479348,48,3722678,3836364,0,5313096,1131
18564885,1308,2,0,1.479348,48,3722727,3837672,0,5315712,1131
18564920,1308,2,0,1.480656,48,3720618,3838980,0,5315712,1132
18564952,1308,2,0,1.480656,48,3720650,3840288,0,5315712,1132
18564983,1308,2,0,1.481964,48,3718538,3841596,0,5315712,1133
18604857,1308,2,0,1.481964,48,3758412,3842904,0,5323560,1133
18604981,1308,2,0,1.483272,48,3756392,3844212,0,5326176,1134
18605021,1308,2,0,1.483272,48,3756432,3845520,0,5326176,1134
18605067,1308,2,0,1.48458,48,3754335,3846828,0,5328792,1135
18605100,1308,2,0,1.48458,48,3754368,3848136,0,5328792,1135
18605131,1308,2,0,1.485888,48,3752235,3849444,0,5328792,1136
18618091,1308,2,0,1.485888,48,3765195,3850752,0,5334024,1136
18618174,1308,2,0,1.487196,48,3763115,3852060,0,5336640,1137
18618236,1308,2,0,1.487196,48,3763177,3853368,0,5336640,1137
18618267,1308,2,0,1.488504,48,3761045,3854676,0,5336640,1138
18618294,1308,2,0,1.488504,48,3761072,3855984,0,5336640,1138
18618320,1308,2,0,1.489812,48,3758935,3857292,0,5336640,1139
18645032,1308,2,0,1.489812,48,3785647,3858600,0,5347104,1139
18645143,1308,2,0,1.49112,48,3783595,3859908,0,5349720,1140
18645181,1308,2,0,1.49112,48,3783633,3861216,0,5349720,1140
18645216,2616,2,0,1.492428,48,3781505,3863832,0,5349720,1141
18645248,1308,2,0,1.493736,48,3779428,3865140,0,5349720,1142
18684930,1308,2,0,1.493736,48,3819110,3866448,0,5357568,1142
18685051,1308,2,0,1.495044,48,3817155,3867756,0,5360184,1143
18685103,1308,2,0,1.495044,48,3817207,3869064,0,5362800,1143
18685140,1308,2,0,1.496352,48,3815168,3870372,0,5362800,1144
18685171,1308,2,0,1.496352,48,3815199,3871680,0,5362800,1144
18685202,1308,2,0,1.49766,48,3813153,3872988,0,5362800,1145
18685232,1308,2,0,1.49766,48,3813183,3874296,0,5362800,1145
18685262,1308,2,0,1.498968,48,3811137,3875604,0,5362800,1146
18724491,1308,2,0,1.498968,48,3850366,3876912,0,5373264,1146
18724614,1308,2,0,1.500276,48,3848413,3878220,0,5375880,1147
18724664,1308,2,0,1.500276,48,3848463,3879528,0,5378496,1147
18724729,1308,2,0,1.501584,48,3846451,3880836,0,5378496,1148
18724768,1308,2,0,1.501584,48,3846490,3882144,0,5381112,1148
18724801,1308,2,0,1.502892,48,3844447,3883452,0,5381112,1149
18739159,1308,2,0,1.502892,48,3858805,3884760,0,5386344,1149
18764363,1308,2,0,1.5042,48,3881933,3886068,0,5388960,1150
18764477,1308,2,0,1.5042,48,3882047,3887376,0,5390268,1150
18764529,1308,2,0,1.505508,48,3880022,3888684,0,5392884,1151
18764562,1308,2,0,1.505508,48,3880055,3889992,0,5392884,1151
18764601,1308,2,0,1.506816,48,3878018,3891300,0,5395500,1152
18764634,1308,2,0,1.506816,48,3878051,3892608,0,5395500,1152
18800195,1308,2,0,1.508124,48,3911536,3893916,0,5400732,1153
18800314,1308,2,0,1.508124,48,3911655,3895224,0,5402040,1153
18800366,1308,2,0,1.509432,48,3909628,3896532,0,5404656,1154
18800400,1308,2,0,1.509432,48,3909662,3897840,0,5404656,1154
18844537,1308,2,0,1.51074,48,3951720,3899148,0,5407272,1155
18844657,1308,2,0,1.51074,48,3951840,3900456,0,5409888,1155
18844713,1308,2,0,1.512048,48,3949817,3901764,0,5412504,1156
18844747,1308,2,0,1.512048,48,3949851,3903072,0,5412504,1156
18844780,1308,2,0,1.513356,48,3947805,3904380,0,5412504,1157
18854519,1308,2,0,1.513356,48,3957544,3905688,0,5417736,1157
18854605,1308,2,0,1.514664,48,3955551,3906996,0,5420352,1158
18885156,1308,2,0,1.514664,48,3986102,3908304,0,5420352,1158
18885278,1308,2,0,1.515972,48,3984145,3909612,0,5422968,1159
18885328,1308,2,0,1.515972,48,3984195,3910920,0,5425584,1159
18885364,1308,2,0,1.51728,48,3982150,3912228,0,5425584,1160
18885395,1308,2,0,1.51728,48,3982181,3913536,0,5425584,1160
18885425,1308,2,0,1.518588,48,3980184,3914844,0,5425584,1161
18885485,1308,2,0,1.518588,48,3980244,3916152,0,5425584,1161
18885524,1308,2,0,1.519896,48,3978301,3917460,0,5428200,1162
18898538,1308,2,0,1.519896,48,3991315,3918768,0,5433432,1162
18898600,1308,2,0,1.521204,48,3989395,3920076,0,5433432,1163
18898633,1308,2,0,1.521204,48,3989428,3921384,0,5433432,1163
18898663,1308,2,0,1.522512,48,3987476,3922692,0,5433432,1164
18919782,1308,2,0,1.522512,48,4008595,3924000,0,5443896,1164
18919873,1308,2,0,1.52382,48,4006703,3925308,0,5443896,1165
18919911,1308,2,0,1.52382,48,4006741,3926616,0,5443896,1165
18919945,1308,2,0,1.525128,48,4004793,3927924,0,5443896,1166
18919976,1308,2,0,1.525128,48,4004824,3929232,0,5443896,1166
18920006,1308,2,0,1.526436,48,4002872,3930540,0,5443896,1167
18923950,1308,2,0,1.526436,48,4006816,3931848,0,5446512,1167
18924010,1308,2,0,1.527744,48,4004894,3933156,0,5446512,1168
18924047,1308,2,0,1.527744,48,4004931,3934464,0,5446512,1168
18939240,1308,2,0,1.529052,48,4018141,3935772,0,5451744,1169
18939299,1308,2,0,1.529052,48,4018200,3937080,0,5451744,1169
18939737,1308,2,0,1.53036,48,4016656,3938388,0,5454360,1170
18963721,1308,2,0,1.53036,48,4040640,3939696,0,5464824,1170
18963808,1308,2,0,1.531668,48,4038745,3941004,0,5464824,1171
18963847,1308,2,0,1.531668,48,4038784,3942312,0,5464824,1171
18963880,1308,2,0,1.532976,48,4036834,3943620,0,5464824,1172
18963911,1308,2,0,1.532976,48,4036865,3944928,0,5464824,1172
18963942,1308,2,0,1.534284,48,4034914,3946236,0,5464824,1173
18963972,1308,2,0,1.534284,48,4034944,3947544,0,5464824,1173
18964002,1308,2,0,1.535592,48,4032990,3948852,0,5464824,1174
18964050,1308,2,0,1.535592,48,4033038,3950160,0,5464824,1174
18964081,1308,2,0,1.5369,48,4031085,3951468,0,5464824,1175
18964111,1308,2,0,1.5369,48,4031115,3952776,0,5464824,1175
18964141,1308,2,0,1.538208,48,4029161,3954084,0,5464824,1176
18999368,1308,2,0,1.538208,48,4064388,3955392,0,5480520,1176
18999456,1308,2,0,1.539516,48,4062492,3956700,0,5480520,1177
18999494,1308,2,0,1.539516,48,4062530,3958008,0,5480520,1177
18999551,1308,2,0,1.540824,48,4060603,3959316,0,5480520,1178
19000354,1308,2,0,1.540824,48,4061406,3960624,0,5480520,1178
19000415,1308,2,0,1.542132,48,4059483,3961932,0,5480520,1179
19004759,1308,2,0,1.542132,48,4063827,3963240,0,5483136,1179
19004860,1308,2,0,1.54344,48,4061942,3964548,0,5483136,1180
19004895,1308,2,0,1.54344,48,4061977,3965856,0,5483136,1180
19004927,1308,2,0,1.544748,48,4060062,3967164,0,5483136,1181
19004954,1308,2,0,1.544748,48,4060089,3968472,0,5483136,1181
19005291,1308,2,0,1.546056,48,4058500,3969780,0,5483136,1182
19039739,1308,2,0,1.546056,48,4092948,3971088,0,5498832,1182
19039827,1308,2,0,1.547364,48,4091110,3972396,0,5498832,1183
19039863,1308,2,0,1.547364,48,4091146,3973704,0,5498832,1183
19039898,1308,2,0,1.548672,48,4089255,3975012,0,5498832,1184
19039928,1308,2,0,1.548672,48,4089285,3976320,0,5498832,1184
19039959,1308,2,0,1.54998,48,4087390,3977628,0,5498832,1185
19039989,1308,2,0,1.54998,48,4087420,3978936,0,5498832,1185
19044135,1308,2,0,1.551288,48,4089640,3980244,0,5501448,1186
19044195,1308,2,0,1.551288,48,4089700,3981552,0,5501448,1186
19044230,1308,2,0,1.552596,48,4087809,3982860,0,5501448,1187
19084140,1308,2,0,1.552596,48,4127719,3984168,0,5519760,1187
19084229,1308,2,0,1.553904,48,4125882,3985476,0,5519760,1188
19084265,1308,2,0,1.553904,48,4125918,3986784,0,5519760,1188
19084299,1308,2,0,1.555212,48,4124026,3988092,0,5519760,1189
19084329,1308,2,0,1.555212,48,4124056,3989400,0,5519760,1189
19084360,1308,2,0,1.55652,48,4122161,3990708,0,5519760,1190
19084444,1308,2,0,1.55652,48,4122245,3992016,0,5519760,1190
19084475,1308,2,0,1.557828,48,4120351,3993324,0,5519760,1191
19084501,1308,2,0,1.557828,48,4120377,3994632,0,5519760,1191
19124313,1308,2,0,1.559136,48,4158263,3995940,0,5538072,1192
19124399,1308,2,0,1.559136,48,4158349,3997248,0,5538072,1192
19124438,1308,2,0,1.560444,48,4156462,3998556,0,5538072,1193
19124474,1308,2,0,1.560444,48,4156498,3999864,0,5538072,1193
19124505,1308,2,0,1.561752,48,4154603,4001172,0,5538072,1194
19124535,1308,2,0,1.561752,48,4154633,4002480,0,5538072,1194
19124566,1308,2,0,1.56306,48,4152737,4003788,0,5538072,1195
19124595,1308,2,0,1.56306,48,4152766,4005096,0,5538072,1195
19124641,1308,2,0,1.564368,48,4150885,4006404,0,5538072,1196
19124672,1308,2,0,1.564368,48,4150916,4007712,0,5538072,1196
19165074,1308,2,0,1.565676,48,4189391,4009020,0,5556384,1197
19165164,1308,2,0,1.565676,48,4189481,4010328,0,5556384,1197
19165203,1308,2,0,1.566984,48,4187592,4011636,0,5556384,1198
19165236,1308,2,0,1.566984,48,4187625,4012944,0,5556384,1198
19165268,1308,2,0,1.568292,48,4185730,4014252,0,5556384,1199
19165298,1308,2,0,1.568292,48,4185760,4015560,0,5556384,1199
19165341,1308,2,0,1.5696,48,4183876,4016868,0,5556384,1200
19165371,1308,2,0,1.5696,48,4183906,4018176,0,5556384,1200
