now_us,each_delv_MB,ss_status,lost_pkt,cwnd_MB,ssthresh_pkt,rtt_us,total_delv_B,total_retrans_pkt,total_sent_B,cwnd_pkt
50896792,1308,2,0,8.31234,168,7034628,17181888,0,20504208,6355
50896800,1308,2,0,8.31234,168,7034636,17183196,0,20504208,6355
50896810,1308,2,0,8.313648,168,7034646,17184504,0,20504208,6356
50896818,1308,2,0,8.313648,168,7034654,17185812,0,20504208,6356
50896827,1308,2,0,8.314956,168,7033733,17187120,0,20504208,6357
50896840,1308,2,0,8.314956,168,7033746,17188428,0,20504208,6357
50896848,1308,2,0,8.316264,168,7033754,17189736,0,20504208,6358
50896857,1308,2,0,8.316264,168,7033763,17191044,0,20504208,6358
50896865,1308,2,0,8.317572,168,7033771,17192352,0,20504208,6359
50896873,1308,2,0,8.317572,168,7033779,17193660,0,20504208,6359
50896882,1308,2,0,8.31888,168,7032857,17194968,0,20504208,6360
50896890,1308,2,0,8.31888,168,7032865,17196276,0,20504208,6360
50896899,2616,2,0,8.320188,168,7032874,17198892,0,20504208,6361
50896917,1308,2,0,8.321496,168,7032892,17200200,0,20504208,6362
50896925,1308,2,0,8.321496,168,7032900,17201508,0,20504208,6362
50896934,1308,2,0,8.322804,168,7031978,17202816,0,20504208,6363
50896943,1308,2,0,8.322804,168,7031987,17204124,0,20504208,6363
50896952,1308,2,0,8.324112,168,7031996,17205432,0,20504208,6364
50896961,1308,2,0,8.324112,168,7032005,17206740,0,20504208,6364
50896969,1308,2,0,8.32542,168,7032013,17208048,0,20504208,6365
50896977,1308,2,0,8.32542,168,7032021,17209356,0,20504208,6365
50896991,1308,2,0,8.326728,168,7031104,17210664,0,20504208,6366
50896999,1308,2,0,8.326728,168,7031112,17211972,0,20504208,6366
50897008,1308,2,0,8.328036,168,7031121,17213280,0,20504208,6367
50897016,1308,2,0,8.328036,168,7031129,17214588,0,20504208,6367
50897024,1308,2,0,8.329344,168,7031137,17215896,0,20504208,6368
50897033,1308,2,0,8.329344,168,7031146,17217204,0,20504208,6368
50897041,1308,2,0,8.330652,168,7030223,17218512,0,20504208,6369
50897050,1308,2,0,8.330652,168,7030232,17219820,0,20504208,6369
50897064,1308,2,0,8.33196,168,7030246,17221128,0,20504208,6370
50897072,1308,2,0,8.33196,168,7030254,17222436,0,20504208,6370
50897081,1308,2,0,8.333268,168,7030263,17223744,0,20504208,6371
50897089,1308,2,0,8.333268,168,7030271,17225052,0,20504208,6371
50897098,1308,2,0,8.334576,168,7029349,17226360,0,20504208,6372
50897106,1308,2,0,8.334576,168,7029357,17227668,0,20504208,6372
50897115,1308,2,0,8.335884,168,7029366,17228976,0,20504208,6373
50897123,1308,2,0,8.335884,168,7029374,17230284,0,20504208,6373
50897135,1308,2,0,8.337192,168,7029386,17231592,0,20504208,6374
50897144,1308,2,0,8.337192,168,7029395,17232900,0,20504208,6374
50897153,1308,2,0,8.3385,168,7028474,17234208,0,20504208,6375
50897161,1308,2,0,8.3385,168,7028482,17235516,0,20504208,6375
50897185,1308,2,0,8.339808,168,7028506,17236824,0,20504208,6376
50897197,1308,2,0,8.339808,168,7028518,17238132,0,20506824,6376
50897206,1308,2,0,8.341116,168,7028527,17239440,0,20506824,6377
50897217,1308,2,0,8.341116,168,7028538,17240748,0,20506824,6377
50897227,1308,2,0,8.342424,168,7027617,17242056,0,20506824,6378
50897235,1308,2,0,8.342424,168,7027625,17243364,0,20506824,6378
50897244,1308,2,0,8.343732,168,7027634,17244672,0,20506824,6379
50897267,1308,2,0,8.343732,168,7027657,17245980,0,20506824,6379
50897276,1308,2,0,8.34504,168,7027666,17247288,0,20506824,6380
50897284,1308,2,0,8.34504,168,7027674,17248596,0,20506824,6380
50897293,1308,2,0,8.346348,168,7026752,17249904,0,20506824,6381
50897345,1308,2,0,8.346348,168,7026804,17251212,0,20506824,6381
50897354,1308,2,0,8.347656,168,7026813,17252520,0,20506824,6382
50897362,1308,2,0,8.347656,168,7026821,17253828,0,20506824,6382
50897371,2616,2,0,8.348964,168,7026830,17256444,0,20506824,6383
50897379,1308,2,0,8.350272,168,7025907,17257752,0,20506824,6384
50897388,1308,2,0,8.350272,168,7025916,17259060,0,20506824,6384
50897396,1308,2,0,8.35158,168,7025924,17260368,0,20506824,6385
50897405,1308,2,0,8.35158,168,7025933,17261676,0,20506824,6385
50897417,1308,2,0,8.352888,168,7025945,17262984,0,20506824,6386
50897425,1308,2,0,8.352888,168,7025953,17264292,0,20506824,6386
50897455,1308,2,0,8.354196,168,7025052,17265600,0,20506824,6387
50897464,1308,2,0,8.354196,168,7025061,17266908,0,20506824,6387
50897473,1308,2,0,8.355504,168,7025070,17268216,0,20506824,6388
50897481,1308,2,0,8.355504,168,7025078,17269524,0,20506824,6388
50897490,1308,2,0,8.356812,168,7025087,17270832,0,20506824,6389
50897498,1308,2,0,8.356812,168,7025095,17272140,0,20506824,6389
50897507,1308,2,0,8.35812,168,7024173,17273448,0,20506824,6390
50897516,1308,2,0,8.35812,168,7024182,17274756,0,20506824,6390
50897529,1308,2,0,8.359428,168,7024195,17276064,0,20506824,6391
50897537,1308,2,0,8.359428,168,7024203,17277372,0,20506824,6391
50897546,1308,2,0,8.360736,168,7024212,17278680,0,20506824,6392
50897554,1308,2,0,8.360736,168,7024220,17279988,0,20506824,6392
50897563,1308,2,0,8.362044,168,7023298,17281296,0,20506824,6393
50897571,1308,2,0,8.362044,168,7023306,17282604,0,20506824,6393
50897580,1308,2,0,8.363352,168,7023315,17283912,0,20506824,6394
50897588,1308,2,0,8.363352,168,7023323,17285220,0,20506824,6394
50897602,1308,2,0,8.36466,168,7023337,17286528,0,20506824,6395
50897611,1308,2,0,8.36466,168,7023346,17287836,0,20506824,6395
50897619,1308,2,0,8.365968,168,7022424,17289144,0,20506824,6396
50897628,1308,2,0,8.365968,168,7022433,17290452,0,20506824,6396
50897636,1308,2,0,8.367276,168,7022441,17291760,0,20506824,6397
50897645,1308,2,0,8.367276,168,7022450,17293068,0,20506824,6397
50897653,1308,2,0,8.368584,168,7022458,17294376,0,20506824,6398
50897661,1308,2,0,8.368584,168,7022466,17295684,0,20506824,6398
50897673,1308,2,0,8.369892,168,7021547,17296992,0,20506824,6399
50897682,1308,2,0,8.369892,168,7021556,17298300,0,20506824,6399
50897884,1308,2,0,8.3712,168,7021758,17299608,0,20506824,6400
50919450,1308,2,0,8.3712,168,7043324,17300916,0,20538216,6400
50919473,1308,2,0,8.372508,168,7043347,17302224,0,20538216,6401
50919486,1308,2,0,8.372508,168,7043360,17303532,0,20538216,6401
50919497,1308,2,0,8.373816,168,7042406,17304840,0,20538216,6402
50919506,1308,2,0,8.373816,168,7042415,17306148,0,20538216,6402
50919515,1308,2,0,8.375124,168,7042424,17307456,0,20538216,6403
50934059,1308,2,0,8.375124,168,7056968,17308764,0,20559144,6403
50934095,1308,2,0,8.376432,168,7057004,17310072,0,20559144,6404
50934112,1308,2,0,8.376432,168,7057021,17311380,0,20559144,6404
50934146,1308,2,0,8.37774,168,7056090,17312688,0,20559144,6405
50934162,2616,2,0,8.37774,168,7056106,17315304,0,20559144,6405
50934176,1308,2,0,8.379048,168,7056120,17316612,0,20559144,6406
50934190,1308,2,0,8.380356,168,7056134,17317920,0,20559144,6407
50934204,1308,2,0,8.380356,168,7056148,17319228,0,20559144,6407
50934236,1308,2,0,8.381664,168,7055214,17320536,0,20559144,6408
50934251,1308,2,0,8.381664,168,7055229,17321844,0,20559144,6408
50934265,1308,2,0,8.382972,168,7055243,17323152,0,20559144,6409
50934286,1308,2,0,8.382972,168,7055264,17324460,0,20559144,6409
50934300,1308,2,0,8.38428,168,7055278,17325768,0,20559144,6410
50934314,1308,2,0,8.38428,168,7055292,17327076,0,20559144,6410
50934328,1308,2,0,8.385588,168,7054341,17328384,0,20559144,6411
50934588,1308,2,0,8.385588,168,7054601,17329692,0,20559144,6411
50934616,1308,2,0,8.386896,168,7054629,17331000,0,20559144,6412
50934633,1308,2,0,8.386896,168,7054646,17332308,0,20559144,6412
50940885,1308,2,0,8.388204,168,7060898,17333616,0,20566992,6413
50940941,1308,2,0,8.388204,168,7060954,17334924,0,20566992,6413
50940975,1308,2,0,8.389512,168,7060023,17336232,0,20566992,6414
50941000,1308,2,0,8.389512,168,7060048,17337540,0,20566992,6414
50941025,1308,2,0,8.39082,168,7060073,17338848,0,20566992,6415
50941048,1308,2,0,8.39082,168,7060096,17340156,0,20566992,6415
50941071,1308,2,0,8.392128,168,7060119,17341464,0,20566992,6416
50941117,1308,2,0,8.392128,168,7060165,17342772,0,20566992,6416
50949873,1308,2,0,8.393436,168,7067956,17344080,0,20580072,6417
50949934,1308,2,0,8.393436,168,7068017,17345388,0,20580072,6417
50949967,1308,2,0,8.394744,168,7068050,17346696,0,20580072,6418
50950004,1308,2,0,8.394744,168,7068087,17348004,0,20580072,6418
50950030,1308,2,0,8.396052,168,7068113,17349312,0,20580072,6419
50950057,1308,2,0,8.396052,168,7068140,17350620,0,20580072,6419
50950085,1308,2,0,8.39736,168,7067203,17351928,0,20580072,6420
50954154,1308,2,0,8.39736,168,7071272,17353236,0,20587920,6420
50954241,1308,2,0,8.398668,168,7071359,17354544,0,20587920,6421
50954276,1308,2,0,8.398668,168,7071394,17355852,0,20587920,6421
50954305,1308,2,0,8.399976,168,7071423,17357160,0,20587920,6422
50954332,1308,2,0,8.399976,168,7071450,17358468,0,20587920,6422
50954361,1308,2,0,8.401284,168,7070514,17359776,0,20587920,6423
50954387,1308,2,0,8.401284,168,7070540,17361084,0,20587920,6423
50954413,1308,2,0,8.402592,168,7070566,17362392,0,20587920,6424
50954457,1308,2,0,8.402592,168,7070610,17363700,0,20587920,6424
50954483,1308,2,0,8.4039,168,7070636,17365008,0,20587920,6425
50954508,1308,2,0,8.4039,168,7070661,17366316,0,20587920,6425
50954536,1308,2,0,8.405208,168,7069724,17367624,0,20587920,6426
50954562,1308,2,0,8.405208,168,7069750,17368932,0,20587920,6426
50954588,1308,2,0,8.406516,168,7069776,17370240,0,20587920,6427
50954613,1308,2,0,8.406516,168,7069801,17371548,0,20587920,6427
50954638,1308,2,0,8.407824,168,7069826,17372856,0,20587920,6428
50954682,1308,2,0,8.407824,168,7069870,17374164,0,20587920,6428
50954709,1308,2,0,8.409132,168,7068932,17375472,0,20587920,6429
50954734,1308,2,0,8.409132,168,7068957,17376780,0,20587920,6429
50954759,1308,2,0,8.41044,168,7068982,17378088,0,20587920,6430
50954785,1308,2,0,8.41044,168,7069008,17379396,0,20587920,6430
50954810,1308,2,0,8.411748,168,7069033,17380704,0,20587920,6431
50954835,1308,2,0,8.411748,168,7069058,17382012,0,20587920,6431
50954862,1308,2,0,8.413056,168,7068119,17383320,0,20587920,6432
50954901,1308,2,0,8.413056,168,7068158,17384628,0,20587920,6432
50954927,1308,2,0,8.414364,168,7068184,17385936,0,20587920,6433
50954952,1308,2,0,8.414364,168,7068209,17387244,0,20587920,6433
50954977,1308,2,0,8.415672,168,7068234,17388552,0,20587920,6434
50955002,1308,2,0,8.415672,168,7068259,17389860,0,20587920,6434
50955028,1308,2,0,8.41698,168,7067320,17391168,0,20587920,6435
50955053,1308,2,0,8.41698,168,7067345,17392476,0,20587920,6435
50955078,1308,2,0,8.418288,168,7067370,17393784,0,20587920,6436
50955122,1308,2,0,8.418288,168,7067414,17395092,0,20587920,6436
50955147,1308,2,0,8.419596,168,7067439,17396400,0,20587920,6437
50955173,1308,2,0,8.419596,168,7067465,17397708,0,20587920,6437
50955199,1308,2,0,8.420904,168,7066526,17399016,0,20587920,6438
50955234,1308,2,0,8.420904,168,7066561,17400324,0,20587920,6438
50955261,1308,2,0,8.422212,168,7066588,17401632,0,20587920,6439
50955286,1308,2,0,8.422212,168,7066613,17402940,0,20587920,6439
50955311,1308,2,0,8.42352,168,7066638,17404248,0,20587920,6440
50955350,1308,2,0,8.42352,168,7066677,17405556,0,20587920,6440
50955376,1308,2,0,8.424828,168,7065738,17406864,0,20587920,6441
50955401,1308,2,0,8.424828,168,7065763,17408172,0,20587920,6441
50955426,1308,2,0,8.426136,168,7065788,17409480,0,20587920,6442
50955451,1308,2,0,8.426136,168,7065813,17410788,0,20587920,6442
50955477,1308,2,0,8.427444,168,7065839,17412096,0,20587920,6443
50955506,1308,2,0,8.427444,168,7065868,17413404,0,20587920,6443
50955534,1308,2,0,8.428752,168,7064931,17414712,0,20587920,6444
50955576,1308,2,0,8.428752,168,7064973,17416020,0,20587920,6444
50955601,1308,2,0,8.43006,168,7064998,17417328,0,20587920,6445
50955627,1308,2,0,8.43006,168,7065024,17418636,0,20587920,6445
50955652,1308,2,0,8.431368,168,7065049,17419944,0,20587920,6446
50955677,1308,2,0,8.431368,168,7065074,17421252,0,20587920,6446
50955703,1308,2,0,8.432676,168,7064135,17422560,0,20587920,6447
50955728,1308,2,0,8.432676,168,7064160,17423868,0,20587920,6447
50955753,1308,2,0,8.433984,168,7064185,17425176,0,20587920,6448
50955791,1308,2,0,8.433984,168,7064223,17426484,0,20587920,6448
50955817,1308,2,0,8.435292,168,7064249,17427792,0,20587920,6449
50955842,1308,2,0,8.435292,168,7064274,17429100,0,20587920,6449
50955868,1308,2,0,8.4366,168,7063335,17430408,0,20587920,6450
50955893,1308,2,0,8.4366,168,7063360,17431716,0,20587920,6450
50955919,1308,2,0,8.437908,168,7063386,17433024,0,20587920,6451
50955945,1308,2,0,8.437908,168,7063412,17434332,0,20587920,6451
50955970,1308,2,0,8.439216,168,7063437,17435640,0,20587920,6452
50956055,1308,2,0,8.439216,168,7063522,17436948,0,20587920,6452
50956085,1308,2,0,8.440524,168,7062587,17438256,0,20587920,6453
50956111,1308,2,0,8.440524,168,7062613,17439564,0,20587920,6453
50956136,1308,2,0,8.441832,168,7062638,17440872,0,20587920,6454
50956161,1308,2,0,8.441832,168,7062663,17442180,0,20587920,6454
50956186,2616,2,0,8.44314,168,7062688,17444796,0,20587920,6455
50956224,1308,2,0,8.444448,168,7061761,17446104,0,20587920,6456
50956251,1308,2,0,8.444448,168,7061788,17447412,0,20587920,6456
50956291,1308,2,0,8.445756,168,7061828,17448720,0,20587920,6457
50956316,1308,2,0,8.445756,168,7061853,17450028,0,20587920,6457
50956342,1308,2,0,8.447064,168,7061879,17451336,0,20587920,6458
50956367,1308,2,0,8.447064,168,7061904,17452644,0,20587920,6458
50956393,1308,2,0,8.448372,168,7060964,17453952,0,20587920,6459
50956418,1308,2,0,8.448372,168,7060989,17455260,0,20587920,6459
50956443,1308,2,0,8.44968,168,7061014,17456568,0,20587920,6460
50956468,1308,2,0,8.44968,168,7061039,17457876,0,20587920,6460
50956510,1308,2,0,8.450988,168,7061081,17459184,0,20587920,6461
50956535,1308,2,0,8.450988,168,7061106,17460492,0,20587920,6461
50956562,1308,2,0,8.452296,168,7060168,17461800,0,20587920,6462
50956587,1308,2,0,8.452296,168,7060193,17463108,0,20587920,6462
50956612,1308,2,0,8.453604,168,7060218,17464416,0,20587920,6463
50956638,1308,2,0,8.453604,168,7060244,17465724,0,20587920,6463
50956666,1308,2,0,8.454912,168,7060272,17467032,0,20587920,6464
50956691,1308,2,0,8.454912,168,7060297,17468340,0,20587920,6464
50956730,1308,2,0,8.45622,168,7059371,17469648,0,20587920,6465
50956756,1308,2,0,8.45622,168,7059397,17470956,0,20587920,6465
50956782,1308,2,0,8.457528,168,7059423,17472264,0,20587920,6466
50956807,1308,2,0,8.457528,168,7059448,17473572,0,20587920,6466
50956833,1308,2,0,8.458836,168,7059474,17474880,0,20587920,6467
50956858,1308,2,0,8.458836,168,7059499,17476188,0,20587920,6467
50956884,1308,2,0,8.460144,168,7058560,17477496,0,20587920,6468
50956909,1308,2,0,8.460144,168,7058585,17478804,0,20587920,6468
50956950,1308,2,0,8.461452,168,7058626,17480112,0,20587920,6469
50956976,1308,2,0,8.461452,168,7058652,17481420,0,20587920,6469
50957001,1308,2,0,8.46276,168,7058677,17482728,0,20587920,6470
50957027,1308,2,0,8.46276,168,7058703,17484036,0,20587920,6470
50957052,1308,2,0,8.464068,168,7057763,17485344,0,20587920,6471
50957078,1308,2,0,8.464068,168,7057789,17486652,0,20587920,6471
50957103,1308,2,0,8.465376,168,7057814,17487960,0,20587920,6472
50957128,1308,2,0,8.465376,168,7057839,17489268,0,20587920,6472
50957167,1308,2,0,8.466684,168,7057878,17490576,0,20587920,6473
50957193,1308,2,0,8.466684,168,7057904,17491884,0,20587920,6473
50957228,1308,2,0,8.467992,168,7056974,17493192,0,20587920,6474
50957254,1308,2,0,8.467992,168,7057000,17494500,0,20587920,6474
50957279,1308,2,0,8.4693,168,7057025,17495808,0,20587920,6475
50957305,1308,2,0,8.4693,168,7057051,17497116,0,20587920,6475
50957334,1308,2,0,8.470608,168,7057080,17498424,0,20587920,6476
50957360,1308,2,0,8.470608,168,7057106,17499732,0,20587920,6476
50957402,1308,2,0,8.471916,168,7056183,17501040,0,20587920,6477
50957427,1308,2,0,8.471916,168,7056208,17502348,0,20587920,6477
50957453,1308,2,0,8.473224,168,7056234,17503656,0,20587920,6478
50957477,1308,2,0,8.473224,168,7056258,17504964,0,20587920,6478
50957503,1308,2,0,8.474532,168,7056284,17506272,0,20587920,6479
50957528,1308,2,0,8.474532,168,7056309,17507580,0,20587920,6479
50957554,1308,2,0,8.47584,168,7055370,17508888,0,20587920,6480
50957579,1308,2,0,8.47584,168,7055395,17510196,0,20587920,6480
50957618,1308,2,0,8.477148,168,7055434,17511504,0,20587920,6481
50957644,2616,2,0,8.477148,168,7055460,17514120,0,20587920,6481
50957669,1308,2,0,8.478456,168,7055485,17515428,0,20587920,6482
50957695,1308,2,0,8.479764,168,7054546,17516736,0,20587920,6483
50957720,1308,2,0,8.479764,168,7054571,17518044,0,20587920,6483
50957745,1308,2,0,8.481072,168,7054596,17519352,0,20587920,6484
50957770,1308,2,0,8.481072,168,7054621,17520660,0,20587920,6484
50957796,1308,2,0,8.48238,168,7054647,17521968,0,20587920,6485
50957850,1308,2,0,8.48238,168,7054701,17523276,0,20587920,6485
50957902,1308,2,0,8.483688,168,7053787,17524584,0,20590536,6486
50957929,1308,2,0,8.483688,168,7053814,17525892,0,20590536,6486
50957954,1308,2,0,8.484996,168,7053839,17527200,0,20590536,6487
50957980,1308,2,0,8.484996,168,7053865,17528508,0,20590536,6487
50958005,1308,2,0,8.486304,168,7053890,17529816,0,20590536,6488
50958030,1308,2,0,8.486304,168,7053915,17531124,0,20590536,6488
50958057,1308,2,0,8.487612,168,7052977,17532432,0,20590536,6489
50958095,1308,2,0,8.487612,168,7053015,17533740,0,20590536,6489
50958122,1308,2,0,8.48892,168,7053042,17535048,0,20590536,6490
50958148,1308,2,0,8.48892,168,7053068,17536356,0,20590536,6490
50958173,1308,2,0,8.490228,168,7053093,17537664,0,20590536,6491
50958198,1308,2,0,8.490228,168,7053118,17538972,0,20590536,6491
50958234,1308,2,0,8.491536,168,7052189,17540280,0,20590536,6492
50958260,1308,2,0,8.491536,168,7052215,17541588,0,20590536,6492
50958286,1308,2,0,8.492844,168,7052241,17542896,0,20590536,6493
50958327,1308,2,0,8.492844,168,7052282,17544204,0,20590536,6493
50958353,1308,2,0,8.494152,168,7052308,17545512,0,20590536,6494
50958379,1308,2,0,8.494152,168,7051515,17546820,0,20590536,6494
50958404,1308,2,0,8.49546,168,7051540,17548128,0,20590536,6495
50958429,1308,2,0,8.49546,168,7051565,17549436,0,20590536,6495
50958455,1308,2,0,8.496768,168,7051591,17550744,0,20590536,6496
50958480,1308,2,0,8.496768,168,7051616,17552052,0,20590536,6496
50958506,1308,2,0,8.498076,168,7050823,17553360,0,20590536,6497
50958544,1308,2,0,8.498076,168,7050861,17554668,0,20590536,6497
50958570,2616,2,0,8.499384,168,7050887,17557284,0,20590536,6498
50958595,1308,2,0,8.500692,168,7050912,17558592,0,20590536,6499
50958621,1308,2,0,8.500692,168,7050119,17559900,0,20590536,6499
50958647,1308,2,0,8.502,168,7050145,17561208,0,20590536,6500
50958672,1308,2,0,8.502,168,7050170,17562516,0,20590536,6500
50958697,1308,2,0,8.503308,168,7050195,17563824,0,20590536,6501
50958723,1308,2,0,8.503308,168,7050221,17565132,0,20590536,6501
50958765,1308,2,0,8.504616,168,7049443,17566440,0,20590536,6502
50958791,2616,2,0,8.504616,168,7049469,17569056,0,20590536,6502
50958816,1308,2,0,8.505924,168,7049494,17570364,0,20590536,6503
50958841,1308,2,0,8.507232,168,7049519,17571672,0,20590536,6504
50958867,1308,2,0,8.507232,168,7048726,17572980,0,20590536,6504
50958892,1308,2,0,8.50854,168,7048751,17574288,0,20590536,6505
50958918,1308,2,0,8.50854,168,7048777,17575596,0,20590536,6505
50958943,1308,2,0,8.509848,168,7048802,17576904,0,20590536,6506
50958981,1308,2,0,8.509848,168,7048840,17578212,0,20590536,6506
50959008,1308,2,0,8.511156,168,7039547,17579520,0,20590536,6507
50959033,1308,2,0,8.511156,168,7039572,17580828,0,20590536,6507
50959059,1308,2,0,8.512464,168,7039598,17582136,0,20590536,6508
50959085,1308,2,0,8.512464,168,7024276,17583444,0,20590536,6508
50959110,1308,2,0,8.513772,168,7004824,17584752,0,20590536,6509
50959136,1308,2,0,8.513772,168,7004850,17586060,0,20590536,6509
50959166,1308,2,0,8.51508,168,6989122,17587368,0,20590536,6510
50959208,1308,2,0,8.51508,168,6973896,17588676,0,20590536,6510
50959243,1308,2,0,8.516388,168,6973931,17589984,0,20590536,6511
50959269,1308,2,0,8.516388,168,6959452,17591292,0,20590536,6511
50959296,1308,2,0,8.517696,168,6944814,17592600,0,20590536,6512
50959321,1308,2,0,8.517696,168,6944839,17593908,0,20590536,6512
50959347,1308,2,0,8.519004,168,6934141,17595216,0,20590536,6513
50959374,1308,2,0,8.519004,168,6919541,17596524,0,20590536,6513
50959400,1308,2,0,8.520312,168,6919567,17597832,0,20590536,6514
50959438,1308,2,0,8.520312,168,6919605,17599140,0,20590536,6514
50959465,1308,2,0,8.52162,168,6905460,17600448,0,20590536,6515
50959491,1308,2,0,8.52162,168,6905486,17601756,0,20590536,6515
50959517,1308,2,0,8.522928,168,6879480,17603064,0,20590536,6516
50959543,1308,2,0,8.522928,168,6879364,17604372,0,20590536,6516
50959568,1308,2,0,8.524236,168,6879389,17605680,0,20590536,6517
50959593,1308,2,0,8.524236,168,6879414,17606988,0,20590536,6517
50959619,1308,2,0,8.525544,168,6879440,17608296,0,20590536,6518
50959677,1308,2,0,8.525544,168,6839579,17609604,0,20590536,6518
50959715,1308,2,0,8.526852,168,6839617,17610912,0,20593152,6519
50959742,1308,2,0,8.526852,168,6839443,17612220,0,20593152,6519
50959767,1308,2,0,8.52816,168,6839468,17613528,0,20593152,6520
50959793,1308,2,0,8.52816,168,6839494,17614836,0,20593152,6520
50959818,1308,2,0,8.529468,168,6839519,17616144,0,20593152,6521
50959845,1308,2,0,8.529468,168,6799635,17617452,0,20593152,6521
50959870,1308,2,0,8.530776,168,6799660,17618760,0,20593152,6522
50959909,1308,2,0,8.530776,168,6760129,17620068,0,20593152,6522
50959935,1308,2,0,8.532084,168,6760155,17621376,0,20593152,6523
50959961,1308,2,0,8.532084,168,6760181,17622684,0,20593152,6523
50959986,1308,2,0,8.533392,168,6760206,17623992,0,20593152,6524
50960012,1308,2,0,8.533392,168,6759807,17625300,0,20593152,6524
50960038,1308,2,0,8.5347,168,6759833,17626608,0,20593152,6525
50960063,1308,2,0,8.5347,168,6759858,17627916,0,20593152,6525
50960089,1308,2,0,8.536008,168,6759884,17629224,0,20593152,6526
50960131,1308,2,0,8.536008,168,6720249,17630532,0,20593152,6526
50960157,1308,2,0,8.537316,168,6720166,17631840,0,20593152,6527
50960183,1308,2,0,8.537316,168,6720192,17633148,0,20593152,6527
50960209,1308,2,0,8.538624,168,6679893,17634456,0,20593152,6528
50960246,1308,2,0,8.538624,168,6640878,17635764,0,20593152,6528
50960273,1308,2,0,8.539932,168,6640905,17637072,0,20593152,6529
50960298,1308,2,0,8.539932,168,6640930,17638380,0,20593152,6529
50960324,1308,2,0,8.54124,168,6640956,17639688,0,20593152,6530
50960364,1308,2,0,8.54124,168,6640540,17640996,0,20593152,6530
50960390,1308,2,0,8.542548,168,6640566,17642304,0,20593152,6531
50960416,1308,2,0,8.542548,168,6640592,17643612,0,20593152,6531
50960441,1308,2,0,8.543856,168,6640617,17644920,0,20593152,6532
50960467,1308,2,0,8.543856,168,6600850,17646228,0,20593152,6532
50960493,1308,2,0,8.545164,168,6600733,17647536,0,20593152,6533
50960518,1308,2,0,8.545164,168,6600758,17648844,0,20593152,6533
50961137,1308,2,0,8.546472,168,6601377,17650152,0,20598384,6534
50961167,1308,2,0,8.546472,168,6601407,17651460,0,20598384,6534
50961194,1308,2,0,8.54778,168,6600505,17652768,0,20598384,6535
50961230,1308,2,0,8.54778,168,6600541,17654076,0,20598384,6535
50961256,1308,2,0,8.549088,168,6600567,17655384,0,20598384,6536
50961281,1308,2,0,8.549088,168,6600592,17656692,0,20598384,6536
50961332,1308,2,0,8.550396,168,6561505,17658000,0,20598384,6537
50961359,1308,2,0,8.550396,168,6521387,17659308,0,20598384,6537
50961384,1308,2,0,8.551704,168,6521412,17660616,0,20598384,6538
50961410,1308,2,0,8.551704,168,6521438,17661924,0,20598384,6538
50961435,1308,2,0,8.553012,168,6521094,17663232,0,20598384,6539
50961461,1308,2,0,8.553012,168,6521120,17664540,0,20598384,6539
50961487,1308,2,0,8.55432,168,6521146,17665848,0,20598384,6540
50961513,1308,2,0,8.55432,168,6481457,17667156,0,20598384,6540
50961553,1308,2,0,8.555628,168,6481497,17668464,0,20598384,6541
50961578,1308,2,0,8.555628,168,6481522,17669772,0,20598384,6541
50961604,1308,2,0,8.556936,168,6481169,17671080,0,20598384,6542
50961629,1308,2,0,8.556936,168,6481194,17672388,0,20598384,6542
50961655,1308,2,0,8.558244,168,6481220,17673696,0,20598384,6543
50961681,1308,2,0,8.558244,168,6442402,17675004,0,20598384,6543
50961706,1308,2,0,8.559552,168,6442427,17676312,0,20598384,6544
50961733,1308,2,0,8.559552,168,6442197,17677620,0,20598384,6544
50961773,1308,2,0,8.56086,168,6442237,17678928,0,20598384,6545
50961833,1308,2,0,8.56086,168,6442297,17680236,0,20598384,6545
50961860,1308,2,0,8.562168,168,6402423,17681544,0,20598384,6546
50961885,1308,2,0,8.562168,168,6402448,17682852,0,20598384,6546
50961911,1308,2,0,8.563476,168,6402474,17684160,0,20598384,6547
50961936,1308,2,0,8.563476,168,6402103,17685468,0,20598384,6547
50961962,1308,2,0,8.564784,168,6402129,17686776,0,20598384,6548
50962001,1308,2,0,8.564784,168,6402168,17688084,0,20598384,6548
50962027,1308,2,0,8.566092,168,6362104,17689392,0,20598384,6549
50962053,1308,2,0,8.566092,168,6361741,17690700,0,20598384,6549
50962101,1308,2,0,8.5674,168,6361789,17692008,0,20598384,6550
50962128,1308,2,0,8.5674,168,6361816,17693316,0,20598384,6550
50962156,1308,2,0,8.568708,168,6322770,17694624,0,20598384,6551
50962182,1308,2,0,8.568708,168,6322796,17695932,0,20598384,6551
50962235,1308,2,0,8.570016,168,6322575,17697240,0,20598384,6552
50962262,1308,2,0,8.570016,168,6322602,17698548,0,20598384,6552
50962288,1308,2,0,8.571324,168,6322628,17699856,0,20598384,6553
50962314,1308,2,0,8.571324,168,6283034,17701164,0,20598384,6553
50962341,1308,2,0,8.572632,168,6242301,17702472,0,20598384,6554
50962366,1308,2,0,8.572632,168,6242326,17703780,0,20598384,6554
50962391,1308,2,0,8.57394,168,6242351,17705088,0,20598384,6555
50962417,1308,2,0,8.57394,168,6241951,17706396,0,20598384,6555
50962457,1308,2,0,8.575248,168,6241991,17707704,0,20598384,6556
50962482,1308,2,0,8.575248,168,6242016,17709012,0,20598384,6556
