now_us,bbr_full_bw,bbr_full_bw_cnt,bbr_max_bw,round_start,app_limited,bbr_min_rtt,bbr_state
26216537,30766,3,34608,0,0,586000,2
26216579,30766,3,34608,0,0,586000,2
26216598,30766,3,34608,0,0,586000,2
26216615,30766,3,34608,0,0,586000,2
26216633,30766,3,34608,0,0,586000,2
26216649,30766,3,34608,0,0,586000,2
26216667,30766,3,34608,0,0,586000,2
26216684,30766,3,34608,0,0,586000,2
26216701,30766,3,34608,0,0,586000,2
26216729,30766,3,34608,0,0,586000,2
26216747,30766,3,34608,0,0,586000,2
26216765,30766,3,34608,0,0,586000,2
26216781,30766,3,34608,0,0,586000,2
26216799,30766,3,34608,0,0,586000,2
26216815,30766,3,34608,0,0,586000,2
26216833,30766,3,34608,0,0,586000,2
26216849,30766,3,34608,0,0,586000,2
26216879,30766,3,34608,0,0,586000,2
26216896,30766,3,34608,0,0,586000,2
26216914,30766,3,34608,0,0,586000,2
26216930,30766,3,34608,0,0,586000,2
26216947,30766,3,34608,0,0,586000,2
26216964,30766,3,34608,0,0,586000,2
26216981,30766,3,34608,0,0,586000,2
26216997,30766,3,34608,0,0,586000,2
26217025,30766,3,34608,0,0,586000,2
26217042,30766,3,34608,0,0,586000,2
26217060,30766,3,34608,0,0,586000,2
26217076,30766,3,34608,0,0,586000,2
26217093,30766,3,34608,0,0,586000,2
26217115,30766,3,34608,0,0,586000,2
26217135,30766,3,34608,0,0,586000,2
26217172,30766,3,34608,0,0,586000,2
26217205,30766,3,34608,0,0,586000,2
26217223,30766,3,34608,0,0,586000,2
26217241,30766,3,34608,0,0,586000,2
26217258,30766,3,34608,0,0,586000,2
26217282,30766,3,34608,0,0,586000,2
26217299,30766,3,34608,0,0,586000,2
26217316,30766,3,34608,0,0,586000,2
26217334,30766,3,34608,0,0,586000,2
26217362,30766,3,34608,0,0,586000,2
26217379,30766,3,34608,0,0,586000,2
26217395,30766,3,34608,0,0,586000,2
26217412,30766,3,34608,0,0,586000,2
26217429,30766,3,34608,0,0,586000,2
26217446,30766,3,34608,0,0,586000,2
26217462,30766,3,34608,0,0,586000,2
26217480,30766,3,34608,0,0,586000,2
26217509,30766,3,34608,0,0,586000,2
26217528,30766,3,34608,0,0,586000,2
26217550,30766,3,34608,0,0,586000,2
26217568,30766,3,34608,0,0,586000,2
26217584,30766,3,34608,0,0,586000,2
26217601,30766,3,34608,0,0,586000,2
26217617,30766,3,34608,0,0,586000,2
26217635,30766,3,34608,0,0,586000,2
26217663,30766,3,34608,0,0,586000,2
26217681,30766,3,34608,0,0,586000,2
26217701,30766,3,34608,0,0,586000,2
26217719,30766,3,34608,0,0,586000,2
26217736,30766,3,34608,0,0,586000,2
26217754,30766,3,34608,0,0,586000,2
26217771,30766,3,34608,0,0,586000,2
26217788,30766,3,34608,0,0,586000,2
26217833,30766,3,34608,0,0,586000,2
26217851,30766,3,34608,0,0,586000,2
26217868,30766,3,34608,0,0,586000,2
26217885,30766,3,34608,0,0,586000,2
26217902,30766,3,34608,0,0,586000,2
26217919,30766,3,34608,0,0,586000,2
26231006,30766,3,34608,0,0,586000,2
26236661,30766,3,34608,0,0,586000,2
26236703,30766,3,34608,0,0,586000,2
26236727,30766,3,34608,0,0,586000,2
26236745,30766,3,34608,0,0,586000,2
26236763,30766,3,34608,0,0,586000,2
26236780,30766,3,34608,0,0,586000,2
26236798,30766,3,34608,0,0,586000,2
26236815,30766,3,34608,0,0,586000,2
26236846,30766,3,34608,0,0,586000,2
26236863,30766,3,34608,0,0,586000,2
26236881,30766,3,34608,0,0,586000,2
26236898,30766,3,34608,0,0,586000,2
26236915,30766,3,34608,0,0,586000,2
26236933,30766,3,34608,0,0,586000,2
26236950,30766,3,34608,0,0,586000,2
26236967,30766,3,34608,0,0,586000,2
26237170,30766,3,34608,0,0,586000,2
26239573,30766,3,34608,0,0,586000,2
26239613,30766,3,34608,0,0,586000,2
26251250,30766,3,34608,0,0,586000,2
26251547,30766,3,34608,0,0,586000,2
26251572,30766,3,34608,0,0,586000,2
26257176,30766,3,34608,0,0,586000,2
26257227,30766,3,34608,0,0,586000,2
26257248,30766,3,34608,0,0,586000,2
26257273,30766,3,34608,0,0,586000,2
26257290,30766,3,34608,0,0,586000,2
26257308,30766,3,34608,0,0,586000,2
26257360,30766,3,34608,0,0,586000,2
26257378,30766,3,34608,0,0,586000,2
26257410,30766,3,34608,0,0,586000,2
26257427,30766,3,34608,0,0,586000,2
26257445,30766,3,34608,0,0,586000,2
26257462,30766,3,34608,0,0,586000,2
26257479,30766,3,34608,0,0,586000,2
26257496,30766,3,34608,0,0,586000,2
26257513,30766,3,34608,0,0,586000,2
26257529,30766,3,34608,0,0,586000,2
26257560,30766,3,34608,0,0,586000,2
26257578,30766,3,34608,0,0,586000,2
26257601,30766,3,34608,0,0,586000,2
26257619,30766,3,34608,0,0,586000,2
26257636,30766,3,34608,0,0,586000,2
26257652,30766,3,34608,0,0,586000,2
26257669,30766,3,34608,0,0,586000,2
26257686,30766,3,34608,0,0,586000,2
26257714,30766,3,34608,0,0,586000,2
26257731,30766,3,34608,0,0,586000,2
26257750,30766,3,34608,0,0,586000,2
26257766,30766,3,34608,0,0,586000,2
26257784,30766,3,34608,0,0,586000,2
26257801,30766,3,34608,0,0,586000,2
26257819,30766,3,34608,0,0,586000,2
26257836,30766,3,34608,0,0,586000,2
26257863,30766,3,34608,0,0,586000,2
26257880,30766,3,34608,0,0,586000,2
26257897,30766,3,34608,0,0,586000,2
26257913,30766,3,34608,0,0,586000,2
26257951,30766,3,34608,0,0,586000,2
26257977,30766,3,34608,0,0,586000,2
26260815,30766,3,34608,0,0,586000,2
26260892,30766,3,34608,0,0,586000,2
26260916,30766,3,34608,0,0,586000,2
26260935,30766,3,34608,0,0,586000,2
26260953,30766,3,34608,0,0,586000,2
26260970,30766,3,34608,0,0,586000,2
26260987,30766,3,34608,0,0,586000,2
26261005,30766,3,34608,0,0,586000,2
26261026,30766,3,34608,0,0,586000,2
26261055,30766,3,34608,0,0,586000,2
26261074,30766,3,34608,0,0,586000,2
26261091,30766,3,34608,0,0,586000,2
26261108,30766,3,34608,0,0,586000,2
26261157,30766,3,34608,0,0,586000,2
26261179,30766,3,34608,0,0,586000,2
26276646,30766,3,34608,0,0,586000,2
26276695,30766,3,34608,0,0,586000,2
26276716,30766,3,34608,0,0,586000,2
26276735,30766,3,34608,0,0,586000,2
26276762,30766,3,34608,0,0,586000,2
26276779,30766,3,34608,0,0,586000,2
26276797,30766,3,34608,0,0,586000,2
26276814,30766,3,34608,0,0,586000,2
26276846,30766,3,34608,0,0,586000,2
26276867,30766,3,34608,0,0,586000,2
26276885,30766,3,34608,0,0,586000,2
26276902,30766,3,34608,0,0,586000,2
26276919,30766,3,34608,0,0,586000,2
26276937,30766,3,34608,0,0,586000,2
26276954,30766,3,34608,0,0,586000,2
26276971,30766,3,34608,0,0,586000,2
26276997,30766,3,34608,0,0,586000,2
26281276,30766,3,34608,0,0,586000,2
26281326,30766,3,34608,0,0,586000,2
26281480,30766,3,34608,0,0,586000,2
26281539,30766,3,34608,0,0,586000,2
26291272,30766,3,34608,0,0,586000,2
26291365,30766,3,34608,0,0,586000,2
26291387,30766,3,34608,0,0,586000,2
26291407,30766,3,34608,0,0,586000,2
26291424,30766,3,34608,0,0,586000,2
26291442,30766,3,34608,0,0,586000,2
26291458,30766,3,34608,0,0,586000,2
26291476,30766,3,34608,0,0,586000,2
26291492,30766,3,34608,0,0,586000,2
26291522,30766,3,34608,0,0,586000,2
26291540,30766,3,34608,0,0,586000,2
26291557,30766,3,34608,0,0,586000,2
26291574,30766,3,34608,0,0,586000,2
26291590,30766,3,34608,0,0,586000,2
26291608,30766,3,34608,0,0,586000,2
26291625,30766,3,34608,0,0,586000,2
26291642,30766,3,34608,0,0,586000,2
26291674,30766,3,34608,0,0,586000,2
26291692,30766,3,34608,0,0,586000,2
26291709,30766,3,34608,0,0,586000,2
26291727,30766,3,34608,0,0,586000,2
26291744,30766,3,34608,0,0,586000,2
26291761,30766,3,34608,0,0,586000,2
26291778,30766,3,34608,0,0,586000,2
26291794,30766,3,34608,0,0,586000,2
26291819,30766,3,34608,0,0,586000,2
26291836,30766,3,34608,0,0,586000,2
26297026,30766,3,34608,0,0,586000,2
26297074,30766,3,34608,0,0,586000,2
26297098,30766,3,34608,0,0,586000,2
26297136,30766,3,34608,0,0,586000,2
26297183,30766,3,34608,0,0,586000,2
26297202,30766,3,34608,0,0,586000,2
26297220,30766,3,34608,0,0,586000,2
26297237,30766,3,34608,0,0,586000,2
26297262,30766,3,34608,0,0,586000,2
26297279,30766,3,34608,0,0,586000,2
26297297,30766,3,34608,0,0,586000,2
26297327,30766,3,34608,0,0,586000,2
26297344,30766,3,34608,0,0,586000,2
26297362,30766,3,34608,0,0,586000,2
26297380,30766,3,34608,0,0,586000,2
26297398,30766,3,34608,0,0,586000,2
26297414,30766,3,34608,0,0,586000,2
26297436,30766,3,34608,0,0,586000,2
26297454,30766,3,34608,0,0,586000,2
26297484,30766,3,34608,0,0,586000,2
26297531,30766,3,34608,0,0,586000,2
26297549,30766,3,34608,0,0,586000,2
26297567,30766,3,34608,0,0,586000,2
26297584,30766,3,34608,0,0,586000,2
26297603,30766,3,34608,0,0,586000,2
26297620,30766,3,34608,0,0,586000,2
26297637,30766,3,34608,0,0,586000,2
26297661,30766,3,34608,0,0,586000,2
26317142,30766,3,34608,0,0,586000,2
26317200,30766,3,34608,0,0,586000,2
26317225,30766,3,34608,0,0,586000,2
26317243,30766,3,34608,0,0,586000,2
26317261,30766,3,34608,0,0,586000,2
26317279,30766,3,34608,0,0,586000,2
26317296,30766,3,34608,0,0,586000,2
26317313,30766,3,34608,0,0,586000,2
26317341,30766,3,34608,0,0,586000,2
26317359,30766,3,34608,0,0,586000,2
26317925,30766,3,34608,0,0,586000,2
26317963,30766,3,34608,0,0,586000,2
26321430,30766,3,34608,0,0,586000,2
26321472,30766,3,34608,0,0,586000,2
26321928,30766,3,34608,0,0,586000,2
26321959,30766,3,34608,0,0,586000,2
26331584,30766,3,34608,0,0,586000,2
26331634,30766,3,34608,0,0,586000,2
26331655,30766,3,34608,0,0,586000,2
26331674,30766,3,34608,0,0,586000,2
26332749,30766,3,34608,0,0,586000,2
26332810,30766,3,34608,0,0,586000,2
26332827,30766,3,34608,0,0,586000,2
26332845,30766,3,34608,0,0,586000,2
26332862,30766,3,34608,0,0,586000,2
26332880,30766,3,34608,0,0,586000,2
26332897,30766,3,34608,0,0,586000,2
26332938,30766,3,34608,0,0,586000,2
26332965,30766,3,34608,0,0,586000,2
26332984,30766,3,34608,0,0,586000,2
26333000,30766,3,34608,0,0,586000,2
26333032,30766,3,34608,0,0,586000,2
26333049,30766,3,34608,0,0,586000,2
26333066,30766,3,34608,0,0,586000,2
26337248,30766,3,34608,0,0,586000,2
26337289,30766,3,34608,0,0,586000,2
26337314,30766,3,34608,0,0,586000,2
26337333,30766,3,34608,0,0,586000,2
26337351,30766,3,34608,0,0,586000,2
26337381,30766,3,34608,0,0,586000,2
26337399,30766,3,34608,0,0,586000,2
26337417,30766,3,34608,0,0,586000,2
26337449,30766,3,34608,0,0,586000,2
26337467,30766,3,34608,0,0,586000,2
26337484,30766,3,34608,0,0,586000,2
26337501,30766,3,34608,0,0,586000,2
26337519,30766,3,34608,0,0,586000,2
26337536,30766,3,34608,0,0,586000,2
26337553,30766,3,34608,0,0,586000,2
26337622,30766,3,34608,0,0,586000,2
26337640,30766,3,34608,0,0,586000,2
26337658,30766,3,34608,0,0,586000,2
26337675,30766,3,34608,0,0,586000,2
26337692,30766,3,34608,0,0,586000,2
26337708,30766,3,34608,0,0,586000,2
26337726,30766,3,34608,0,0,586000,2
26337743,30766,3,34608,0,0,586000,2
26337771,30766,3,34608,0,0,586000,2
26337788,30766,3,34608,0,0,586000,2
26337805,30766,3,34608,0,0,586000,2
26337822,30766,3,34608,0,0,586000,2
26337839,30766,3,34608,0,0,586000,2
26337856,30766,3,34608,0,0,586000,2
26337873,30766,3,34608,0,0,586000,2
26337890,30766,3,34608,0,0,586000,2
26337919,30766,3,34608,0,0,586000,2
26337937,30766,3,34608,0,0,586000,2
26337954,30766,3,34608,0,0,586000,2
26337971,30766,3,34608,0,0,586000,2
26337988,30766,3,34608,0,0,586000,2
26338007,30766,3,34608,0,0,586000,2
26338024,30766,3,34608,0,0,586000,2
26338041,30766,3,34608,0,0,586000,2
26338066,30766,3,34608,0,0,586000,2
26338083,30766,3,34608,0,0,586000,2
26338100,30766,3,34608,0,0,586000,2
26356553,30766,3,34608,0,0,586000,2
26356601,30766,3,34608,0,0,586000,2
26356652,30766,3,34608,0,0,586000,2
26356674,30766,3,34608,0,0,586000,2
26356693,30766,3,34608,0,0,586000,2
26356710,30766,3,34608,0,0,586000,2
26356729,30766,3,34608,0,0,586000,2
26356747,30766,3,34608,0,0,586000,2
26356764,30766,3,34608,0,0,586000,2
26356781,30766,3,34608,0,0,586000,2
26356820,30766,3,34608,0,0,586000,2
26356838,30766,3,34608,0,0,586000,2
26356855,30766,3,34608,0,0,586000,2
26356873,30766,3,34608,0,0,586000,2
26356889,30766,3,34608,0,0,586000,2
26356906,30766,3,34608,0,0,586000,2
26356923,30766,3,34608,0,0,586000,2
26356940,30766,3,34608,0,0,586000,2
26356969,30766,3,34608,0,0,586000,2
26357125,30766,3,34608,0,0,586000,2
26358899,30766,3,34608,0,0,586000,2
26358942,30766,3,34608,0,0,586000,2
26358967,30766,3,34608,0,0,586000,2
26359497,30766,3,34608,0,0,586000,2
26371013,30766,3,34608,0,0,586000,2
26371309,30766,3,34608,0,0,586000,2
26371334,30766,3,34608,0,0,586000,2
26371353,30766,3,34608,0,0,586000,2
26372426,30766,3,34608,0,0,586000,2
26372468,30766,3,34608,0,0,586000,2
26372488,30766,3,34608,0,0,586000,2
26372507,30766,3,34608,0,0,586000,2
26372791,30766,3,34608,0,0,586000,2
26373461,30766,3,34608,0,0,586000,2
26373505,30766,3,34608,0,0,586000,2
26373526,30766,3,34608,0,0,586000,2
26376938,30766,3,34608,0,0,586000,2
26376978,30766,3,34608,0,0,586000,2
26376999,30766,3,34608,0,0,586000,2
26377017,30766,3,34608,0,0,586000,2
26377034,30766,3,34608,0,0,586000,2
26377051,30766,3,34608,0,0,586000,2
26377068,30766,3,34608,0,0,586000,2
26377113,30766,3,34608,0,0,586000,2
26377132,30766,3,34608,0,0,586000,2
26377171,30766,3,34608,0,0,586000,2
26377190,30766,3,34608,0,0,586000,2
26377206,30766,3,34608,0,0,586000,2
26377224,30766,3,34608,0,0,586000,2
26377241,30766,3,34608,0,0,586000,2
26377259,30766,3,34608,0,0,586000,2
26377288,30766,3,34608,0,0,586000,2
26377306,30766,3,34608,0,0,586000,2
26377323,30766,3,34608,0,0,586000,2
26377341,30766,3,34608,0,0,586000,2
26377357,30766,3,34608,0,0,586000,2
26377376,30766,3,34608,0,0,586000,2
26377393,30766,3,34608,0,0,586000,2
26377410,30766,3,34608,0,0,586000,2
26377440,30766,3,34608,0,0,586000,2
26377463,30766,3,34608,0,0,586000,2
26377480,30766,3,34608,0,0,586000,2
26377498,30766,3,34608,0,0,586000,2
26377515,30766,3,34608,0,0,586000,2
26377533,30766,3,34608,0,0,586000,2
26377550,30766,3,34608,0,0,586000,2
26377567,30766,3,34608,0,0,586000,2
26377596,30766,3,34608,0,0,586000,2
26377613,30766,3,34608,0,0,586000,2
26377631,30766,3,34608,0,0,586000,2
26377648,30766,3,34608,0,0,586000,2
26377665,30766,3,34608,0,0,586000,2
26377682,30766,3,34608,0,0,586000,2
26377699,30766,3,34608,0,0,586000,2
26377715,30766,3,34608,0,0,586000,2
26390608,30766,3,34608,0,0,586000,2
26392851,30766,3,34608,0,0,586000,2
26392894,30766,3,34608,0,0,586000,2
26392916,30766,3,34608,0,0,586000,2
26392934,30766,3,34608,0,0,586000,2
26392978,30766,3,34608,0,0,586000,2
26392996,30766,3,34608,0,0,586000,2
26393014,30766,3,34608,0,0,586000,2
26393031,30766,3,34608,0,0,586000,2
26393048,30766,3,34608,0,0,586000,2
26393065,30766,3,34608,0,0,586000,2
26393082,30766,3,34608,0,0,586000,2
26393099,30766,3,34608,0,0,586000,2
26393123,30766,3,34608,0,0,586000,2
26393141,30766,3,34608,0,0,586000,2
26396297,30766,3,34608,0,0,586000,2
26396340,30766,3,34608,0,0,586000,2
26401141,30766,3,34608,0,0,586000,2
26401193,30766,3,34608,0,0,586000,2
26411139,30766,3,34608,0,0,586000,2
26416871,30766,3,34608,0,0,586000,2
26416969,30766,3,34608,0,0,586000,2
26416992,30766,3,34608,0,0,586000,2
26417011,30766,3,34608,0,0,586000,2
26417028,30766,3,34608,0,0,586000,2
26417045,30766,3,34608,0,0,586000,2
26417063,30766,3,34608,0,0,586000,2
26417107,30766,3,34608,0,0,586000,2
26417140,30766,3,34608,0,0,586000,2
26417185,30766,3,34608,0,0,586000,2
26417203,30766,3,34608,0,0,586000,2
26417221,30766,3,34608,0,0,586000,2
26417239,30766,3,34608,0,0,586000,2
26417257,30766,3,34608,0,0,586000,2
26417274,30766,3,34608,0,0,586000,2
26417311,30766,3,34608,0,0,586000,2
26417328,30766,3,34608,0,0,586000,2
26417346,30766,3,34608,0,0,586000,2
26417362,30766,3,34608,0,0,586000,2
26417380,30766,3,34608,0,0,586000,2
26417396,30766,3,34608,0,0,586000,2
26417415,30766,3,34608,0,0,586000,2
26417432,30766,3,34608,0,0,586000,2
26417462,30766,3,34608,0,0,586000,2
26417480,30766,3,34608,0,0,586000,2
26417497,30766,3,34608,0,0,586000,2
26417514,30766,3,34608,0,0,586000,2
26417531,30766,3,34608,0,0,586000,2
26417553,30766,3,34608,0,0,586000,2
26417572,30766,3,34608,0,0,586000,2
26417589,30766,3,34608,0,0,586000,2
26417618,30766,3,34608,0,0,586000,2
26417636,30766,3,34608,0,0,586000,2
26417653,30766,3,34608,0,0,586000,2
26417671,30766,3,34608,0,0,586000,2
26417693,30766,3,34608,0,0,586000,2
26417710,30766,3,34608,0,0,586000,2
26417727,30766,3,34608,0,0,586000,2
26417744,30766,3,34608,0,0,586000,2
26417775,30766,3,34608,0,0,586000,2
26417791,30766,3,34608,0,0,586000,2
26417808,30766,3,34608,0,0,586000,2
26417825,30766,3,34608,0,0,586000,2
26417843,30766,3,34608,0,0,586000,2
26417860,30766,3,34608,0,0,586000,2
26417880,30766,3,34608,0,0,586000,2
26417898,30766,3,34608,0,0,586000,2
26417927,30766,3,34608,0,0,586000,2
26417946,30766,3,34608,0,0,586000,2
26417963,30766,3,34608,0,0,586000,2
26417980,30766,3,34608,0,0,586000,2
26417997,30766,3,34608,0,0,586000,2
26418014,30766,3,34608,0,0,586000,2
26418030,30766,3,34608,0,0,586000,2
26437197,30766,3,34608,0,0,586000,2
26437243,30766,3,34608,0,0,586000,2
26437264,30766,3,34608,0,0,586000,2
26437283,30766,3,34608,0,0,586000,2
26437301,30766,3,34608,0,0,586000,2
26437319,30766,3,34608,0,0,586000,2
26437336,30766,3,34608,0,0,586000,2
26437381,30766,3,34608,0,0,586000,2
26437398,30766,3,34608,0,0,586000,2
26437415,30766,3,34608,0,0,586000,2
26437432,30766,3,34608,0,0,586000,2
26437449,30766,3,34608,0,0,586000,2
26437466,30766,3,34608,0,0,586000,2
26437483,30766,3,34608,0,0,586000,2
26437500,30766,3,34608,0,0,586000,2
26439531,30766,3,34608,0,0,586000,2
26439661,30766,3,34608,0,0,586000,2
26439686,30766,3,34608,0,0,586000,2
26439706,30766,3,34608,0,0,586000,2
26450779,30766,3,34608,0,0,586000,2
26450904,30766,3,34608,0,0,586000,2
26450926,30766,3,34608,0,0,586000,2
26450945,30766,3,34608,0,0,586000,2
26450963,30766,3,34608,0,0,586000,2
26450980,30766,3,34608,0,0,586000,2
26450999,30766,3,34608,0,0,586000,2
26456391,30766,3,34608,0,0,586000,2
26457471,30766,3,34608,0,0,586000,2
26457497,30766,3,34608,0,0,586000,2
26457517,30766,3,34608,0,0,586000,2
26457566,30766,3,34608,0,0,586000,2
26457585,30766,3,34608,0,0,586000,2
26457603,30766,3,34608,0,0,586000,2
26457621,30766,3,34608,0,0,586000,2
26457638,30766,3,34608,0,0,586000,2
26457655,30766,3,34608,0,0,586000,2
26457672,30766,3,34608,0,0,586000,2
26457690,30766,3,34608,0,0,586000,2
26457719,30766,3,34608,0,0,586000,2
26457737,30766,3,34608,0,0,586000,2
26457754,30766,3,34608,0,0,586000,2
26457771,30766,3,34608,0,0,586000,2
26457788,30766,3,34608,0,0,586000,2
26457805,30766,3,34608,0,0,586000,2
26457821,30766,3,34608,0,0,586000,2
26457864,30766,3,34608,0,0,586000,2
26457888,30766,3,34608,0,0,586000,2
26457906,30766,3,34608,0,0,586000,2
26457922,30766,3,34608,0,0,586000,2
26457940,30766,3,34608,0,0,586000,2
26457957,30766,3,34608,0,0,586000,2
26457974,30766,3,34608,0,0,586000,2
26457991,30766,3,34608,0,0,586000,2
26458016,30766,3,34608,0,0,586000,2
26458033,30766,3,34608,0,0,586000,2
26458756,30766,3,34608,0,0,586000,2
26458795,30766,3,34608,0,0,586000,2
26458818,30766,3,34608,0,0,586000,2
26458836,30766,3,34608,0,0,586000,2
26458880,30766,3,34608,0,0,586000,2
26458902,30766,3,34608,0,0,586000,2
26458919,30766,3,34608,0,0,586000,2
26458936,30766,3,34608,0,0,586000,2
26458953,30766,3,34608,0,0,586000,2
26458972,30766,3,34608,0,0,586000,2
26458988,30766,3,34608,0,0,586000,2
26459005,30766,3,34608,0,0,586000,2
26459035,30766,3,34608,0,0,586000,2
26459052,30766,3,34608,0,0,586000,2
26459069,30766,3,34608,0,0,586000,2
26459086,30766,3,34608,0,0,586000,2
26459103,30766,3,34608,0,0,586000,2
26459121,30766,3,34608,0,0,586000,2
26459137,30766,3,34608,0,0,586000,2
26459169,30766,3,34608,0,0,586000,2
26459200,30766,3,34608,0,0,586000,2
26470777,30766,3,34608,0,0,586000,2
26476501,30766,3,34608,0,0,586000,2
26476548,30766,3,34608,0,0,586000,2
26476573,30766,3,34608,0,0,586000,2
26476591,30766,3,34608,0,0,586000,2
26476609,30766,3,34608,0,0,586000,2
26476626,30766,3,34608,0,0,586000,2
26476648,30766,3,34608,0,0,586000,2
26476665,30766,3,34608,0,0,586000,2
26476693,30766,3,34608,0,0,586000,2
26476710,30766,3,34608,0,0,586000,2
26479179,30766,3,34608,0,0,586000,2
26479227,30766,3,34608,0,0,586000,2
26481267,30766,3,34608,0,0,586000,2
26491603,30766,3,34608,0,0,586000,2
26495972,30766,3,34608,0,0,586000,2
26496019,30766,3,34608,0,0,586000,2
26496041,30766,3,34608,0,0,586000,2
26496061,30766,3,34608,0,0,586000,2
26496078,30766,3,34608,0,0,586000,2
26496096,30766,3,34608,0,0,586000,2
26496112,30766,3,34608,0,0,586000,2
26496130,30766,3,34608,0,0,586000,2
26496348,30766,3,34608,0,0,586000,2
26496369,30766,3,34608,0,0,586000,2
26496387,30766,3,34608,0,0,586000,2
26496844,30766,3,34608,0,0,586000,2
26496863,30766,3,34608,0,0,586000,2
26496944,30766,3,34608,0,0,586000,2
26496962,30766,3,34608,0,0,586000,2
26496979,30766,3,34608,0,0,586000,2
26496996,30766,3,34608,0,0,586000,2
26497013,30766,3,34608,0,0,586000,2
26497030,30766,3,34608,0,0,586000,2
26497048,30766,3,34608,0,0,586000,2
26497065,30766,3,34608,0,0,586000,2
26497094,30766,3,34608,0,0,586000,2
26497111,30766,3,34608,0,0,586000,2
26497129,30766,3,34608,0,0,586000,2
26497152,30766,3,34608,0,0,586000,2
26497170,30766,3,34608,0,0,586000,2
26497187,30766,3,34608,0,0,586000,2
26497204,30766,3,34608,0,0,586000,2
26497221,30766,3,34608,0,0,586000,2
26497252,30766,3,34608,0,0,586000,2
26497279,30766,3,34608,0,0,586000,2
26497297,30766,3,34608,0,0,586000,2
26497314,30766,3,34608,0,0,586000,2
26497334,30766,3,34608,0,0,586000,2
26497351,30766,3,34608,0,0,586000,2
26497369,30766,3,34608,0,0,586000,2
26497386,30766,3,34608,0,0,586000,2
26497415,30766,3,34608,0,0,586000,2
26497433,30766,3,34608,0,0,586000,2
26497450,30766,3,34608,0,0,586000,2
26497467,30766,3,34608,0,0,586000,2
26497485,30766,3,34608,0,0,586000,2
26497502,30766,3,34608,0,0,586000,2
26497519,30766,3,34608,0,0,586000,2
26497536,30766,3,34608,0,0,586000,2
26497565,30766,3,34608,0,0,586000,2
26497582,30766,3,34608,0,0,586000,2
26497599,30766,3,34608,0,0,586000,2
26497616,30766,3,34608,0,0,586000,2
26497634,30766,3,34608,0,0,586000,2
26497651,30766,3,34608,0,0,586000,2
26497668,30766,3,34608,0,0,586000,2
26497685,30766,3,34608,0,0,586000,2
26497717,30766,3,34608,0,0,586000,2
26497739,30766,3,34608,0,0,586000,2
26497756,30766,3,34608,0,0,586000,2
26497773,30766,3,34608,0,0,586000,2
26497790,30766,3,34608,0,0,586000,2
26497807,30766,3,34608,0,0,586000,2
26497824,30766,3,34608,0,0,586000,2
26497842,30766,3,34608,0,0,586000,2
26516310,30766,3,34608,0,0,586000,2
26516360,30766,3,34608,0,0,586000,2
26516408,30766,3,34608,0,0,586000,2
26516427,30766,3,34608,0,0,586000,2
26516444,30766,3,34608,0,0,586000,2
26516462,30766,3,34608,0,0,586000,2
26516479,30766,3,34608,0,0,586000,2
26516497,30766,3,34608,0,0,586000,2
26516513,30766,3,34608,0,0,586000,2
26516530,30766,3,34608,0,0,586000,2
26516731,30766,3,34608,0,0,586000,2
26517503,30766,3,34608,0,0,586000,2
26517545,30766,3,34608,0,0,586000,2
26517566,30766,3,34608,0,0,586000,2
26517585,30766,3,34608,0,0,586000,2
26517623,30766,3,34608,0,0,586000,2
26517645,30766,3,34608,0,0,586000,2
26521042,30766,3,34608,0,0,586000,2
26521082,30766,3,34608,0,0,586000,2
26521103,30766,3,34608,0,0,586000,2
26530359,30766,3,34608,0,0,586000,2
26530405,30766,3,34608,0,0,586000,2
26530427,30766,3,34608,0,0,586000,2
26530446,30766,3,34608,0,0,586000,2
26530728,30766,3,34608,0,0,586000,2
26530746,30766,3,34608,0,0,586000,2
26530763,30766,3,34608,0,0,586000,2
26537039,30766,3,34608,0,0,586000,2
26537076,30766,3,34608,0,0,586000,2
26537099,30766,3,34608,0,0,586000,2
26537117,30766,3,34608,0,0,586000,2
26537136,30766,3,34608,0,0,586000,2
26537195,30766,3,34608,0,0,586000,2
26537215,30766,3,34608,0,0,586000,2
26537232,30766,3,34608,0,0,586000,2
26537250,30766,3,34608,0,0,586000,2
26537267,30766,3,34608,0,0,586000,2
26537284,30766,3,34608,0,0,586000,2
26537301,30766,3,34608,0,0,586000,2
26537319,30766,3,34608,0,0,586000,2
26537348,30766,3,34608,0,0,586000,2
26537365,30766,3,34608,0,0,586000,2
26537383,30766,3,34608,0,0,586000,2
26537400,30766,3,34608,0,0,586000,2
26537417,30766,3,34608,0,0,586000,2
26537436,30766,3,34608,0,0,586000,2
26537454,30766,3,34608,0,0,586000,2
26537476,30766,3,34608,0,0,586000,2
26537506,30766,3,34608,0,0,586000,2
26537524,30766,3,34608,0,0,586000,2
26537541,30766,3,34608,0,0,586000,2
26537559,30766,3,34608,0,0,586000,2
26537575,30766,3,34608,0,0,586000,2
26537593,30766,3,34608,0,0,586000,2
26537611,30766,3,34608,0,0,586000,2
26537632,30766,3,34608,0,0,586000,2
26537660,30766,3,34608,0,0,586000,2
26537677,30766,3,34608,0,0,586000,2
26537694,30766,3,34608,0,0,586000,2
26537712,30766,3,34608,0,0,586000,2
26537729,30766,3,34608,0,0,586000,2
26537749,30766,3,34608,0,0,586000,2
26537769,30766,3,34608,0,0,586000,2
