now_us,each_delv_MB,ss_status,lost_pkt,cwnd_MB,ssthresh_pkt,rtt_us,total_delv_B,total_retrans_pkt,total_sent_B
4239536,1308,1,0,0.258984,2147483647,1241390,247212,0,439488
4239566,1308,1,0,0.26029199999999997,2147483647,1241420,248520,0,439488
4239597,1308,1,0,0.2616,2147483647,1235398,249828,0,439488
4239626,1308,1,0,0.262908,2147483647,1235427,251136,0,439488
4278312,1308,1,0,0.264216,2147483647,1262209,252444,0,457800
4319341,1308,1,0,0.265524,2147483647,1303238,253752,0,473496
4319416,1308,1,0,0.266832,2147483647,1291619,255060,0,473496
4319457,1308,1,0,0.26814,2147483647,1291660,256368,0,473496
4319516,1308,1,0,0.26944799999999997,2147483647,1280025,257676,0,473496
4359016,1308,1,0,0.270756,2147483647,1319525,258984,0,489192
4359094,2616,1,0,0.272064,2147483647,1307909,261600,0,489192
4359132,1308,1,0,0.27468,2147483647,1296446,262908,0,489192
4359167,1308,1,0,0.275988,2147483647,1296481,264216,0,489192
4359198,1308,1,0,0.277296,2147483647,1285104,265524,0,489192
4398253,1308,1,0,0.27860399999999996,2147483647,1324159,266832,0,507504
4399309,1308,1,0,0.279912,2147483647,1313807,268140,0,507504
4399761,1308,1,0,0.28121999999999997,2147483647,1314259,269448,0,507504
4399827,1308,1,0,0.282528,2147483647,1302964,270756,0,507504
4438501,1308,1,0,0.283836,2147483647,1341638,272064,0,523200
4438575,1308,1,0,0.285144,2147483647,1330541,273372,0,523200
4438617,1308,1,0,0.286452,2147483647,1330583,274680,0,523200
4438652,2616,1,0,0.28775999999999996,2147483647,1318555,277296,0,523200
4438684,1308,1,0,0.29037599999999997,2147483647,1308359,278604,0,523200
4479383,1308,1,0,0.291684,2147483647,1349058,279912,0,541512
4479716,1308,1,0,0.292992,2147483647,1321418,281220,0,541512
4479780,1308,1,0,0.2943,2147483647,1321482,282528,0,541512
4479819,1308,1,0,0.295608,2147483647,1316015,283836,0,541512
4518542,1308,1,0,0.296916,2147483647,1354738,285144,0,559824
4518619,2616,1,0,0.298224,2147483647,1320126,287760,0,559824
4518657,1308,1,0,0.30084,2147483647,1314717,289068,0,559824
4518690,1308,1,0,0.30214799999999997,2147483647,1314750,290376,0,559824
4518723,1308,1,0,0.303456,2147483647,1280272,291684,0,559824
4558352,1308,1,0,0.304764,2147483647,1319901,292992,0,578136
4558383,1308,1,0,0.306072,2147483647,1314551,294300,0,578136
4558396,1308,1,0,0.30738,2147483647,1314564,295608,0,578136
4558409,1308,1,0,0.30868799999999996,2147483647,1279252,296916,0,578136
4598692,1308,1,0,0.309996,2147483647,1319535,298224,0,596448
4598766,1308,1,0,0.31130399999999997,2147483647,1314297,299532,0,596448
4598804,1308,1,0,0.312612,2147483647,1314335,300840,0,596448
4598839,1308,1,0,0.31392,2147483647,1280818,302148,0,596448
4639121,1308,1,0,0.315228,2147483647,1321100,303456,0,614760
4639218,1308,1,0,0.316536,2147483647,1315957,304764,0,617376
4639412,1308,1,0,0.31784399999999996,2147483647,1316151,306072,0,617376
4639472,1308,1,0,0.319152,2147483647,1305806,307380,0,617376
4639510,1308,1,0,0.32045999999999997,2147483647,1305844,308688,0,617376
4678477,2616,1,0,0.321768,2147483647,1334604,311304,0,630456
4678585,1308,1,0,0.324384,2147483647,1280517,312612,0,635688
4678626,1308,1,0,0.325692,2147483647,1280558,313920,0,635688
4678686,1308,1,0,0.327,2147483647,1275548,315228,0,635688
4719413,1308,1,0,0.328308,2147483647,1316275,316536,0,643536
4719522,1308,1,0,0.32961599999999996,2147483647,1280204,317844,0,646152
4719572,1308,1,0,0.330924,2147483647,1280254,319152,0,648768
4719607,2616,1,0,0.33223199999999997,2147483647,1275272,321768,0,648768
4719641,2616,1,0,0.334848,2147483647,1200628,324384,0,648768
4758542,1308,1,0,0.337464,2147483647,1234570,325692,0,661848
4758644,1308,1,0,0.33877199999999996,2147483647,1234672,327000,0,664464
4758697,1308,1,0,0.34008,2147483647,1224808,328308,0,667080
4758735,1308,1,0,0.34138799999999997,2147483647,1224846,329616,0,667080
4798404,1308,1,0,0.342696,2147483647,1254718,330924,0,672312
4798511,1308,1,0,0.344004,2147483647,1254825,332232,0,674928
4798566,1308,1,0,0.345312,2147483647,1239361,333540,0,677544
4798602,1308,1,0,0.34662,2147483647,1239397,334848,0,677544
4798634,1308,1,0,0.34792799999999996,2147483647,1234555,336156,0,677544
4839654,1308,1,0,0.349236,2147483647,1275575,337464,0,685392
4839763,1308,1,0,0.35054399999999997,2147483647,1201182,338772,0,688008
4839843,1308,1,0,0.351852,2147483647,1201262,340080,0,690624
